DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,4 48,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,6459620000000,229195541,pass
2,256 20,4 44,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,8074520000000,229195541,pass
3,256 24,4 40,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,9689420000000,229195541,pass
4,256 28,4 36,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,11304300000000,229195541,pass
5,256 32,4 32,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,12919200000000,229195541,pass
6,256 36,4 28,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,14534100000000,229195541,pass
7,256 40,4 24,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,16149000000000,229195541,pass
8,256 44,4 20,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,17763900000000,229195541,pass
9,256 48,4 16,52,1,193564558661929.47,5776412851087.242,31319520,465026,6180316,12421693,19378800000000,229195541,pass
10,256 16,5 48,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,6459620000000,458391082,pass
11,256 20,5 44,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,8074520000000,458391082,pass
12,256 24,5 40,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,9689420000000,458391082,pass
13,256 28,5 36,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,11304300000000,458391082,pass
14,256 32,5 32,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,12919200000000,458391082,pass
15,256 36,5 28,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,14534100000000,458391082,pass
16,256 40,5 24,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,16149000000000,458391082,pass
17,256 44,5 20,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,17763900000000,458391082,pass
18,256 48,5 16,51,2,181892699040476.66,23105651404348.973,29937120,930052,6075824,24843386,19378800000000,458391082,pass
19,256 16,6 48,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,6459620000000,687586623,pass
20,256 20,6 44,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,8074520000000,687586623,pass
21,256 24,6 40,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,9689420000000,687586623,pass
22,256 28,6 36,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,11304300000000,687586623,pass
23,256 32,6 32,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,12919200000000,687586623,pass
24,256 36,6 28,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,14534100000000,687586623,pass
25,256 40,6 24,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,16149000000000,687586623,pass
26,256 44,6 20,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,17763900000000,687586623,pass
27,256 48,6 16,50,3,167737361135823.88,51987715659785.19,28554720,1395078,5874242,37265080,19378800000000,687586623,pass
28,256 16,7 48,40,13,69908991633222.72,1.4509844649302222e+16,18173760,106490314,3846699,136255064,6459620000000,1266606937,pass
29,256 20,7 44,40,13,69908991633222.72,1.4510310790265006e+16,18173760,106493735,3846699,136255064,8074520000000,1266606937,pass
30,256 24,7 40,40,13,69908991633222.72,1.4510870159420346e+16,18173760,106497840,3846699,136255064,9689420000000,1266606937,pass
31,256 28,7 36,40,13,69908991633222.72,1.4511553832832426e+16,18173760,106502858,3846699,136255064,11304300000000,1266606937,pass
32,256 32,7 32,40,13,69908991633222.72,1.4512408424597528e+16,18173760,106509130,3846699,136255064,12919200000000,1266606937,pass
33,256 36,7 28,40,13,69908991633222.72,1.451350718543837e+16,18173760,106517194,3846699,136255064,14534100000000,1266606937,pass
34,256 40,7 24,40,13,69908991633222.72,1.4514972199892832e+16,18173760,106527946,3846699,136255064,16149000000000,1266606937,pass
35,256 44,7 20,40,13,69908991633222.72,1.4517023220129074e+16,18173760,106542999,3846699,136255064,17763900000000,1266606937,pass
36,256 48,7 16,40,13,69908991633222.72,1.4520099750483442e+16,18173760,106565578,3846699,136255064,19378800000000,1266606937,pass
37,256 16,8 48,30,23,20079587709142.082,4.9738798660921864e+16,9464640,158483648,2121537,313841832,6459620000000,1652620480,pass
38,256 20,8 44,30,23,20079587709142.082,4.973987234236046e+16,9464640,158487069,2121537,313841832,8074520000000,1652620480,pass
39,256 24,8 40,30,23,20079587709142.082,4.97411607600868e+16,9464640,158491175,2121537,313841832,9689420000000,1652620480,pass
40,256 28,8 36,30,23,20079587709142.082,4.9742735492863416e+16,9464640,158496192,2121537,313841832,11304300000000,1652620480,pass
41,256 32,8 32,30,23,20079587709142.082,4.97447039088342e+16,9464640,158502464,2121537,313841832,12919200000000,1652620480,pass
42,256 36,8 28,30,23,20079587709142.082,4.9747234729368056e+16,9464640,158510528,2121537,313841832,14534100000000,1652620480,pass
43,256 40,8 24,30,23,20079587709142.082,4.9750609156746536e+16,9464640,158521280,2121537,313841832,16149000000000,1652620480,pass
44,256 44,8 20,30,23,20079587709142.082,4.97553333550764e+16,9464640,158536333,2121537,313841832,17763900000000,1652620480,pass
45,256 48,8 16,30,23,20079587709142.082,4.976241965257121e+16,9464640,158558912,2121537,313841832,19378800000000,1652620480,pass
46,256 16,9 48,23,30,3310255564768.32,6.950076197585995e+16,3658560,171488702,904797,405278954,6459620000000,2074822792,fail
47,256 20,9 44,23,30,3310255564768.32,6.95021484720068e+16,3658560,171492123,904797,405278954,8074520000000,2074822792,fail
48,256 24,9 40,23,30,3310255564768.32,6.950381226738302e+16,3658560,171496228,904797,405278954,9689420000000,2074822792,fail
49,256 28,9 36,23,30,3310255564768.32,6.950584579506507e+16,3658560,171501246,904797,405278954,11304300000000,2074822792,fail
50,256 32,9 32,23,30,3310255564768.32,6.9508387704667624e+16,3658560,171507518,904797,405278954,12919200000000,2074822792,fail
51,256 36,9 28,23,30,3310255564768.32,6.951165587415663e+16,3658560,171515582,904797,405278954,14534100000000,2074822792,fail
52,256 40,9 24,23,30,3310255564768.32,6.9516013433475304e+16,3658560,171526334,904797,405278954,16149000000000,2074822792,fail
53,256 44,9 20,23,30,3310255564768.32,6.952211401652143e+16,3658560,171541387,904797,405278954,17763900000000,2074822792,fail
54,256 48,9 16,23,30,3310255564768.32,6.953126489109065e+16,3658560,171563966,904797,405278954,19378800000000,2074822792,fail
55,256 16,10 48,0,53,0.0,8.785054106324483e+16,0,197550838,0,444698396,6459620000000,2472899258,fail
56,256 20,10 44,0,53,0.0,8.794453122276293e+16,0,197762195,0,444698396,8074520000000,2472899258,fail
57,256 24,10 40,0,53,0.0,8.805731941418467e+16,0,198015823,0,444698396,9689420000000,2472899258,fail
58,256 28,10 36,0,53,0.0,8.819517164814445e+16,0,198325814,0,444698396,11304300000000,2472899258,fail
59,256 32,10 32,0,53,0.0,8.836748694059426e+16,0,198713302,0,444698396,12919200000000,2472899258,fail
60,256 36,10 28,0,53,0.0,8.858903517374402e+16,0,199211501,0,444698396,14534100000000,2472899258,fail
61,256 40,10 24,0,53,0.0,8.888443281794368e+16,0,199875766,0,444698396,16149000000000,2472899258,fail
62,256 44,10 20,0,53,0.0,8.929798951982323e+16,0,200805737,0,444698396,17763900000000,2472899258,fail
63,256 48,10 16,0,53,0.0,8.991832457264253e+16,0,202200694,0,444698396,19378800000000,2472899258,fail
64,256 16,11 48,0,53,0.0,8.785054106324483e+16,0,197550838,0,444698396,6459620000000,2472899258,fail
65,256 20,11 44,0,53,0.0,8.794453122276293e+16,0,197762195,0,444698396,8074520000000,2472899258,fail
66,256 24,11 40,0,53,0.0,8.805731941418467e+16,0,198015823,0,444698396,9689420000000,2472899258,fail
67,256 28,11 36,0,53,0.0,8.819517164814445e+16,0,198325814,0,444698396,11304300000000,2472899258,fail
68,256 32,11 32,0,53,0.0,8.836748694059426e+16,0,198713302,0,444698396,12919200000000,2472899258,fail
