DSE index,layers,latency,energy,area,power,"HW (pes, bw)",restraint
0,53,24092160.0,6048099.597,102762000000000.0,807605018.8679246,1024 64,pass
1,52,31319520.0,6180316.897000001,6459620000000.0,50766473.07692308,256 16,pass
2,52,31319520.0,6180316.897000001,8074520000000.0,63457973.07692308,256 20,pass
3,52,31319520.0,6180316.897000001,9689420000000.0,76149505.76923077,256 24,pass
4,52,31319520.0,6180316.897000001,11304300000000.0,88841005.76923077,256 28,pass
5,52,31319520.0,6180316.897000001,12919200000000.0,101532673.07692309,256 32,pass
6,52,31319520.0,6180316.897000001,14534100000000.0,114224000.0,256 36,pass
7,52,31319520.0,6180316.897000001,16149000000000.0,126916000.0,256 40,pass
8,52,31319520.0,6180316.897000001,17763900000000.0,139607000.0,256 44,pass
9,52,31319520.0,6180316.897000001,19378800000000.0,152299000.0,256 48,pass
10,51,29937120.0,6075824.897000001,6459620000000.0,50766472.549019605,256 16,pass
11,51,29937120.0,6075824.897000001,8074520000000.0,63457972.549019605,256 20,pass
12,51,29937120.0,6075824.897000001,9689420000000.0,76149505.88235295,256 24,pass
13,51,29937120.0,6075824.897000001,11304300000000.0,88841005.88235295,256 28,pass
14,51,29937120.0,6075824.897000001,12919200000000.0,101532666.66666669,256 32,pass
15,51,29937120.0,6075824.897000001,14534100000000.0,114224000.0,256 36,pass
16,51,29937120.0,6075824.897000001,16149000000000.0,126916000.0,256 40,pass
17,51,29937120.0,6075824.897000001,17763900000000.0,139607000.0,256 44,pass
18,51,29937120.0,6075824.897000001,19378800000000.0,152299000.0,256 48,pass
19,50,28554720.0,5874242.897000001,6459620000000.0,50766472.0,256 16,pass
20,50,28554720.0,5874242.897000001,8074520000000.0,63457972.0,256 20,pass
21,50,28554720.0,5874242.897000001,9689420000000.0,76149506.0,256 24,pass
22,50,28554720.0,5874242.897000001,11304300000000.0,88841006.0,256 28,pass
23,50,28554720.0,5874242.897000001,12919200000000.0,101532660.0,256 32,pass
24,50,28554720.0,5874242.897000001,14534100000000.0,114224000.0,256 36,pass
25,50,28554720.0,5874242.897000001,16149000000000.0,126916000.0,256 40,pass
26,50,28554720.0,5874242.897000001,17763900000000.0,139607000.0,256 44,pass
27,50,28554720.0,5874242.897000001,19378800000000.0,152299000.0,256 48,pass
28,40,18173760.0,3846699.397,6459620000000.0,50766457.5,256 16,pass
29,40,18173760.0,3846699.397,8074520000000.0,63457957.5,256 20,pass
30,40,18173760.0,3846699.397,9689420000000.0,76149500.0,256 24,pass
31,40,18173760.0,3846699.397,11304300000000.0,88841000.0,256 28,pass
32,40,18173760.0,3846699.397,12919200000000.0,101532575.0,256 32,pass
33,40,18173760.0,3846699.397,14534100000000.0,114224000.0,256 36,pass
34,40,18173760.0,3846699.397,16149000000000.0,126916000.0,256 40,pass
35,40,18173760.0,3846699.397,17763900000000.0,139607000.0,256 44,pass
36,40,18173760.0,3846699.397,19378800000000.0,152299000.0,256 48,pass
37,30,9464640.0,2121537.3970000003,6459620000000.0,50766443.333333336,256 16,pass
38,30,9464640.0,2121537.3970000003,8074520000000.0,63457943.333333336,256 20,pass
39,30,9464640.0,2121537.3970000003,9689420000000.0,76149500.0,256 24,pass
40,30,9464640.0,2121537.3970000003,11304300000000.0,88841000.0,256 28,pass
41,30,9464640.0,2121537.3970000003,12919200000000.0,101532433.33333331,256 32,pass
42,30,9464640.0,2121537.3970000003,14534100000000.0,114224000.0,256 36,pass
43,30,9464640.0,2121537.3970000003,16149000000000.0,126916000.0,256 40,pass
44,30,9464640.0,2121537.3970000003,17763900000000.0,139607000.0,256 44,pass
45,30,9464640.0,2121537.3970000003,19378800000000.0,152299000.0,256 48,pass
46,23,3658560.0,904797.397,6459620000000.0,50766426.08695652,256 16,fail
47,23,3658560.0,904797.397,8074520000000.0,63457926.08695652,256 20,fail
48,23,3658560.0,904797.397,9689420000000.0,76149500.0,256 24,fail
49,23,3658560.0,904797.397,11304300000000.0,88841000.0,256 28,fail
50,23,3658560.0,904797.397,12919200000000.0,101532260.86956522,256 32,fail
51,23,3658560.0,904797.397,14534100000000.0,114224000.0,256 36,fail
52,23,3658560.0,904797.397,16149000000000.0,126916000.0,256 40,fail
53,23,3658560.0,904797.397,17763900000000.0,139607000.0,256 44,fail
54,23,3658560.0,904797.397,19378800000000.0,152299000.0,256 48,fail
55,0,0.0,0.0,6459620000000.0,,256 16,fail
56,0,0.0,0.0,8074520000000.0,,256 20,fail
57,0,0.0,0.0,9689420000000.0,,256 24,fail
58,0,0.0,0.0,11304300000000.0,,256 28,fail
59,0,0.0,0.0,12919200000000.0,,256 32,fail
60,0,0.0,0.0,14534100000000.0,,256 36,fail
