latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,73,7,10 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,74,7,10 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,75,7,10 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,76,7,10 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,77,7,10 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,78,7,11 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,79,7,11 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,80,7,11 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,81,7,11 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,82,7,11 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,83,7,11 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,84,7,11 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,85,7,11 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,86,7,11 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,87,7,11 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,88,7,11 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,89,7,12 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,90,7,12 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,91,7,12 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,92,7,12 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,93,7,12 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,94,7,12 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,95,7,12 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,96,7,12 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,97,7,12 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,98,7,12 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,99,7,12 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,100,7,13 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,101,7,13 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,102,7,13 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,103,7,13 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,104,7,13 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,105,7,13 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,106,7,13 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,107,7,13 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,108,7,13 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,109,7,13 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,110,7,13 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,111,7,14 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,112,7,14 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,113,7,14 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,114,7,14 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,115,7,14 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,116,7,14 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,117,7,14 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,118,7,14 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,119,7,14 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,120,7,14 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,121,7,14 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,122,7,15 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,123,7,15 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,124,7,15 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,125,7,15 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,126,7,15 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,127,7,15 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,128,7,15 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,129,7,15 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,130,7,15 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,131,7,15 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,132,7,15 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,133,7,16 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,134,7,16 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,135,7,16 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,136,7,16 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,137,7,16 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,138,7,16 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,139,7,16 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,140,7,16 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,141,7,16 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,142,7,16 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,143,7,16 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,144,7,17 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,145,7,17 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,146,7,17 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,147,7,17 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,148,7,17 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,149,7,17 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,150,7,17 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,151,7,17 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,152,7,17 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,153,7,17 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,154,7,17 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,155,7,18 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,156,7,18 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,157,7,18 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,158,7,18 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,159,7,18 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,160,7,18 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,161,7,18 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,162,7,18 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,163,7,18 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,164,7,18 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,165,7,18 8,fail
13363712.84935493,243191487.3868225,139.2439886448716,30619382.792893574,166,5,4 48,fail
13367285.576627657,243191487.3868225,139.2439886448716,30619382.792893574,167,5,4 44,fail
13371572.849354926,243191487.3868225,139.2439886448716,30619382.792893574,168,5,4 40,fail
13376812.84935493,243191487.3868225,139.2439886448716,30619382.792893574,169,5,4 36,fail
13383362.84935493,243191487.3868225,139.2439886448716,30619382.792893574,170,5,4 32,fail
13391784.27792636,243191487.3868225,139.2439886448716,30619382.792893574,171,5,4 28,fail
13403012.84935493,243191487.3868225,139.2439886448716,30619382.792893574,172,5,4 24,fail
13418732.849354928,243191487.3868225,139.2439886448716,30619382.792893574,173,5,4 20,fail
13442312.84935493,243191487.3868225,139.2439886448716,30619382.792893574,174,5,4 16,fail
13481612.84935493,243191487.3868225,139.2439886448716,30619382.792893574,175,5,4 12,fail
13560212.84935493,243191487.3868225,139.2439886448716,30619382.792893574,176,5,4 8,fail
10170014.28870761,441347514.1464557,260.69178038825265,14392878.932013735,177,4,5 48,pass
10174005.925071243,441347514.1464557,260.69178038825265,14392878.932013735,178,4,5 44,pass
10178795.888707606,441347514.1464557,260.69178038825265,14392878.932013735,179,4,5 40,pass
10184650.28870761,441347514.1464557,260.69178038825265,14392878.932013735,180,4,5 36,pass
10191968.28870761,441347514.1464557,260.69178038825265,14392878.932013735,181,4,5 32,pass
10201377.145850468,441347514.1464557,260.69178038825265,14392878.932013735,182,4,5 28,pass
10213922.28870761,441347514.1464557,260.69178038825265,14392878.932013735,183,4,5 24,pass
10231485.488707608,441347514.1464557,260.69178038825265,14392878.932013735,184,4,5 20,pass
10257830.28870761,441347514.1464557,260.69178038825265,14392878.932013735,185,4,5 16,pass
10301738.28870761,441347514.1464557,260.69178038825265,14392878.932013735,186,4,5 12,pass
10389554.28870761,441347514.1464557,260.69178038825265,14392878.932013735,187,4,5 8,pass
13380960.322828662,531418435.4008343,315.8614831243793,30937852.087351616,188,6,6 48,fail
13384951.959192296,531418435.4008343,315.8614831243793,30937852.087351616,189,6,6 44,fail
13389741.922828658,531418435.4008343,315.8614831243793,30937852.087351616,190,6,6 40,fail
13395596.322828662,531418435.4008343,315.8614831243793,30937852.087351616,191,6,6 36,fail
13402914.322828662,531418435.4008343,315.8614831243793,30937852.087351616,192,6,6 32,fail
13412323.179971518,531418435.4008343,315.8614831243793,30937852.087351616,193,6,6 28,fail
13424868.322828662,531418435.4008343,315.8614831243793,30937852.087351616,194,6,6 24,fail
13442431.52282866,531418435.4008343,315.8614831243793,30937852.087351616,195,6,6 20,fail
13468776.322828662,531418435.4008343,315.8614831243793,30937852.087351616,196,6,6 16,fail
13512684.322828662,531418435.4008343,315.8614831243793,30937852.087351616,197,6,6 12,fail
13600500.322828662,531418435.4008343,315.8614831243793,30937852.087351616,198,6,6 8,fail
13380960.322828662,531418435.4008343,315.8614831243793,30937852.087351616,199,6,7 48,fail
13384951.959192296,531418435.4008343,315.8614831243793,30937852.087351616,200,6,7 44,fail
13389741.922828658,531418435.4008343,315.8614831243793,30937852.087351616,201,6,7 40,fail
13395596.322828662,531418435.4008343,315.8614831243793,30937852.087351616,202,6,7 36,fail
13402914.322828662,531418435.4008343,315.8614831243793,30937852.087351616,203,6,7 32,fail
13412323.179971518,531418435.4008343,315.8614831243793,30937852.087351616,204,6,7 28,fail
13424868.322828662,531418435.4008343,315.8614831243793,30937852.087351616,205,6,7 24,fail
13442431.52282866,531418435.4008343,315.8614831243793,30937852.087351616,206,6,7 20,fail
13468776.322828662,531418435.4008343,315.8614831243793,30937852.087351616,207,6,7 16,fail
13512684.322828662,531418435.4008343,315.8614831243793,30937852.087351616,208,6,7 12,fail
13600500.322828662,531418435.4008343,315.8614831243793,30937852.087351616,209,6,7 8,fail
13380960.322828662,531418435.4008343,315.8614831243793,30937852.087351616,210,6,8 48,fail
13384951.959192296,531418435.4008343,315.8614831243793,30937852.087351616,211,6,8 44,fail
13389741.922828658,531418435.4008343,315.8614831243793,30937852.087351616,212,6,8 40,fail
13395596.322828662,531418435.4008343,315.8614831243793,30937852.087351616,213,6,8 36,fail
13402914.322828662,531418435.4008343,315.8614831243793,30937852.087351616,214,6,8 32,fail
13412323.179971518,531418435.4008343,315.8614831243793,30937852.087351616,215,6,8 28,fail
13424868.322828662,531418435.4008343,315.8614831243793,30937852.087351616,216,6,8 24,fail
13442431.52282866,531418435.4008343,315.8614831243793,30937852.087351616,217,6,8 20,fail
13468776.322828662,531418435.4008343,315.8614831243793,30937852.087351616,218,6,8 16,fail
13512684.322828662,531418435.4008343,315.8614831243793,30937852.087351616,219,6,8 12,fail
13600500.322828662,531418435.4008343,315.8614831243793,30937852.087351616,220,6,8 8,fail
13390944.322828662,1396099279.44287,845.7139665629023,31893259.970725745,221,6,9 48,fail
13395843.595555931,1396099279.44287,845.7139665629023,31893259.970725745,222,6,9 44,fail
13401722.722828658,1396099279.44287,845.7139665629023,31893259.970725745,223,6,9 40,fail
13408908.322828662,1396099279.44287,845.7139665629023,31893259.970725745,224,6,9 36,fail
13417890.322828662,1396099279.44287,845.7139665629023,31893259.970725745,225,6,9 32,fail
13429438.608542947,1396099279.44287,845.7139665629023,31893259.970725745,226,6,9 28,fail
13444836.322828662,1396099279.44287,845.7139665629023,31893259.970725745,227,6,9 24,fail
13466393.12282866,1396099279.44287,845.7139665629023,31893259.970725745,228,6,9 20,fail
13498728.322828662,1396099279.44287,845.7139665629023,31893259.970725745,229,6,9 16,fail
13552620.322828662,1396099279.44287,845.7139665629023,31893259.970725745,230,6,9 12,fail
13660404.322828662,1396099279.44287,845.7139665629023,31893259.970725745,231,6,9 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,232,7,10 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,233,7,10 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,234,7,10 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,235,7,10 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,236,7,10 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,237,7,10 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,238,7,10 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,239,7,10 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,240,7,10 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,241,7,10 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,242,7,10 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,243,7,11 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,244,7,11 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,245,7,11 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,246,7,11 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,247,7,11 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,248,7,11 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,249,7,11 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,250,7,11 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,251,7,11 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,252,7,11 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,253,7,11 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,254,7,12 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,255,7,12 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,256,7,12 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,257,7,12 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,258,7,12 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,259,7,12 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,260,7,12 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,261,7,12 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,262,7,12 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,263,7,12 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,264,7,12 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,265,7,13 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,266,7,13 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,267,7,13 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,268,7,13 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,269,7,13 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,270,7,13 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,271,7,13 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,272,7,13 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,273,7,13 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,274,7,13 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,275,7,13 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,276,7,14 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,277,7,14 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,278,7,14 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,279,7,14 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,280,7,14 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,281,7,14 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,282,7,14 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,283,7,14 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,284,7,14 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,285,7,14 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,286,7,14 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,287,7,15 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,288,7,15 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,289,7,15 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,290,7,15 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,291,7,15 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,292,7,15 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,293,7,15 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,294,7,15 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,295,7,15 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,296,7,15 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,297,7,15 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,298,7,16 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,299,7,16 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,300,7,16 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,301,7,16 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,302,7,16 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,303,7,16 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,304,7,16 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,305,7,16 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,306,7,16 16,fail
13583691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,307,7,16 12,fail
13700691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,308,7,16 8,fail
13408191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,309,7,17 48,fail
13413509.978120573,1684326227.4568818,1022.33146104241,32211729.26518379,310,7,17 44,fail
13419891.796302387,1684326227.4568818,1022.33146104241,32211729.26518379,311,7,17 40,fail
13427691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,312,7,17 36,fail
13437441.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,313,7,17 32,fail
13449977.510588104,1684326227.4568818,1022.33146104241,32211729.26518379,314,7,17 28,fail
13466691.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,315,7,17 24,fail
13490091.79630239,1684326227.4568818,1022.33146104241,32211729.26518379,316,7,17 20,fail
13525191.796302391,1684326227.4568818,1022.33146104241,32211729.26518379,317,7,17 16,fail
