DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
244,1536 16,3 48,41,22,25089265868.191875,1.3712308569670824e+17,38512000000000.0,pass
245,1536 20,3 44,41,22,25089265868.191875,1.3712308569670824e+17,48139700000000.0,pass
246,1536 24,3 40,41,22,25089265868.191875,1.3712308569670824e+17,57767400000000.0,pass
247,1536 28,3 36,41,22,25089265868.191875,1.3712308569670824e+17,67395100000000.0,pass
248,1536 32,3 32,41,22,25089265868.191875,1.3712308569670824e+17,77022800000000.0,pass
249,1536 36,3 28,41,22,25089265868.191875,1.3712308569670824e+17,86650500000000.0,pass
250,1536 40,3 24,41,22,25089265868.191875,1.3712308569670824e+17,96278200000000.0,pass
251,1536 44,3 20,41,22,25089265868.191875,1.3712308569670824e+17,105906000000000.0,pass
252,1536 48,3 16,41,22,25089265868.191875,1.3712308569670824e+17,115534000000000.0,pass
253,1536 16,4 48,24,39,2990769045.0618753,1.8229190759999174e+17,38512000000000.0,pass
254,1536 20,4 44,24,39,2990769045.0618753,1.8231017636382294e+17,48139700000000.0,pass
255,1536 24,4 40,24,39,2990769045.0618753,1.8233209888042035e+17,57767400000000.0,pass
256,1536 28,4 36,24,39,2990769045.0618753,1.8235889306737283e+17,67395100000000.0,pass
257,1536 32,4 32,24,39,2990769045.0618753,1.8239238580106336e+17,77022800000000.0,pass
258,1536 36,4 28,24,39,2990769045.0618753,1.8243544788723693e+17,86650500000000.0,pass
259,1536 40,4 24,24,39,2990769045.0618753,1.82492864002135e+17,96278200000000.0,pass
260,1536 44,4 20,24,39,2990769045.0618753,1.825732465629923e+17,105906000000000.0,pass
261,1536 48,4 16,24,39,2990769045.0618753,1.8269382040427827e+17,115534000000000.0,pass
262,1536 16,5 48,19,44,1305821034.478125,2.12594750576193e+17,38512000000000.0,pass
263,1536 20,5 44,19,44,1305821034.478125,2.126154764684312e+17,48139700000000.0,pass
264,1536 24,5 40,19,44,1305821034.478125,2.1264034753911712e+17,57767400000000.0,pass
265,1536 28,5 36,19,44,1305821034.478125,2.1267074551439994e+17,67395100000000.0,pass
266,1536 32,5 32,19,44,1305821034.478125,2.1270874298350342e+17,77022800000000.0,pass
267,1536 36,5 28,19,44,1305821034.478125,2.1275759687235075e+17,86650500000000.0,pass
268,1536 40,5 24,19,44,1305821034.478125,2.1282273539081386e+17,96278200000000.0,pass
269,1536 44,5 20,19,44,1305821034.478125,2.1291392931666218e+17,105906000000000.0,pass
270,1536 48,5 16,19,44,1305821034.478125,2.1305072020543472e+17,115534000000000.0,pass
271,1536 16,6 48,17,46,926131674.133125,2.520711294676563e+17,38512000000000.0,pass
272,1536 20,6 44,17,46,926131674.133125,2.520952777551035e+17,48139700000000.0,pass
273,1536 24,6 40,17,46,926131674.133125,2.5212425570004016e+17,57767400000000.0,pass
274,1536 28,6 36,17,46,926131674.133125,2.5215967318829606e+17,67395100000000.0,pass
275,1536 32,6 32,17,46,926131674.133125,2.5220394504861594e+17,77022800000000.0,pass
276,1536 36,6 28,17,46,926131674.133125,2.5226086601188438e+17,86650500000000.0,pass
277,1536 40,6 24,17,46,926131674.133125,2.523367606295756e+17,96278200000000.0,pass
