DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,6 48,51,12,2575104494118.75,4.538233361295657e+16,2685581,71661212,958863,633290057,6459620000000,17857453956,pass
2,256 20,6 44,51,12,2575104494118.75,4.5382974732782296e+16,2685581,71662225,958863,633290057,8074520000000,17857453956,pass
3,256 24,6 40,51,12,2575104494118.75,4.538374407657318e+16,2685581,71663440,958863,633290057,9689420000000,17857453956,pass
4,256 28,6 36,51,12,2575104494118.75,4.538468438565092e+16,2685581,71664924,958863,633290057,11304300000000,17857453956,pass
5,256 32,6 32,51,12,2575104494118.75,4.53858597719981e+16,2685581,71666780,958863,633290057,12919200000000,17857453956,pass
6,256 36,6 28,51,12,2575104494118.75,4.538737098301589e+16,2685581,71669167,958863,633290057,14534100000000,17857453956,pass
7,256 40,6 24,51,12,2575104494118.75,4.538938593103962e+16,2685581,71672348,958863,633290057,16149000000000,17857453956,pass
8,256 44,6 20,51,12,2575104494118.75,4.539220685827283e+16,2685581,71676803,958863,633290057,17763900000000,17857453956,pass
9,256 48,6 16,51,12,2575104494118.75,4.539643824912266e+16,2685581,71683484,958863,633290057,19378800000000,17857453956,pass
10,256 16,7 48,40,23,887196893864.5876,1.687566926070854e+17,1676321,142263378,529252,1186227221,6459620000000,19282074587,pass
11,256 20,7 44,40,23,887196893864.5876,1.687578935003886e+17,1676321,142264391,529252,1186227221,8074520000000,19282074587,pass
12,256 24,7 40,40,23,887196893864.5876,1.6875933457235245e+17,1676321,142265606,529252,1186227221,9689420000000,19282074587,pass
13,256 28,7 36,40,23,887196893864.5876,1.6876109588253046e+17,1676321,142267090,529252,1186227221,11304300000000,19282074587,pass
14,256 32,7 32,40,23,887196893864.5876,1.6876329752025296e+17,1676321,142268946,529252,1186227221,12919200000000,19282074587,pass
15,256 36,7 28,40,23,887196893864.5876,1.687661281973248e+17,1676321,142271333,529252,1186227221,14534100000000,19282074587,pass
16,256 40,7 24,40,23,887196893864.5876,1.687699024334205e+17,1676321,142274514,529252,1186227221,16149000000000,19282074587,pass
17,256 44,7 20,40,23,887196893864.5876,1.6877518636395456e+17,1676321,142278969,529252,1186227221,17763900000000,19282074587,pass
18,256 48,7 16,40,23,887196893864.5876,1.6878311225975562e+17,1676321,142285650,529252,1186227221,19378800000000,19282074587,pass
19,256 16,8 48,40,23,887196893864.5876,1.687566926070854e+17,1676321,142263378,529252,1186227221,6459620000000,19282074587,pass
20,256 20,8 44,40,23,887196893864.5876,1.687578935003886e+17,1676321,142264391,529252,1186227221,8074520000000,19282074587,pass
21,256 24,8 40,40,23,887196893864.5876,1.6875933457235245e+17,1676321,142265606,529252,1186227221,9689420000000,19282074587,pass
22,256 28,8 36,40,23,887196893864.5876,1.6876109588253046e+17,1676321,142267090,529252,1186227221,11304300000000,19282074587,pass
23,256 32,8 32,40,23,887196893864.5876,1.6876329752025296e+17,1676321,142268946,529252,1186227221,12919200000000,19282074587,pass
24,256 36,8 28,40,23,887196893864.5876,1.687661281973248e+17,1676321,142271333,529252,1186227221,14534100000000,19282074587,pass
25,256 40,8 24,40,23,887196893864.5876,1.687699024334205e+17,1676321,142274514,529252,1186227221,16149000000000,19282074587,pass
26,256 44,8 20,40,23,887196893864.5876,1.6877518636395456e+17,1676321,142278969,529252,1186227221,17763900000000,19282074587,pass
27,256 48,8 16,40,23,887196893864.5876,1.6878311225975562e+17,1676321,142285650,529252,1186227221,19378800000000,19282074587,pass
28,256 16,9 48,39,24,842628774640.7998,1.8799434466801482e+17,1595321,142728405,528187,1317147379,6459620000000,21568093739,pass
29,256 20,9 44,39,24,842628774640.7998,1.879956781001251e+17,1595321,142729417,528187,1317147379,8074520000000,21568093739,pass
30,256 24,9 40,39,24,842628774640.7998,1.879972782186574e+17,1595321,142730632,528187,1317147379,9689420000000,21568093739,pass
31,256 28,9 36,39,24,842628774640.7998,1.879992339190858e+17,1595321,142732117,528187,1317147379,11304300000000,21568093739,pass
32,256 32,9 32,39,24,842628774640.7998,1.8800167854462128e+17,1595321,142733973,528187,1317147379,12919200000000,21568093739,pass
33,256 36,9 28,39,24,842628774640.7998,1.8800482163459552e+17,1595321,142736359,528187,1317147379,14534100000000,21568093739,pass
34,256 40,9 24,39,24,842628774640.7998,1.8800901242122778e+17,1595321,142739541,528187,1317147379,16149000000000,21568093739,pass
35,256 44,9 20,39,24,842628774640.7998,1.8801487952251296e+17,1595321,142743995,528187,1317147379,17763900000000,21568093739,pass
36,256 48,9 16,39,24,842628774640.7998,1.8802368017444074e+17,1595321,142750677,528187,1317147379,19378800000000,21568093739,pass
37,256 16,10 48,39,24,842628774640.7998,1.8799434466801482e+17,1595321,142728405,528187,1317147379,6459620000000,21568093739,pass
38,256 20,10 44,39,24,842628774640.7998,1.879956781001251e+17,1595321,142729417,528187,1317147379,8074520000000,21568093739,pass
39,256 24,10 40,39,24,842628774640.7998,1.879972782186574e+17,1595321,142730632,528187,1317147379,9689420000000,21568093739,pass
40,256 28,10 36,39,24,842628774640.7998,1.879992339190858e+17,1595321,142732117,528187,1317147379,11304300000000,21568093739,pass
41,256 32,10 32,39,24,842628774640.7998,1.8800167854462128e+17,1595321,142733973,528187,1317147379,12919200000000,21568093739,pass
42,256 36,10 28,39,24,842628774640.7998,1.8800482163459552e+17,1595321,142736359,528187,1317147379,14534100000000,21568093739,pass
43,256 40,10 24,39,24,842628774640.7998,1.8800901242122778e+17,1595321,142739541,528187,1317147379,16149000000000,21568093739,pass
44,256 44,10 20,39,24,842628774640.7998,1.8801487952251296e+17,1595321,142743995,528187,1317147379,17763900000000,21568093739,pass
45,256 48,10 16,39,24,842628774640.7998,1.8802368017444074e+17,1595321,142750677,528187,1317147379,19378800000000,21568093739,pass
46,256 16,11 48,38,25,798233151397.0123,2.0735375933602096e+17,1514321,143193431,527122,1448067536,6459620000000,23854112891,pass
47,256 20,11 44,38,25,798233151397.0123,2.0735522530693834e+17,1514321,143194443,527122,1448067536,8074520000000,23854112891,pass
48,256 24,11 40,38,25,798233151397.0123,2.0735698447203917e+17,1514321,143195658,527122,1448067536,9689420000000,23854112891,pass
49,256 28,11 36,38,25,798233151397.0123,2.0735913456271792e+17,1514321,143197143,527122,1448067536,11304300000000,23854112891,pass
50,256 32,11 32,38,25,798233151397.0123,2.073618221760664e+17,1514321,143198999,527122,1448067536,12919200000000,23854112891,pass
51,256 36,11 28,38,25,798233151397.0123,2.07365277678943e+17,1514321,143201385,527122,1448067536,14534100000000,23854112891,pass
52,256 40,11 24,38,25,798233151397.0123,2.073698850161118e+17,1514321,143204567,527122,1448067536,16149000000000,23854112891,pass
53,256 44,11 20,38,25,798233151397.0123,2.0737633528814816e+17,1514321,143209021,527122,1448067536,17763900000000,23854112891,pass
54,256 48,11 16,38,25,798233151397.0123,2.0738601069620266e+17,1514321,143215703,527122,1448067536,19378800000000,23854112891,pass
55,256 16,12 48,35,28,596874500366.4,2.503990919125636e+17,1274010,158233736,468500,1582463373,6459620000000,26206393468,pass
56,256 20,12 44,35,28,596874500366.4,2.5040069394093834e+17,1274010,158234748,468500,1582463373,8074520000000,26206393468,pass
57,256 24,12 40,35,28,596874500366.4,2.5040261637498803e+17,1274010,158235963,468500,1582463373,9689420000000,26206393468,pass
58,256 28,12 36,35,28,596874500366.4,2.504049660166043e+17,1274010,158237448,468500,1582463373,11304300000000,26206393468,pass
59,256 32,12 32,35,28,596874500366.4,2.5040790306862464e+17,1274010,158239304,468500,1582463373,12919200000000,26206393468,pass
60,256 36,12 28,35,28,596874500366.4,2.504116792783651e+17,1274010,158241690,468500,1582463373,14534100000000,26206393468,pass
61,256 40,12 24,35,28,596874500366.4,2.504167142246857e+17,1274010,158244872,468500,1582463373,16149000000000,26206393468,pass
62,256 44,12 20,35,28,596874500366.4,2.5042376314953453e+17,1274010,158249326,468500,1582463373,17763900000000,26206393468,pass
63,256 48,12 16,35,28,596874500366.4,2.5043433653680778e+17,1274010,158256008,468500,1582463373,19378800000000,26206393468,pass
64,256 16,13 48,27,36,265257893717.99997,3.892486745787605e+17,701880,191670544,377924,2030821565,6459620000000,27896059798,fail
65,256 20,13 44,27,36,265257893717.99997,3.8925073050866496e+17,701880,191671556,377924,2030821565,8074520000000,27896059798,fail
66,256 24,13 40,27,36,265257893717.99997,3.8925319762455014e+17,701880,191672771,377924,2030821565,9689420000000,27896059798,fail
67,256 28,13 36,27,36,265257893717.99997,3.892562129884098e+17,701880,191674256,377924,2030821565,11304300000000,27896059798,fail
68,256 32,13 32,27,36,265257893717.99997,3.892599821932345e+17,701880,191676112,377924,2030821565,12919200000000,27896059798,fail
69,256 36,13 28,27,36,265257893717.99997,3.892648283137233e+17,701880,191678498,377924,2030821565,14534100000000,27896059798,fail
70,256 40,13 24,27,36,265257893717.99997,3.892712898077084e+17,701880,191681680,377924,2030821565,16149000000000,27896059798,fail
71,256 44,13 20,27,36,265257893717.99997,3.892803358992876e+17,701880,191686134,377924,2030821565,17763900000000,27896059798,fail
72,256 48,13 16,27,36,265257893717.99997,3.892939050366564e+17,701880,191692816,377924,2030821565,19378800000000,27896059798,fail
