latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
222806636.1956443,29420138882.86182,12159.602000202136,2133347757.3624527,0,63,24 64,pass
158075195.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,1,27,6 48,pass
158096734.707276,18884572355.74058,7879.892357962333,1072362460.6570776,2,27,6 44,pass
158122581.3981851,18884572355.74058,7879.892357962333,1072362460.6570776,3,27,6 40,pass
158154171.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,4,27,6 36,pass
158193659.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,5,27,6 32,pass
158244430.0838994,18884572355.74058,7879.892357962333,1072362460.6570776,6,27,6 28,pass
158312123.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,7,27,6 24,pass
158406894.99818507,18884572355.74058,7879.892357962333,1072362460.6570776,8,27,6 20,pass
158549051.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,9,27,6 16,pass
158785979.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,10,27,6 12,pass
159259835.7981851,18884572355.74058,7879.892357962333,1072362460.6570776,11,27,6 8,pass
175652920.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,12,32,7 48,pass
175680874.2644359,19944755150.922592,8306.002295065435,1372203299.8819833,13,32,7 44,pass
175714418.4098904,19944755150.922592,8306.002295065435,1372203299.8819833,14,32,7 40,pass
175755416.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,15,32,7 36,pass
175806664.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,16,32,7 32,pass
175872555.09560475,19944755150.922592,8306.002295065435,1372203299.8819833,17,32,7 28,pass
175960408.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,18,32,7 24,pass
176083404.0098904,19944755150.922592,8306.002295065435,1372203299.8819833,19,32,7 20,pass
176267896.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,20,32,7 16,pass
176575384.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,21,32,7 12,pass
177190360.80989042,19944755150.922592,8306.002295065435,1372203299.8819833,22,32,7 8,pass
190443674.222022,20938676521.405727,8725.173570865047,1546802334.5675178,23,36,8 48,pass
190479859.67656744,20938676521.405727,8725.173570865047,1546802334.5675178,24,36,8 44,pass
190523282.222022,20938676521.405727,8725.173570865047,1546802334.5675178,25,36,8 40,pass
190576354.222022,20938676521.405727,8725.173570865047,1546802334.5675178,26,36,8 36,pass
190642694.222022,20938676521.405727,8725.173570865047,1546802334.5675178,27,36,8 32,pass
190727988.5077364,20938676521.405727,8725.173570865047,1546802334.5675178,28,36,8 28,pass
190841714.222022,20938676521.405727,8725.173570865047,1546802334.5675178,29,36,8 24,pass
191000930.222022,20938676521.405727,8725.173570865047,1546802334.5675178,30,36,8 20,pass
191239754.222022,20938676521.405727,8725.173570865047,1546802334.5675178,31,36,8 16,pass
191637794.222022,20938676521.405727,8725.173570865047,1546802334.5675178,32,36,8 12,pass
192433874.222022,20938676521.405727,8725.173570865047,1546802334.5675178,33,36,8 8,pass
189325538.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,34,33,9 48,pass
189326550.4882121,22230774303.03381,9240.185714584655,1432037729.5414038,35,33,9 44,pass
189327765.3245757,22230774303.03381,9240.185714584655,1432037729.5414038,36,33,9 40,pass
189329250.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,37,33,9 36,pass
189331106.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,38,33,9 32,pass
189333492.41029003,22230774303.03381,9240.185714584655,1432037729.5414038,39,33,9 28,pass
189336674.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,40,33,9 24,pass
189341128.5245757,22230774303.03381,9240.185714584655,1432037729.5414038,41,33,9 20,pass
189347810.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,42,33,9 16,pass
189358946.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,43,33,9 12,pass
189381218.12457573,22230774303.03381,9240.185714584655,1432037729.5414038,44,33,9 8,pass
216487713.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,45,48,10 48,fail
216516628.77796444,23787917783.457382,9826.70800379794,1814577508.9374025,46,48,10 44,fail
216551327.5416008,23787917783.457382,9826.70800379794,1814577508.9374025,47,48,10 40,fail
216593737.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,48,48,10 36,fail
216646749.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,49,48,10 32,fail
216714907.42731512,23787917783.457382,9826.70800379794,1814577508.9374025,50,48,10 28,fail
216805785.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,51,48,10 24,fail
216933013.9416008,23787917783.457382,9826.70800379794,1814577508.9374025,52,48,10 20,fail
217123857.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,53,48,10 16,fail
217441929.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,54,48,10 12,fail
218078073.14160085,23787917783.457382,9826.70800379794,1814577508.9374025,55,48,10 8,fail
213665570.5409624,25278799839.18209,10439.103417644386,1750671076.9329,56,49,11 48,fail
213701755.99550784,25278799839.18209,10439.103417644386,1750671076.9329,57,49,11 44,fail
213745178.5409624,25278799839.18209,10439.103417644386,1750671076.9329,58,49,11 40,fail
213798250.5409624,25278799839.18209,10439.103417644386,1750671076.9329,59,49,11 36,fail
213864590.5409624,25278799839.18209,10439.103417644386,1750671076.9329,60,49,11 32,fail
213949884.8266767,25278799839.18209,10439.103417644386,1750671076.9329,61,49,11 28,fail
214063610.5409624,25278799839.18209,10439.103417644386,1750671076.9329,62,49,11 24,fail
