latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
436181330.2720306,11954837505.81593,6455.3099141623225,2453594176.127878,0,72,24 64,pass
111740756.05107751,917262765.5202782,486.7383568739917,437834203.84094685,1,13,6 48,pass
112736293.50562312,917262765.5202782,486.7383568739917,437834203.84094685,2,13,6 44,pass
113930938.45107704,917262765.5202782,486.7383568739917,437834203.84094685,3,13,6 40,pass
115391060.05107751,917262765.5202782,486.7383568739917,437834203.84094685,4,13,6 36,pass
117216212.05107751,917262765.5202782,486.7383568739917,437834203.84094685,5,13,6 32,pass
119562836.05107737,917262765.5202782,486.7383568739917,437834203.84094685,6,13,6 28,pass
122691668.05107751,917262765.5202782,486.7383568739917,437834203.84094685,7,13,6 24,pass
127072032.8510765,917262765.5202782,486.7383568739917,437834203.84094685,8,13,6 20,pass
133642580.05107751,917262765.5202782,486.7383568739917,437834203.84094685,9,13,6 16,pass
144593492.0510775,917262765.5202782,486.7383568739917,437834203.84094685,10,13,6 12,pass
166495316.05107754,917262765.5202782,486.7383568739917,437834203.84094685,11,13,6 8,pass
151678789.66980502,1230898769.069663,653.5442801457611,628130245.7591401,12,14,7 48,pass
152735906.76071426,1230898769.069663,653.5442801457611,628130245.7591401,13,14,7 44,pass
154004447.26980457,1230898769.069663,653.5442801457611,628130245.7591401,14,14,7 40,pass
155554885.66980502,1230898769.069663,653.5442801457611,628130245.7591401,15,14,7 36,pass
157492933.66980502,1230898769.069663,653.5442801457611,628130245.7591401,16,14,7 32,pass
159984709.66980487,1230898769.069663,653.5442801457611,628130245.7591401,17,14,7 28,pass
163307077.66980502,1230898769.069663,653.5442801457611,628130245.7591401,18,14,7 24,pass
167958392.86980402,1230898769.069663,653.5442801457611,628130245.7591401,19,14,7 20,pass
174935365.66980505,1230898769.069663,653.5442801457611,628130245.7591401,20,14,7 16,pass
186563653.66980505,1230898769.069663,653.5442801457611,628130245.7591401,21,14,7 12,pass
209820229.66980505,1230898769.069663,653.5442801457611,628130245.7591401,22,14,7 8,pass
122697509.65278004,1592786465.472799,854.1138090524393,584133599.7029914,23,17,8 48,pass
123939365.65278023,1592786465.472799,854.1138090524393,584133599.7029914,24,17,8 44,pass
125429592.85277952,1592786465.472799,854.1138090524393,584133599.7029914,25,17,8 40,pass
127250981.65278004,1592786465.472799,854.1138090524393,584133599.7029914,26,17,8 36,pass
129527717.65278004,1592786465.472799,854.1138090524393,584133599.7029914,27,17,8 32,pass
132454949.6527799,1592786465.472799,854.1138090524393,584133599.7029914,28,17,8 28,pass
136357925.65278006,1592786465.472799,854.1138090524393,584133599.7029914,29,17,8 24,pass
141822092.05277896,1592786465.472799,854.1138090524393,584133599.7029914,30,17,8 20,pass
150018341.65278006,1592786465.472799,854.1138090524393,584133599.7029914,31,17,8 16,pass
163678757.65278006,1592786465.472799,854.1138090524393,584133599.7029914,32,17,8 12,pass
190999589.6527801,1592786465.472799,854.1138090524393,584133599.7029914,33,17,8 8,pass
68736391.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,34,9,9 48,pass
69663507.46807536,1990862931.516249,1070.6029148004527,223779717.44117552,35,9,9 44,pass
70776046.23171106,1990862931.516249,1070.6029148004527,223779717.44117552,36,9,9 40,pass
72135815.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,37,9,9 36,pass
73835527.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,38,9,9 32,pass
76020871.83171141,1990862931.516249,1070.6029148004527,223779717.44117552,39,9,9 28,pass
78934663.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,40,9,9 24,pass
83013972.63171051,1990862931.516249,1070.6029148004527,223779717.44117552,41,9,9 20,pass
89132935.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,42,9,9 16,pass
99331207.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,43,9,9 12,pass
119727751.83171156,1990862931.516249,1070.6029148004527,223779717.44117552,44,9,9 8,pass
86119181.44618283,2461316936.8403254,1326.4536761390143,404952269.70760393,45,8,10 48,pass
86581028.71891013,2461316936.8403254,1326.4536761390143,404952269.70760393,46,8,10 44,pass
87135245.44618252,2461316936.8403254,1326.4536761390143,404952269.70760393,47,8,10 40,pass
87812621.44618283,2461316936.8403254,1326.4536761390143,404952269.70760393,48,8,10 36,pass
88659341.44618283,2461316936.8403254,1326.4536761390143,404952269.70760393,49,8,10 32,pass
89747981.44618274,2461316936.8403254,1326.4536761390143,404952269.70760393,50,8,10 28,pass
91199501.44618285,2461316936.8403254,1326.4536761390143,404952269.70760393,51,8,10 24,pass
93231629.4461822,2461316936.8403254,1326.4536761390143,404952269.70760393,52,8,10 20,pass
96279821.44618285,2461316936.8403254,1326.4536761390143,404952269.70760393,53,8,10 16,pass
101360141.44618285,2461316936.8403254,1326.4536761390143,404952269.70760393,54,8,10 12,pass
111520781.44618285,2461316936.8403254,1326.4536761390143,404952269.70760393,55,8,10 8,pass
108083520.64958784,2967959711.8047166,1594.4627633649727,524624872.02739954,56,15,11 48,pass
109325376.64958802,2967959711.8047166,1594.4627633649727,524624872.02739954,57,15,11 44,pass
110815603.8495873,2967959711.8047166,1594.4627633649727,524624872.02739954,58,15,11 40,pass
112636992.64958784,2967959711.8047166,1594.4627633649727,524624872.02739954,59,15,11 36,pass
114913728.64958784,2967959711.8047166,1594.4627633649727,524624872.02739954,60,15,11 32,pass
117840960.64958768,2967959711.8047166,1594.4627633649727,524624872.02739954,61,15,11 28,pass
121743936.64958782,2967959711.8047166,1594.4627633649727,524624872.02739954,62,15,11 24,pass
127208103.04958676,2967959711.8047166,1594.4627633649727,524624872.02739954,63,15,11 20,pass
135404352.6495878,2967959711.8047166,1594.4627633649727,524624872.02739954,64,15,11 16,pass
149064768.6495878,2967959711.8047166,1594.4627633649727,524624872.02739954,65,15,11 12,pass
176385600.6495878,2967959711.8047166,1594.4627633649727,524624872.02739954,66,15,11 8,pass
158347582.2725716,3534917102.836296,1906.556983111537,838289252.3224154,67,18,12 48,pass
159459436.81802633,3534917102.836296,1906.556983111537,838289252.3224154,68,18,12 44,pass
160793662.27257106,3534917102.836296,1906.556983111537,838289252.3224154,69,18,12 40,pass
162424382.2725716,3534917102.836296,1906.556983111537,838289252.3224154,70,18,12 36,pass
164462782.2725716,3534917102.836296,1906.556983111537,838289252.3224154,71,18,12 32,pass
167083582.27257147,3534917102.836296,1906.556983111537,838289252.3224154,72,18,12 28,pass
170577982.2725716,3534917102.836296,1906.556983111537,838289252.3224154,73,18,12 24,pass
175470142.27257046,3534917102.836296,1906.556983111537,838289252.3224154,74,18,12 20,pass
182808382.2725716,3534917102.836296,1906.556983111537,838289252.3224154,75,18,12 16,pass
195038782.2725716,3534917102.836296,1906.556983111537,838289252.3224154,76,18,12 12,pass
219499582.2725716,3534917102.836296,1906.556983111537,838289252.3224154,77,18,12 8,pass
79281495.63788316,4126000340.294752,2231.771754721617,620541222.4177377,78,13,13 48,pass
80147031.63788334,4126000340.294752,2231.771754721617,620541222.4177377,79,13,13 44,pass
81185674.83788264,4126000340.294752,2231.771754721617,620541222.4177377,80,13,13 40,pass
82455127.63788316,4126000340.294752,2231.771754721617,620541222.4177377,81,13,13 36,pass
