latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
436181330.2720306,11954837505.81593,6455.3099141623225,2453594176.127878,0,72,24 64,pass
122436567.262995,929325688.7337162,485.77613089787286,410149889.4893893,1,11,6 48,pass
123158417.44481336,929325688.7337162,485.77613089787286,410149889.4893893,2,11,6 44,pass
124024637.6629945,929325688.7337162,485.77613089787286,410149889.4893893,3,11,6 40,pass
125083351.262995,929325688.7337162,485.77613089787286,410149889.4893893,4,11,6 36,pass
126406743.262995,929325688.7337162,485.77613089787286,410149889.4893893,5,11,6 32,pass
128108247.26299486,929325688.7337162,485.77613089787286,410149889.4893893,6,11,6 28,pass
130376919.262995,929325688.7337162,485.77613089787286,410149889.4893893,7,11,6 24,pass
133553060.062994,929325688.7337162,485.77613089787286,410149889.4893893,8,11,6 20,pass
138317271.262995,929325688.7337162,485.77613089787286,410149889.4893893,9,11,6 16,pass
146257623.26299503,929325688.7337162,485.77613089787286,410149889.4893893,10,11,6 12,pass
162138327.26299503,929325688.7337162,485.77613089787286,410149889.4893893,11,11,6 8,pass
144283322.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,12,13,7 48,pass
145210438.10276383,1218835845.8562253,650.7452551679415,619410028.3261532,13,13,7 44,pass
146322976.86639953,1218835845.8562253,650.7452551679415,619410028.3261532,14,13,7 40,pass
147682746.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,15,13,7 36,pass
149382458.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,16,13,7 32,pass
151567802.46639988,1218835845.8562253,650.7452551679415,619410028.3261532,17,13,7 28,pass
154481594.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,18,13,7 24,pass
158560903.266399,1218835845.8562253,650.7452551679415,619410028.3261532,19,13,7 20,pass
164679866.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,20,13,7 16,pass
174878138.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,21,13,7 12,pass
195274682.46640003,1218835845.8562253,650.7452551679415,619410028.3261532,22,13,7 8,pass
111625756.05107751,1580723542.2593613,847.5535331206812,541155141.5626323,23,13,8 48,pass
112621293.50562312,1580723542.2593613,847.5535331206812,541155141.5626323,24,13,8 44,pass
113815938.45107704,1580723542.2593613,847.5535331206812,541155141.5626323,25,13,8 40,pass
115276060.05107751,1580723542.2593613,847.5535331206812,541155141.5626323,26,13,8 36,pass
117101212.05107751,1580723542.2593613,847.5535331206812,541155141.5626323,27,13,8 32,pass
119447836.05107737,1580723542.2593613,847.5535331206812,541155141.5626323,28,13,8 28,pass
122576668.05107751,1580723542.2593613,847.5535331206812,541155141.5626323,29,13,8 24,pass
126957032.8510765,1580723542.2593613,847.5535331206812,541155141.5626323,30,13,8 20,pass
133527580.05107751,1580723542.2593613,847.5535331206812,541155141.5626323,31,13,8 16,pass
144478492.0510775,1580723542.2593613,847.5535331206812,541155141.5626323,32,13,8 12,pass
166380316.05107754,1580723542.2593613,847.5535331206812,541155141.5626323,33,13,8 8,pass
67401066.23426531,1990862931.516249,1070.6029148004527,261736342.4363737,34,7,9 48,pass
68122916.41608368,1990862931.516249,1070.6029148004527,261736342.4363737,35,7,9 44,pass
68989136.63426483,1990862931.516249,1070.6029148004527,261736342.4363737,36,7,9 40,pass
70047850.23426531,1990862931.516249,1070.6029148004527,261736342.4363737,37,7,9 36,pass
71371242.23426531,1990862931.516249,1070.6029148004527,261736342.4363737,38,7,9 32,pass
73072746.23426516,1990862931.516249,1070.6029148004527,261736342.4363737,39,7,9 28,pass
75341418.23426531,1990862931.516249,1070.6029148004527,261736342.4363737,40,7,9 24,pass
78517559.0342643,1990862931.516249,1070.6029148004527,261736342.4363737,41,7,9 20,pass
83281770.23426531,1990862931.516249,1070.6029148004527,261736342.4363737,42,7,9 16,pass
91222122.23426531,1990862931.516249,1070.6029148004527,261736342.4363737,43,7,9 12,pass
107102826.2342653,1990862931.516249,1070.6029148004527,261736342.4363737,44,7,9 8,pass
60965690.22149409,2437191090.41345,1325.3208649201138,435534225.3562008,45,7,10 48,pass
61417274.22149413,2437191090.41345,1325.3208649201138,435534225.3562008,46,7,10 44,pass
61959175.02149376,2437191090.41345,1325.3208649201138,435534225.3562008,47,7,10 40,pass
62621498.22149409,2437191090.41345,1325.3208649201138,435534225.3562008,48,7,10 36,pass
63449402.22149409,2437191090.41345,1325.3208649201138,435534225.3562008,49,7,10 32,pass
64513850.221494034,2437191090.41345,1325.3208649201138,435534225.3562008,50,7,10 28,pass
65933114.22149409,2437191090.41345,1325.3208649201138,435534225.3562008,51,7,10 24,pass
67920083.82149342,2437191090.41345,1325.3208649201138,435534225.3562008,52,7,10 20,pass
70900538.2214941,2437191090.41345,1325.3208649201138,435534225.3562008,53,7,10 16,pass
