DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
116,1024 44,14 20,0,53,0.0,8.956407427201941e+16,70648900000000.0,fail
117,1024 48,14 16,0,53,0.0,9.025093051288776e+16,77071500000000.0,fail
118,1024 16,15 48,0,53,0.0,8.796140970999325e+16,25690900000000.0,fail
119,1024 20,15 44,0,53,0.0,8.80654788373975e+16,32113400000000.0,fail
120,1024 24,15 40,0,53,0.0,8.819036179028269e+16,38536000000000.0,fail
121,1024 28,15 36,0,53,0.0,8.834299651047566e+16,44958600000000.0,fail
122,1024 32,15 32,0,53,0.0,8.853378991071686e+16,51381200000000.0,fail
123,1024 36,15 28,0,53,0.0,8.8779095711027e+16,57803700000000.0,fail
124,1024 40,15 24,0,53,0.0,8.91061701114405e+16,64226300000000.0,fail
125,1024 44,15 20,0,53,0.0,8.956407427201941e+16,70648900000000.0,fail
126,1024 48,15 16,0,53,0.0,9.025093051288776e+16,77071500000000.0,fail
127,1024 16,16 48,0,53,0.0,8.796140970999325e+16,25690900000000.0,fail
128,1024 20,16 44,0,53,0.0,8.80654788373975e+16,32113400000000.0,fail
129,1024 24,16 40,0,53,0.0,8.819036179028269e+16,38536000000000.0,fail
130,1024 28,16 36,0,53,0.0,8.834299651047566e+16,44958600000000.0,fail
131,1024 32,16 32,0,53,0.0,8.853378991071686e+16,51381200000000.0,fail
132,1024 36,16 28,0,53,0.0,8.8779095711027e+16,57803700000000.0,fail
133,1024 40,16 24,0,53,0.0,8.91061701114405e+16,64226300000000.0,fail
134,1024 44,16 20,0,53,0.0,8.956407427201941e+16,70648900000000.0,fail
135,1024 48,16 16,0,53,0.0,9.025093051288776e+16,77071500000000.0,fail
136,1024 16,17 48,0,53,0.0,8.796140970999325e+16,25690900000000.0,fail
137,1024 20,17 44,0,53,0.0,8.80654788373975e+16,32113400000000.0,fail
138,1024 24,17 40,0,53,0.0,8.819036179028269e+16,38536000000000.0,fail
139,1024 28,17 36,0,53,0.0,8.834299651047566e+16,44958600000000.0,fail
140,1024 32,17 32,0,53,0.0,8.853378991071686e+16,51381200000000.0,fail
141,1024 36,17 28,0,53,0.0,8.8779095711027e+16,57803700000000.0,fail
142,1024 40,17 24,0,53,0.0,8.91061701114405e+16,64226300000000.0,fail
143,1024 44,17 20,0,53,0.0,8.956407427201941e+16,70648900000000.0,fail
144,1024 48,17 16,0,53,0.0,9.025093051288776e+16,77071500000000.0,fail
145,1536 16,2 48,42,11,4880615341846.207,1.7299737351249478e+16,38512000000000.0,pass
146,1536 20,2 44,42,11,4880615341846.207,1.730020540810855e+16,48139700000000.0,pass
147,1536 24,2 40,42,11,4880615341846.207,1.730076707633944e+16,57767400000000.0,pass
148,1536 28,2 36,42,11,4880615341846.207,1.730145355973275e+16,67395100000000.0,pass
149,1536 32,2 32,42,11,4880615341846.207,1.7302311663974386e+16,77022800000000.0,pass
150,1536 36,2 28,42,11,4880615341846.207,1.7303414940856486e+16,86650500000000.0,pass
151,1536 40,2 24,42,11,4880615341846.207,1.7304885976699294e+16,96278200000000.0,pass
152,1536 44,2 20,42,11,4880615341846.207,1.7306945426879216e+16,105906000000000.0,pass
153,1536 48,2 16,42,11,4880615341846.207,1.7310034602149112e+16,115534000000000.0,pass
154,1536 16,3 48,38,15,3021414633305.497,3.2006227206745596e+16,38512000000000.0,pass
155,1536 20,3 44,38,15,3021414633305.497,3.200695434602712e+16,48139700000000.0,pass
156,1536 24,3 40,38,15,3021414633305.497,3.2007826913164948e+16,57767400000000.0,pass
157,1536 28,3 36,38,15,3021414633305.497,3.200889338411118e+16,67395100000000.0,pass
158,1536 32,3 32,38,15,3021414633305.497,3.2010226472793972e+16,77022800000000.0,pass
159,1536 36,3 28,38,15,3021414633305.497,3.201194044395756e+16,86650500000000.0,pass
160,1536 40,3 24,38,15,3021414633305.497,3.2014225738842348e+16,96278200000000.0,pass
161,1536 44,3 20,38,15,3021414633305.497,3.2017425151681044e+16,105906000000000.0,pass
162,1536 48,3 16,38,15,3021414633305.497,3.20222242709391e+16,115534000000000.0,pass
163,1536 16,4 48,35,18,2240183106614.407,3.931030919660302e+16,38512000000000.0,pass
164,1536 20,4 44,35,18,2240183106614.407,3.9311170399330936e+16,48139700000000.0,pass
165,1536 24,4 40,35,18,2240183106614.407,3.931220384260443e+16,57767400000000.0,pass
166,1536 28,4 36,35,18,2240183106614.407,3.93134669399387e+16,67395100000000.0,pass
167,1536 32,4 32,35,18,2240183106614.407,3.931504581160654e+16,77022800000000.0,pass
168,1536 36,4 28,35,18,2240183106614.407,3.93170757894652e+16,86650500000000.0,pass
169,1536 40,4 24,35,18,2240183106614.407,3.931978242661006e+16,96278200000000.0,pass
170,1536 44,4 20,35,18,2240183106614.407,3.932357171861288e+16,105906000000000.0,pass
171,1536 48,4 16,35,18,2240183106614.407,3.93292556566171e+16,115534000000000.0,pass
172,1536 16,5 48,31,22,1269623142399.7874,4.972859642797434e+16,38512000000000.0,pass
173,1536 20,5 44,31,22,1269623142399.7874,4.9729636381964104e+16,48139700000000.0,pass
174,1536 24,5 40,31,22,1269623142399.7874,4.973088432675182e+16,57767400000000.0,pass
175,1536 28,5 36,31,22,1269623142399.7874,4.973240959260348e+16,67395100000000.0,pass
176,1536 32,5 32,31,22,1269623142399.7874,4.973431617491805e+16,77022800000000.0,pass
177,1536 36,5 28,31,22,1269623142399.7874,4.973676749503678e+16,86650500000000.0,pass
178,1536 40,5 24,31,22,1269623142399.7874,4.974003592186176e+16,96278200000000.0,pass
179,1536 44,5 20,31,22,1269623142399.7874,4.974461171941673e+16,105906000000000.0,pass
180,1536 48,5 16,31,22,1269623142399.7874,4.975147541574919e+16,115534000000000.0,pass
181,1536 16,6 48,28,25,665556048128.9475,5.805194528517388e+16,38512000000000.0,pass
182,1536 20,6 44,28,25,665556048128.9475,5.805311930261003e+16,48139700000000.0,pass
183,1536 24,6 40,28,25,665556048128.9475,5.805452812353342e+16,57767400000000.0,pass
184,1536 28,6 36,28,25,665556048128.9475,5.805625001577312e+16,67395100000000.0,pass
185,1536 32,6 32,28,25,665556048128.9475,5.805840238107274e+16,77022800000000.0,pass
186,1536 36,6 28,28,25,665556048128.9475,5.806116970788653e+16,86650500000000.0,pass
187,1536 40,6 24,28,25,665556048128.9475,5.806485947697159e+16,96278200000000.0,pass
188,1536 44,6 20,28,25,665556048128.9475,5.807002515369067e+16,105906000000000.0,pass
189,1536 48,6 16,28,25,665556048128.9475,5.807777366876931e+16,115534000000000.0,pass
190,1536 16,7 48,27,26,537046216186.4474,6.0318602971906744e+16,38512000000000.0,pass
191,1536 20,7 44,27,26,537046216186.4474,6.031981948508504e+16,48139700000000.0,pass
192,1536 24,7 40,27,26,537046216186.4474,6.032127930089899e+16,57767400000000.0,pass
193,1536 28,7 36,27,26,537046216186.4474,6.032306352022716e+16,67395100000000.0,pass
194,1536 32,7 32,27,26,537046216186.4474,6.032529379438737e+16,77022800000000.0,pass
195,1536 36,7 28,27,26,537046216186.4474,6.03281612897362e+16,86650500000000.0,pass
196,1536 40,7 24,27,26,537046216186.4474,6.033198461686798e+16,96278200000000.0,pass
197,1536 44,7 20,27,26,537046216186.4474,6.033733727485248e+16,105906000000000.0,pass
198,1536 48,7 16,27,26,537046216186.4474,6.034536626182923e+16,115534000000000.0,pass
199,1536 16,8 48,25,28,343719655451.1975,6.4886576822479e+16,38512000000000.0,pass
200,1536 20,8 44,25,28,343719655451.1975,6.4887878327141576e+16,48139700000000.0,pass
201,1536 24,8 40,25,28,343719655451.1975,6.4889440132736664e+16,57767400000000.0,pass
202,1536 28,8 36,25,28,343719655451.1975,6.489134900624177e+16,67395100000000.0,pass
203,1536 32,8 32,25,28,343719655451.1975,6.4893735098123144e+16,77022800000000.0,pass
204,1536 36,8 28,25,28,343719655451.1975,6.489680293054206e+16,86650500000000.0,pass
205,1536 40,8 24,25,28,343719655451.1975,6.49008933737673e+16,96278200000000.0,pass
206,1536 44,8 20,25,28,343719655451.1975,6.490661999428261e+16,105906000000000.0,pass
207,1536 48,8 16,25,28,343719655451.1975,6.491520992505559e+16,115534000000000.0,pass
208,1536 16,9 48,20,33,57251020998.64876,7.812209111743117e+16,38512000000000.0,fail
209,1536 20,9 44,20,33,57251020998.64876,7.812354003757635e+16,48139700000000.0,fail
210,1536 24,9 40,20,33,57251020998.64876,7.812527874175056e+16,57767400000000.0,fail
211,1536 28,9 36,20,33,57251020998.64876,7.812740382463016e+16,67395100000000.0,fail
212,1536 32,9 32,20,33,57251020998.64876,7.813006017822965e+16,77022800000000.0,fail
213,1536 36,9 28,20,33,57251020998.64876,7.813347549000043e+16,86650500000000.0,fail
214,1536 40,9 24,20,33,57251020998.64876,7.813802923902813e+16,96278200000000.0,fail
215,1536 44,9 20,20,33,57251020998.64876,7.814440448766691e+16,105906000000000.0,fail
216,1536 48,9 16,20,33,57251020998.64876,7.815396736062509e+16,115534000000000.0,fail
217,1536 16,10 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
218,1536 20,10 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
219,1536 24,10 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
220,1536 28,10 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
221,1536 32,10 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
222,1536 36,10 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
223,1536 40,10 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
224,1536 44,10 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
225,1536 48,10 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
226,1536 16,11 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
227,1536 20,11 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
228,1536 24,11 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
229,1536 28,11 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
230,1536 32,11 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
231,1536 36,11 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
232,1536 40,11 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
233,1536 44,11 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
234,1536 48,11 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
235,1536 16,12 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
236,1536 20,12 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
237,1536 24,12 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
238,1536 28,12 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
239,1536 32,12 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
240,1536 36,12 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
241,1536 40,12 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
242,1536 44,12 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
243,1536 48,12 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
244,1536 16,13 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
245,1536 20,13 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
246,1536 24,13 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
247,1536 28,13 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
248,1536 32,13 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
249,1536 36,13 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
250,1536 40,13 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
251,1536 44,13 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
252,1536 48,13 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
253,1536 16,14 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
254,1536 20,14 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
255,1536 24,14 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
256,1536 28,14 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
257,1536 32,14 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
258,1536 36,14 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
259,1536 40,14 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
260,1536 44,14 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
261,1536 48,14 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
262,1536 16,15 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
263,1536 20,15 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
264,1536 24,15 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
265,1536 28,15 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
266,1536 32,15 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
267,1536 36,15 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
268,1536 40,15 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
269,1536 44,15 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
270,1536 48,15 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
271,1536 16,16 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
272,1536 20,16 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
273,1536 24,16 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
274,1536 28,16 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
275,1536 32,16 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
276,1536 36,16 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
277,1536 40,16 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
278,1536 44,16 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
279,1536 48,16 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
280,1536 16,17 48,0,53,0.0,8.796140970999325e+16,38512000000000.0,fail
281,1536 20,17 44,0,53,0.0,8.80654788373975e+16,48139700000000.0,fail
282,1536 24,17 40,0,53,0.0,8.819036179028269e+16,57767400000000.0,fail
283,1536 28,17 36,0,53,0.0,8.834299651047566e+16,67395100000000.0,fail
284,1536 32,17 32,0,53,0.0,8.853378991071686e+16,77022800000000.0,fail
285,1536 36,17 28,0,53,0.0,8.8779095711027e+16,86650500000000.0,fail
286,1536 40,17 24,0,53,0.0,8.91061701114405e+16,96278200000000.0,fail
287,1536 44,17 20,0,53,0.0,8.956407427201941e+16,105906000000000.0,fail
288,1536 48,17 16,0,53,0.0,9.025093051288776e+16,115534000000000.0,fail
289,2048 16,2 48,42,11,3416974424885.366,1.7299737351249478e+16,51333400000000.0,pass
290,2048 20,2 44,42,11,3416974424885.366,1.730020540810855e+16,64166200000000.0,pass
291,2048 24,2 40,42,11,3416974424885.366,1.730076707633944e+16,76999100000000.0,pass
292,2048 28,2 36,42,11,3416974424885.366,1.730145355973275e+16,89831900000000.0,pass
293,2048 32,2 32,42,11,3416974424885.366,1.7302311663974386e+16,102665000000000.0,pass
294,2048 36,2 28,42,11,3416974424885.366,1.7303414940856486e+16,115498000000000.0,pass
295,2048 40,2 24,42,11,3416974424885.366,1.7304885976699294e+16,128330000000000.0,pass
296,2048 44,2 20,42,11,3416974424885.366,1.7306945426879216e+16,141163000000000.0,pass
297,2048 48,2 16,42,11,3416974424885.366,1.7310034602149112e+16,153996000000000.0,pass
298,2048 16,3 48,38,15,2145665694107.1562,3.2006227206745596e+16,51333400000000.0,pass
299,2048 20,3 44,38,15,2145665694107.1562,3.200695434602712e+16,64166200000000.0,pass
300,2048 24,3 40,38,15,2145665694107.1562,3.2007826913164948e+16,76999100000000.0,pass
301,2048 28,3 36,38,15,2145665694107.1562,3.200889338411118e+16,89831900000000.0,pass
302,2048 32,3 32,38,15,2145665694107.1562,3.2010226472793972e+16,102665000000000.0,pass
303,2048 36,3 28,38,15,2145665694107.1562,3.201194044395756e+16,115498000000000.0,pass
304,2048 40,3 24,38,15,2145665694107.1562,3.2014225738842348e+16,128330000000000.0,pass
305,2048 44,3 20,38,15,2145665694107.1562,3.2017425151681044e+16,141163000000000.0,pass
306,2048 48,3 16,38,15,2145665694107.1562,3.20222242709391e+16,153996000000000.0,pass
307,2048 16,4 48,35,18,1591927273353.0862,3.931030919660302e+16,51333400000000.0,pass
308,2048 20,4 44,35,18,1591927273353.0862,3.9311170399330936e+16,64166200000000.0,pass
309,2048 24,4 40,35,18,1591927273353.0862,3.931220384260443e+16,76999100000000.0,pass
310,2048 28,4 36,35,18,1591927273353.0862,3.93134669399387e+16,89831900000000.0,pass
311,2048 32,4 32,35,18,1591927273353.0862,3.931504581160654e+16,102665000000000.0,pass
312,2048 36,4 28,35,18,1591927273353.0862,3.93170757894652e+16,115498000000000.0,pass
313,2048 40,4 24,35,18,1591927273353.0862,3.931978242661006e+16,128330000000000.0,pass
314,2048 44,4 20,35,18,1591927273353.0862,3.932357171861288e+16,141163000000000.0,pass
315,2048 48,4 16,35,18,1591927273353.0862,3.93292556566171e+16,153996000000000.0,pass
316,2048 16,5 48,31,22,901846678693.0762,4.972859642797434e+16,51333400000000.0,pass
317,2048 20,5 44,31,22,901846678693.0762,4.9729636381964104e+16,64166200000000.0,pass
318,2048 24,5 40,31,22,901846678693.0762,4.973088432675182e+16,76999100000000.0,pass
319,2048 28,5 36,31,22,901846678693.0762,4.973240959260348e+16,89831900000000.0,pass
