DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
332,1536 44,6 20,50,3,511845498616194.9,51987715659785.19,105906000000000.0,pass
333,1536 48,6 16,50,3,511845498616194.9,51987715659785.19,115534000000000.0,pass
334,1536 16,7 48,48,5,415243550960194.06,144410321277181.06,38512000000000.0,pass
335,1536 20,7 44,48,5,415243550960194.06,144410321277181.06,48139700000000.0,pass
336,1536 24,7 40,48,5,415243550960194.06,144410321277181.06,57767400000000.0,pass
337,1536 28,7 36,48,5,415243550960194.06,144410321277181.06,67395100000000.0,pass
338,1536 32,7 32,48,5,415243550960194.06,144410321277181.06,77022800000000.0,pass
339,1536 36,7 28,48,5,415243550960194.06,144410321277181.06,86650500000000.0,pass
340,1536 40,7 24,48,5,415243550960194.06,144410321277181.06,96278200000000.0,pass
341,1536 44,7 20,48,5,415243550960194.06,144410321277181.06,105906000000000.0,pass
342,1536 48,7 16,48,5,415243550960194.06,144410321277181.06,115534000000000.0,pass
343,1536 16,8 48,41,12,213228303038783.25,2353882226210213.5,38512000000000.0,pass
344,1536 20,8 44,41,12,213228303038783.25,2353882226210213.5,48139700000000.0,pass
345,1536 24,8 40,41,12,213228303038783.25,2353882226210213.5,57767400000000.0,pass
346,1536 28,8 36,41,12,213228303038783.25,2353882226210213.5,67395100000000.0,pass
347,1536 32,8 32,41,12,213228303038783.25,2353882226210213.5,77022800000000.0,pass
348,1536 36,8 28,41,12,213228303038783.25,2353882226210213.5,86650500000000.0,pass
349,1536 40,8 24,41,12,213228303038783.25,2353882226210213.5,96278200000000.0,pass
350,1536 44,8 20,41,12,213228303038783.25,2353882226210213.5,105906000000000.0,pass
351,1536 48,8 16,41,12,213228303038783.25,2353882226210213.5,115534000000000.0,pass
352,1536 16,9 48,36,17,109917540587586.31,4934404825124131.0,38512000000000.0,pass
353,1536 20,9 44,36,17,109917540587586.31,4934404825124131.0,48139700000000.0,pass
354,1536 24,9 40,36,17,109917540587586.31,4934404825124131.0,57767400000000.0,pass
355,1536 28,9 36,36,17,109917540587586.31,4934404825124131.0,67395100000000.0,pass
356,1536 32,9 32,36,17,109917540587586.31,4934404825124131.0,77022800000000.0,pass
357,1536 36,9 28,36,17,109917540587586.31,4934404825124131.0,86650500000000.0,pass
358,1536 40,9 24,36,17,109917540587586.31,4934404825124131.0,96278200000000.0,pass
359,1536 44,9 20,36,17,109917540587586.31,4934404825124131.0,105906000000000.0,pass
360,1536 48,9 16,36,17,109917540587586.31,4934404825124131.0,115534000000000.0,pass
361,1536 16,10 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
362,1536 20,10 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
363,1536 24,10 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
364,1536 28,10 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
365,1536 32,10 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
366,1536 36,10 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
367,1536 40,10 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
368,1536 44,10 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
369,1536 48,10 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
370,1536 16,11 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
371,1536 20,11 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
372,1536 24,11 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
373,1536 28,11 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
374,1536 32,11 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
375,1536 36,11 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
376,1536 40,11 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
377,1536 44,11 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
378,1536 48,11 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
379,1536 16,12 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
380,1536 20,12 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
381,1536 24,12 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
382,1536 28,12 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
383,1536 32,12 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
384,1536 36,12 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
385,1536 40,12 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
386,1536 44,12 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
387,1536 48,12 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
388,1536 16,13 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
389,1536 20,13 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
390,1536 24,13 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
391,1536 28,13 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
392,1536 32,13 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
393,1536 36,13 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
394,1536 40,13 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
395,1536 44,13 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
396,1536 48,13 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
397,1536 16,14 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
398,1536 20,14 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
399,1536 24,14 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
400,1536 28,14 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
401,1536 32,14 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
402,1536 36,14 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
403,1536 40,14 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
404,1536 44,14 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
405,1536 48,14 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
406,1536 16,15 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
407,1536 20,15 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
408,1536 24,15 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
409,1536 28,15 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
410,1536 32,15 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
411,1536 36,15 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
412,1536 40,15 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
413,1536 44,15 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
414,1536 48,15 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
415,1536 16,16 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
416,1536 20,16 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
417,1536 24,16 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
418,1536 28,16 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
419,1536 32,16 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
420,1536 36,16 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
421,1536 40,16 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
422,1536 44,16 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
423,1536 48,16 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
424,1536 16,17 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
425,1536 20,17 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
426,1536 24,17 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
427,1536 28,17 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
428,1536 32,17 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
429,1536 36,17 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
430,1536 40,17 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
431,1536 44,17 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
432,1536 48,17 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
433,1536 16,18 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
434,1536 20,18 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
435,1536 24,18 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
436,1536 28,18 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
437,1536 32,18 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
438,1536 36,18 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
439,1536 40,18 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
440,1536 44,18 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
441,1536 48,18 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
442,1536 16,19 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
443,1536 20,19 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
444,1536 24,19 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
445,1536 28,19 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
446,1536 32,19 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
447,1536 36,19 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
448,1536 40,19 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
449,1536 44,19 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
450,1536 48,19 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
451,1536 16,20 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
452,1536 20,20 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
453,1536 24,20 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
454,1536 28,20 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
455,1536 32,20 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
456,1536 36,20 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
457,1536 40,20 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
458,1536 44,20 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
459,1536 48,20 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
460,1536 16,21 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
461,1536 20,21 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
462,1536 24,21 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
463,1536 28,21 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
464,1536 32,21 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
465,1536 36,21 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
466,1536 40,21 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
467,1536 44,21 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
468,1536 48,21 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
469,1536 16,22 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
470,1536 20,22 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
471,1536 24,22 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
472,1536 28,22 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
473,1536 32,22 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
474,1536 36,22 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
475,1536 40,22 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
476,1536 44,22 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
477,1536 48,22 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
478,1536 16,23 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
479,1536 20,23 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
480,1536 24,23 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
481,1536 28,23 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
482,1536 32,23 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
483,1536 36,23 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
484,1536 40,23 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
485,1536 44,23 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
486,1536 48,23 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
487,1536 16,24 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
488,1536 20,24 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
489,1536 24,24 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
490,1536 28,24 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
491,1536 32,24 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
492,1536 36,24 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
493,1536 40,24 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
494,1536 44,24 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
495,1536 48,24 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
496,1536 16,25 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
497,1536 20,25 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
498,1536 24,25 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
499,1536 28,25 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
500,1536 32,25 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
501,1536 36,25 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
502,1536 40,25 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
503,1536 44,25 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
504,1536 48,25 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
505,1536 16,26 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
506,1536 20,26 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
507,1536 24,26 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
508,1536 28,26 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
509,1536 32,26 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
510,1536 36,26 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
511,1536 40,26 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
512,1536 44,26 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
513,1536 48,26 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
514,1536 16,27 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
515,1536 20,27 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
516,1536 24,27 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
517,1536 28,27 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
518,1536 32,27 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
519,1536 36,27 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
520,1536 40,27 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
521,1536 44,27 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
522,1536 48,27 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
523,1536 16,28 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
524,1536 20,28 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
525,1536 24,28 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
526,1536 28,28 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
527,1536 32,28 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
528,1536 36,28 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
529,1536 40,28 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
530,1536 44,28 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
531,1536 48,28 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
532,1536 16,29 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
533,1536 20,29 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
534,1536 24,29 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
535,1536 28,29 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
536,1536 32,29 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
537,1536 36,29 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
538,1536 40,29 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
539,1536 44,29 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
540,1536 48,29 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
541,1536 16,30 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
542,1536 20,30 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
543,1536 24,30 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
544,1536 28,30 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
545,1536 32,30 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
546,1536 36,30 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
547,1536 40,30 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
548,1536 44,30 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
549,1536 48,30 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
550,1536 16,31 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
551,1536 20,31 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
552,1536 24,31 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
553,1536 28,31 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
554,1536 32,31 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
555,1536 36,31 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
556,1536 40,31 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
557,1536 44,31 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
558,1536 48,31 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
559,1536 16,32 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
560,1536 20,32 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
561,1536 24,32 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
562,1536 28,32 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
563,1536 32,32 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
564,1536 36,32 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
565,1536 40,32 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
566,1536 44,32 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
567,1536 48,32 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
568,1536 16,33 48,0,53,0.0,8.886091005153691e+16,38512000000000.0,fail
569,1536 20,33 44,0,53,0.0,8.90467519372634e+16,48139700000000.0,fail
570,1536 24,33 40,0,53,0.0,8.92697622001351e+16,57767400000000.0,fail
571,1536 28,33 36,0,53,0.0,8.954233029920056e+16,67395100000000.0,fail
572,1536 32,33 32,0,53,0.0,8.988304042303238e+16,77022800000000.0,fail
573,1536 36,33 28,0,53,0.0,9.03210962965305e+16,86650500000000.0,fail
574,1536 40,33 24,0,53,0.0,9.090517079452786e+16,96278200000000.0,fail
575,1536 44,33 20,0,53,0.0,9.172287509172422e+16,105906000000000.0,fail
576,1536 48,33 16,0,53,0.0,9.294943153751878e+16,115534000000000.0,fail
577,2048 16,2 48,53,0,674523580394968.9,0.0,51333400000000.0,pass
578,2048 20,2 44,53,0,674523580394968.9,0.0,64166200000000.0,pass
579,2048 24,2 40,53,0,674523580394968.9,0.0,76999100000000.0,pass
580,2048 28,2 36,53,0,674523580394968.9,0.0,89831900000000.0,pass
581,2048 32,2 32,53,0,674523580394968.9,0.0,102665000000000.0,pass
582,2048 36,2 28,53,0,674523580394968.9,0.0,115498000000000.0,pass
583,2048 40,2 24,53,0,674523580394968.9,0.0,128330000000000.0,pass
584,2048 44,2 20,53,0,674523580394968.9,0.0,141163000000000.0,pass
585,2048 48,2 16,53,0,674523580394968.9,0.0,153996000000000.0,pass
586,2048 16,3 48,53,0,674523580394968.9,0.0,51333400000000.0,pass
587,2048 20,3 44,53,0,674523580394968.9,0.0,64166200000000.0,pass
588,2048 24,3 40,53,0,674523580394968.9,0.0,76999100000000.0,pass
589,2048 28,3 36,53,0,674523580394968.9,0.0,89831900000000.0,pass
590,2048 32,3 32,53,0,674523580394968.9,0.0,102665000000000.0,pass
591,2048 36,3 28,53,0,674523580394968.9,0.0,115498000000000.0,pass
592,2048 40,3 24,53,0,674523580394968.9,0.0,128330000000000.0,pass
593,2048 44,3 20,53,0,674523580394968.9,0.0,141163000000000.0,pass
594,2048 48,3 16,53,0,674523580394968.9,0.0,153996000000000.0,pass
595,2048 16,4 48,52,1,616536734976195.6,5776412851087.242,51333400000000.0,pass
596,2048 20,4 44,52,1,616536734976195.6,5776412851087.242,64166200000000.0,pass
597,2048 24,4 40,52,1,616536734976195.6,5776412851087.242,76999100000000.0,pass
598,2048 28,4 36,52,1,616536734976195.6,5776412851087.242,89831900000000.0,pass
599,2048 32,4 32,52,1,616536734976195.6,5776412851087.242,102665000000000.0,pass
600,2048 36,4 28,52,1,616536734976195.6,5776412851087.242,115498000000000.0,pass
601,2048 40,4 24,52,1,616536734976195.6,5776412851087.242,128330000000000.0,pass
602,2048 44,4 20,52,1,616536734976195.6,5776412851087.242,141163000000000.0,pass
603,2048 48,4 16,52,1,616536734976195.6,5776412851087.242,153996000000000.0,pass
604,2048 16,5 48,51,2,568562042245826.8,23105651404348.973,51333400000000.0,pass
605,2048 20,5 44,51,2,568562042245826.8,23105651404348.973,64166200000000.0,pass
606,2048 24,5 40,51,2,568562042245826.8,23105651404348.973,76999100000000.0,pass
607,2048 28,5 36,51,2,568562042245826.8,23105651404348.973,89831900000000.0,pass
608,2048 32,5 32,51,2,568562042245826.8,23105651404348.973,102665000000000.0,pass
609,2048 36,5 28,51,2,568562042245826.8,23105651404348.973,115498000000000.0,pass
610,2048 40,5 24,51,2,568562042245826.8,23105651404348.973,128330000000000.0,pass
611,2048 44,5 20,51,2,568562042245826.8,23105651404348.973,141163000000000.0,pass
612,2048 48,5 16,51,2,568562042245826.8,23105651404348.973,153996000000000.0,pass
613,2048 16,6 48,50,3,511845498616194.9,51987715659785.19,51333400000000.0,pass
614,2048 20,6 44,50,3,511845498616194.9,51987715659785.19,64166200000000.0,pass
615,2048 24,6 40,50,3,511845498616194.9,51987715659785.19,76999100000000.0,pass
616,2048 28,6 36,50,3,511845498616194.9,51987715659785.19,89831900000000.0,pass
617,2048 32,6 32,50,3,511845498616194.9,51987715659785.19,102665000000000.0,pass
618,2048 36,6 28,50,3,511845498616194.9,51987715659785.19,115498000000000.0,pass
619,2048 40,6 24,50,3,511845498616194.9,51987715659785.19,128330000000000.0,pass
620,2048 44,6 20,50,3,511845498616194.9,51987715659785.19,141163000000000.0,pass
621,2048 48,6 16,50,3,511845498616194.9,51987715659785.19,153996000000000.0,pass
622,2048 16,7 48,48,5,415243550960194.06,144410321277181.06,51333400000000.0,pass
623,2048 20,7 44,48,5,415243550960194.06,144410321277181.06,64166200000000.0,pass
624,2048 24,7 40,48,5,415243550960194.06,144410321277181.06,76999100000000.0,pass
625,2048 28,7 36,48,5,415243550960194.06,144410321277181.06,89831900000000.0,pass
626,2048 32,7 32,48,5,415243550960194.06,144410321277181.06,102665000000000.0,pass
627,2048 36,7 28,48,5,415243550960194.06,144410321277181.06,115498000000000.0,pass
628,2048 40,7 24,48,5,415243550960194.06,144410321277181.06,128330000000000.0,pass
629,2048 44,7 20,48,5,415243550960194.06,144410321277181.06,141163000000000.0,pass
630,2048 48,7 16,48,5,415243550960194.06,144410321277181.06,153996000000000.0,pass
631,2048 16,8 48,41,12,213228303038783.25,2353882226210213.5,51333400000000.0,pass
632,2048 20,8 44,41,12,213228303038783.25,2353882226210213.5,64166200000000.0,pass
633,2048 24,8 40,41,12,213228303038783.25,2353882226210213.5,76999100000000.0,pass
634,2048 28,8 36,41,12,213228303038783.25,2353882226210213.5,89831900000000.0,pass
635,2048 32,8 32,41,12,213228303038783.25,2353882226210213.5,102665000000000.0,pass
636,2048 36,8 28,41,12,213228303038783.25,2353882226210213.5,115498000000000.0,pass
637,2048 40,8 24,41,12,213228303038783.25,2353882226210213.5,128330000000000.0,pass
638,2048 44,8 20,41,12,213228303038783.25,2353882226210213.5,141163000000000.0,pass
639,2048 48,8 16,41,12,213228303038783.25,2353882226210213.5,153996000000000.0,pass
640,2048 16,9 48,36,17,109917540587586.31,4934404825124131.0,51333400000000.0,pass
641,2048 20,9 44,36,17,109917540587586.31,4934404825124131.0,64166200000000.0,pass
642,2048 24,9 40,36,17,109917540587586.31,4934404825124131.0,76999100000000.0,pass
643,2048 28,9 36,36,17,109917540587586.31,4934404825124131.0,89831900000000.0,pass
644,2048 32,9 32,36,17,109917540587586.31,4934404825124131.0,102665000000000.0,pass
645,2048 36,9 28,36,17,109917540587586.31,4934404825124131.0,115498000000000.0,pass
646,2048 40,9 24,36,17,109917540587586.31,4934404825124131.0,128330000000000.0,pass
647,2048 44,9 20,36,17,109917540587586.31,4934404825124131.0,141163000000000.0,pass
648,2048 48,9 16,36,17,109917540587586.31,4934404825124131.0,153996000000000.0,pass
649,2048 16,10 48,0,53,0.0,8.886091005153691e+16,51333400000000.0,fail
650,2048 20,10 44,0,53,0.0,8.90467519372634e+16,64166200000000.0,fail
651,2048 24,10 40,0,53,0.0,8.92697622001351e+16,76999100000000.0,fail
652,2048 28,10 36,0,53,0.0,8.954233029920056e+16,89831900000000.0,fail
653,2048 32,10 32,0,53,0.0,8.988304042303238e+16,102665000000000.0,fail
654,2048 36,10 28,0,53,0.0,9.03210962965305e+16,115498000000000.0,fail
655,2048 40,10 24,0,53,0.0,9.090517079452786e+16,128330000000000.0,fail
656,2048 44,10 20,0,53,0.0,9.172287509172422e+16,141163000000000.0,fail
657,2048 48,10 16,0,53,0.0,9.294943153751878e+16,153996000000000.0,fail
658,2048 16,11 48,0,53,0.0,8.886091005153691e+16,51333400000000.0,fail
659,2048 20,11 44,0,53,0.0,8.90467519372634e+16,64166200000000.0,fail
660,2048 24,11 40,0,53,0.0,8.92697622001351e+16,76999100000000.0,fail
661,2048 28,11 36,0,53,0.0,8.954233029920056e+16,89831900000000.0,fail
662,2048 32,11 32,0,53,0.0,8.988304042303238e+16,102665000000000.0,fail
663,2048 36,11 28,0,53,0.0,9.03210962965305e+16,115498000000000.0,fail
664,2048 40,11 24,0,53,0.0,9.090517079452786e+16,128330000000000.0,fail
665,2048 44,11 20,0,53,0.0,9.172287509172422e+16,141163000000000.0,fail
666,2048 48,11 16,0,53,0.0,9.294943153751878e+16,153996000000000.0,fail
667,2048 16,12 48,0,53,0.0,8.886091005153691e+16,51333400000000.0,fail
668,2048 20,12 44,0,53,0.0,8.90467519372634e+16,64166200000000.0,fail
669,2048 24,12 40,0,53,0.0,8.92697622001351e+16,76999100000000.0,fail
