DSE index,layers,latency,area,power,energy,"HW (tiles, bw)",restraint
0,70,436181330.2720314,11954356904.516932,6455.164787457324,2453594176.1278768,34 64,pass
1,2,60306562.44086248,60314616.067189366,20.81363901417456,132680403.1383881,2 48,pass
2,2,60316825.71358973,60314616.067189366,20.81363901417456,132680403.1383881,2 44,pass
3,2,60329141.6408625,60314616.067189366,20.81363901417456,132680403.1383881,2 40,pass
4,2,60344194.44086248,60314616.067189366,20.81363901417456,132680403.1383881,2 36,pass
5,2,60363010.44086248,60314616.067189366,20.81363901417456,132680403.1383881,2 32,pass
6,2,60387202.44086245,60314616.067189366,20.81363901417456,132680403.1383881,2 28,pass
7,2,60419458.44086248,60314616.067189366,20.81363901417456,132680403.1383881,2 24,pass
8,2,60464616.84086251,60314616.067189366,20.81363901417456,132680403.1383881,2 20,pass
9,2,60532354.44086248,60314616.067189366,20.81363901417456,132680403.1383881,2 16,pass
10,3,67733541.64426748,180943848.20156807,86.41639833175444,237127889.1803453,3 48,pass
11,3,67743804.91699474,180943848.20156807,86.41639833175444,237127889.1803453,3 44,pass
12,3,67756120.84426752,180943848.20156807,86.41639833175444,237127889.1803453,3 40,pass
13,3,67771173.64426748,180943848.20156807,86.41639833175444,237127889.1803453,3 36,pass
14,3,67789989.64426748,180943848.20156807,86.41639833175444,237127889.1803453,3 32,pass
15,3,67814181.64426745,180943848.20156807,86.41639833175444,237127889.1803453,3 28,pass
16,3,67846437.64426748,180943848.20156807,86.41639833175444,237127889.1803453,3 24,pass
17,3,67891596.04426752,180943848.20156807,86.41639833175444,237127889.1803453,3 20,pass
18,3,67959333.64426748,180943848.20156807,86.41639833175444,237127889.1803453,3 16,pass
19,3,67733541.64426748,180943848.20156807,86.41639833175444,237127889.1803453,4 48,pass
20,3,67743804.91699474,180943848.20156807,86.41639833175444,237127889.1803453,4 44,pass
21,3,67756120.84426752,180943848.20156807,86.41639833175444,237127889.1803453,4 40,pass
22,3,67771173.64426748,180943848.20156807,86.41639833175444,237127889.1803453,4 36,pass
23,3,67789989.64426748,180943848.20156807,86.41639833175444,237127889.1803453,4 32,pass
24,3,67814181.64426745,180943848.20156807,86.41639833175444,237127889.1803453,4 28,pass
25,3,67846437.64426748,180943848.20156807,86.41639833175444,237127889.1803453,4 24,pass
26,3,67891596.04426752,180943848.20156807,86.41639833175444,237127889.1803453,4 20,pass
27,3,67959333.64426748,180943848.20156807,86.41639833175444,237127889.1803453,4 16,pass
28,4,69614046.44511874,627272007.0987693,329.14660780680003,334763285.5855825,5 48,pass
29,4,69624309.71784599,627272007.0987693,329.14660780680003,334763285.5855825,5 44,pass
30,4,69636625.64511877,627272007.0987693,329.14660780680003,334763285.5855825,5 40,pass
31,4,69651678.44511874,627272007.0987693,329.14660780680003,334763285.5855825,5 36,pass
32,4,69670494.44511874,627272007.0987693,329.14660780680003,334763285.5855825,5 32,pass
33,4,69694686.44511871,627272007.0987693,329.14660780680003,334763285.5855825,5 28,pass
34,4,69726942.44511874,627272007.0987693,329.14660780680003,334763285.5855825,5 24,pass
35,4,69772100.84511878,627272007.0987693,329.14660780680003,334763285.5855825,5 20,pass
36,4,69839838.44511874,627272007.0987693,329.14660780680003,334763285.5855825,5 16,pass
37,4,69614046.44511874,627272007.0987693,329.14660780680003,334763285.5855825,6 48,pass
38,4,69624309.71784599,627272007.0987693,329.14660780680003,334763285.5855825,6 44,pass
39,4,69636625.64511877,627272007.0987693,329.14660780680003,334763285.5855825,6 40,pass
40,4,69651678.44511874,627272007.0987693,329.14660780680003,334763285.5855825,6 36,pass
41,4,69670494.44511874,627272007.0987693,329.14660780680003,334763285.5855825,6 32,pass
42,4,69694686.44511871,627272007.0987693,329.14660780680003,334763285.5855825,6 28,pass
43,4,69726942.44511874,627272007.0987693,329.14660780680003,334763285.5855825,6 24,pass
44,4,69772100.84511878,627272007.0987693,329.14660780680003,334763285.5855825,6 20,pass
