DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
138,1024 24,19 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
139,1024 28,19 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
140,1024 32,19 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
141,1024 36,19 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
142,1024 40,19 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
143,1024 44,19 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
144,1024 48,19 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
145,1024 16,20 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
146,1024 20,20 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
147,1024 24,20 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
148,1024 28,20 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
149,1024 32,20 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
150,1024 36,20 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
151,1024 40,20 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
152,1024 44,20 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
153,1024 48,20 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
154,1024 16,21 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
155,1024 20,21 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
156,1024 24,21 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
157,1024 28,21 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
158,1024 32,21 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
159,1024 36,21 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
160,1024 40,21 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
161,1024 44,21 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
162,1024 48,21 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
163,1024 16,22 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
164,1024 20,22 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
165,1024 24,22 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
166,1024 28,22 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
167,1024 32,22 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
168,1024 36,22 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
169,1024 40,22 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
170,1024 44,22 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
171,1024 48,22 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
172,1024 16,23 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
173,1024 20,23 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
174,1024 24,23 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
175,1024 28,23 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
176,1024 32,23 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
177,1024 36,23 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
178,1024 40,23 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
179,1024 44,23 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
180,1024 48,23 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
181,1024 16,24 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
182,1024 20,24 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
183,1024 24,24 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
184,1024 28,24 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
185,1024 32,24 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
186,1024 36,24 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
187,1024 40,24 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
188,1024 44,24 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
189,1024 48,24 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
190,1024 16,25 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
191,1024 20,25 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
192,1024 24,25 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
193,1024 28,25 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
194,1024 32,25 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
195,1024 36,25 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
196,1024 40,25 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
197,1024 44,25 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
198,1024 48,25 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
199,1024 16,26 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
200,1024 20,26 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
201,1024 24,26 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
202,1024 28,26 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
203,1024 32,26 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
204,1024 36,26 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
205,1024 40,26 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
206,1024 44,26 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
207,1024 48,26 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
208,1024 16,27 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
209,1024 20,27 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
210,1024 24,27 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
211,1024 28,27 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
212,1024 32,27 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
213,1024 36,27 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
214,1024 40,27 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
215,1024 44,27 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
216,1024 48,27 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
217,1024 16,28 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
218,1024 20,28 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
219,1024 24,28 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
220,1024 28,28 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
221,1024 32,28 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
222,1024 36,28 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
223,1024 40,28 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
224,1024 44,28 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
225,1024 48,28 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
226,1024 16,29 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
227,1024 20,29 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
228,1024 24,29 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
229,1024 28,29 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
230,1024 32,29 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
231,1024 36,29 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
232,1024 40,29 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
233,1024 44,29 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
234,1024 48,29 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
235,1024 16,30 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
236,1024 20,30 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
237,1024 24,30 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
238,1024 28,30 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
239,1024 32,30 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
240,1024 36,30 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
241,1024 40,30 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
242,1024 44,30 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
243,1024 48,30 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
244,1024 16,31 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
245,1024 20,31 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
246,1024 24,31 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
247,1024 28,31 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
248,1024 32,31 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
249,1024 36,31 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
250,1024 40,31 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
251,1024 44,31 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
252,1024 48,31 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
253,1024 16,32 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
254,1024 20,32 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
255,1024 24,32 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
256,1024 28,32 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
257,1024 32,32 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
258,1024 36,32 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
259,1024 40,32 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
260,1024 44,32 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
261,1024 48,32 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
262,1024 16,33 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
263,1024 20,33 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
264,1024 24,33 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
265,1024 28,33 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
266,1024 32,33 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
267,1024 36,33 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
268,1024 40,33 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
269,1024 44,33 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
270,1024 48,33 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
271,1024 16,34 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
272,1024 20,34 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
273,1024 24,34 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
274,1024 28,34 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
275,1024 32,34 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
276,1024 36,34 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
277,1024 40,34 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
278,1024 44,34 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
279,1024 48,34 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
280,1024 16,35 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
281,1024 20,35 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
282,1024 24,35 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
283,1024 28,35 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
284,1024 32,35 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
285,1024 36,35 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
286,1024 40,35 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
287,1024 44,35 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
288,1024 48,35 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
289,1024 16,36 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
290,1024 20,36 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
291,1024 24,36 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
292,1024 28,36 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
293,1024 32,36 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
294,1024 36,36 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
295,1024 40,36 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
296,1024 44,36 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
297,1024 48,36 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
298,1024 16,37 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
299,1024 20,37 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
300,1024 24,37 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
301,1024 28,37 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
302,1024 32,37 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
303,1024 36,37 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
304,1024 40,37 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
305,1024 44,37 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
306,1024 48,37 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
307,1024 16,38 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
308,1024 20,38 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
309,1024 24,38 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
310,1024 28,38 36,0,70,0.0,1.9187488829916874e+18,44958600000000.0,fail
311,1024 32,38 32,0,70,0.0,1.9369143292043794e+18,51381200000000.0,fail
312,1024 36,38 28,0,70,0.0,1.9602699029064105e+18,57803700000000.0,fail
313,1024 40,38 24,0,70,0.0,1.9914106678424548e+18,64226300000000.0,fail
314,1024 44,38 20,0,70,0.0,2.0350077387529144e+18,70648900000000.0,fail
315,1024 48,38 16,0,70,0.0,2.100403345118606e+18,77071500000000.0,fail
316,1024 16,39 48,0,70,0.0,1.8824179905663037e+18,25690900000000.0,fail
317,1024 20,39 44,0,70,0.0,1.892326415773229e+18,32113400000000.0,fail
318,1024 24,39 40,0,70,0.0,1.9042165260215332e+18,38536000000000.0,fail
