latency,area,power,energy
9036771.610215511,17459066.749437876,0.7062635967260356,1191134.3261867955
1359726.399999988,17459066.749437876,0.008762945097633135,4589.5213668777515
787840.2256384463,17459066.749437876,1.4203017507828406,276361.9100287042
1389517.8204525048,17459066.749437876,0.834752460839645,231068.73852584918
5558071.28181,17459066.749437876,0.834752460839645,924274.9541033687
2711883.039202505,17459066.749437876,4.192517297819527,3038875.1572675193
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
545860.0,0.0,0.0,0.0
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
2619523.039202505,17459066.749437876,4.192517297819527,2907249.197076099
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
566322.4000000021,0.0,0.0,0.0
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
2619523.039202505,17459066.749437876,4.192517297819527,2907249.197076099
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
504935.1999999974,0.0,0.0,0.0
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
2619523.039202505,17459066.749437876,4.192517297819527,2907249.197076099
1483597.8204525048,17459066.749437876,0.8378106986337278,258676.9642346531
484472.8000000019,0.0,0.0,0.0
1279448.157048053,17459066.749437876,5.4943314647781065,1746389.544783322
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
2647974.1906921957,17459066.749437876,1.0960096038834322,693466.4086538989
1726328.157048053,34918133.49887575,17.57433247151598,7620757.671614507
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
273361.1999999997,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
293823.60000000056,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
252898.8000000004,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
211974.0,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
211974.0,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
252898.8000000004,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
293823.60000000056,0.0,0.0,0.0
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
1703688.157048053,34918133.49887575,17.57433247151598,7517609.953808468
693353.547673053,17459066.749437876,1.1027269417674557,182936.39125102502
314286.0,0.0,0.0,0.0
470446.20021281455,52377200.24831363,26.377683155273967,3117655.9502018876
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
890888.30085126,17459066.749437876,2.200422034389941,476013.78446106386
470446.20021281455,87295333.74718937,43.96280525878994,5196093.250336479
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
98421.39999999997,0.0,0.0,0.0
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
465026.20021281455,87295333.74718937,43.96280525878994,5134361.738823029
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
103537.0,0.0,0.0,0.0
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
465026.20021281455,87295333.74718937,43.96280525878994,5134361.738823029
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
139346.20000000007,0.0,0.0,0.0
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
465026.20021281455,87295333.74718937,43.96280525878994,5134361.738823029
305097.20021281455,17459066.749437876,4.400386627814793,331698.53775359795
164924.20000000007,0.0,0.0,0.0
477626.20021281455,34918133.49887575,17.588999484969232,2111223.703628158
32002.07347373091,6843954165.779648,3447.4438990539693,8444894.81451263
75107879.8310529,8310515772.7324295,3895.933526991349,119212211.53171551
0.0,159535.39500000002,0.041314245,0.0
