latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,112,72,15 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,113,72,15 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,114,72,15 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,115,72,15 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,116,72,15 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,117,72,15 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,118,72,15 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,119,72,15 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,120,72,15 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,121,72,15 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,122,72,16 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,123,72,16 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,124,72,16 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,125,72,16 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,126,72,16 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,127,72,16 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,128,72,16 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,129,72,16 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,130,72,16 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,131,72,16 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,132,72,16 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,133,72,17 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,134,72,17 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,135,72,17 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,136,72,17 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,137,72,17 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,138,72,17 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,139,72,17 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,140,72,17 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,141,72,17 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,142,72,17 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,143,72,17 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,144,72,18 48,fail
77269000.60047375,8310675308.12743,3895.974841236349,119212211.53171548,145,72,18 44,fail
77370416.28229192,8310675308.12743,3895.974841236349,119212211.53171548,146,72,18 40,fail
77494368.78229192,8310675308.12743,3895.974841236349,119212211.53171548,147,72,18 36,fail
77649309.40729192,8310675308.12743,3895.974841236349,119212211.53171548,148,72,18 32,fail
77848518.78229193,8310675308.12743,3895.974841236349,119212211.53171548,149,72,18 28,fail
78114131.28229192,8310675308.12743,3895.974841236349,119212211.53171548,150,72,18 24,fail
78485988.78229192,8310675308.12743,3895.974841236349,119212211.53171548,151,72,18 20,fail
79043775.03229192,8310675308.12743,3895.974841236349,119212211.53171548,152,72,18 16,fail
79973418.78229192,8310675308.12743,3895.974841236349,119212211.53171548,153,72,18 12,fail
81832706.28229192,8310675308.12743,3895.974841236349,119212211.53171548,154,72,18 8,fail
77184487.53229192,8310675308.12743,3895.974841236349,119212211.53171548,155,72,19 48,fail
