DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
27,1024 48,3 16,28,1,207407737726064.66,3105276904697.832,77071500000000.0,pass
28,1024 16,4 48,27,2,177175860075878.4,17794929264665.742,25690900000000.0,pass
29,1024 20,4 44,27,2,177175860075878.4,17794929264665.742,32113400000000.0,pass
30,1024 24,4 40,27,2,177175860075878.4,17794929264665.742,38536000000000.0,pass
31,1024 28,4 36,27,2,177175860075878.4,17794929264665.742,44958600000000.0,pass
32,1024 32,4 32,27,2,177175860075878.4,17794929264665.742,51381200000000.0,pass
33,1024 36,4 28,27,2,177175860075878.4,17794929264665.742,57803700000000.0,pass
34,1024 40,4 24,27,2,177175860075878.4,17794929264665.742,64226300000000.0,pass
35,1024 44,4 20,27,2,177175860075878.4,17794929264665.742,70648900000000.0,pass
36,1024 48,4 16,27,2,177175860075878.4,17794929264665.742,77071500000000.0,pass
37,1024 16,5 48,26,3,146459696762972.16,36023999487639.9,25690900000000.0,pass
38,1024 20,5 44,26,3,146459696762972.16,36023999487639.9,32113400000000.0,pass
39,1024 24,5 40,26,3,146459696762972.16,36023999487639.9,38536000000000.0,pass
40,1024 28,5 36,26,3,146459696762972.16,36023999487639.9,44958600000000.0,pass
41,1024 32,5 32,26,3,146459696762972.16,36023999487639.9,51381200000000.0,pass
42,1024 36,5 28,26,3,146459696762972.16,36023999487639.9,57803700000000.0,pass
43,1024 40,5 24,26,3,146459696762972.16,36023999487639.9,64226300000000.0,pass
44,1024 44,5 20,26,3,146459696762972.16,36023999487639.9,70648900000000.0,pass
45,1024 48,5 16,26,3,146459696762972.16,36023999487639.9,77071500000000.0,pass
46,1024 16,6 48,25,4,123753861933649.9,71179717058662.97,25690900000000.0,pass
47,1024 20,6 44,25,4,123753861933649.9,71179717058662.97,32113400000000.0,pass
48,1024 24,6 40,25,4,123753861933649.9,71179717058662.97,38536000000000.0,pass
49,1024 28,6 36,25,4,123753861933649.9,71179717058662.97,44958600000000.0,pass
50,1024 32,6 32,25,4,123753861933649.9,71179717058662.97,51381200000000.0,pass
51,1024 36,6 28,25,4,123753861933649.9,71179717058662.97,57803700000000.0,pass
52,1024 40,6 24,25,4,123753861933649.9,71179717058662.97,64226300000000.0,pass
53,1024 44,6 20,25,4,123753861933649.9,71179717058662.97,70648900000000.0,pass
54,1024 48,6 16,25,4,123753861933649.9,71179717058662.97,77071500000000.0,pass
55,1024 16,7 48,15,14,9257530669793.28,8748208500766926.0,25690900000000.0,pass
56,1024 20,7 44,15,14,9257530669793.28,8748701415617284.0,32113400000000.0,pass
57,1024 24,7 40,15,14,9257530669793.28,8749292913437721.0,38536000000000.0,pass
58,1024 28,7 36,15,14,9257530669793.28,8750015855218249.0,44958600000000.0,pass
59,1024 32,7 32,15,14,9257530669793.28,8750919532443911.0,51381200000000.0,pass
60,1024 36,7 28,15,14,9257530669793.28,8752081403162616.0,57803700000000.0,pass
61,1024 40,7 24,15,14,9257530669793.28,8753630564120895.0,64226300000000.0,pass
62,1024 44,7 20,15,14,9257530669793.28,8755799389462479.0,70648900000000.0,pass
63,1024 48,7 16,15,14,9257530669793.28,8759052627474864.0,77071500000000.0,pass
64,1024 16,8 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
65,1024 20,8 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
66,1024 24,8 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
67,1024 28,8 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
68,1024 32,8 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
69,1024 36,8 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
70,1024 40,8 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
71,1024 44,8 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
72,1024 48,8 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
73,1024 16,9 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
74,1024 20,9 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
75,1024 24,9 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
76,1024 28,9 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
77,1024 32,9 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
78,1024 36,9 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
79,1024 40,9 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
80,1024 44,9 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
81,1024 48,9 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
82,1024 16,10 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
83,1024 20,10 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
84,1024 24,10 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
85,1024 28,10 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
86,1024 32,10 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
87,1024 36,10 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
88,1024 40,10 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
89,1024 44,10 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
90,1024 48,10 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
91,1024 16,11 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
92,1024 20,11 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
93,1024 24,11 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
94,1024 28,11 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
95,1024 32,11 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
96,1024 36,11 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
97,1024 40,11 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
98,1024 44,11 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
99,1024 48,11 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
100,1024 16,12 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
101,1024 20,12 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
102,1024 24,12 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
103,1024 28,12 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
104,1024 32,12 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
105,1024 36,12 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
106,1024 40,12 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
107,1024 44,12 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
108,1024 48,12 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
109,1024 16,13 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
110,1024 20,13 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
111,1024 24,13 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
112,1024 28,13 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
113,1024 32,13 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
114,1024 36,13 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
115,1024 40,13 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
116,1024 44,13 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
117,1024 48,13 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
118,1024 16,14 48,0,29,0.0,2.7157816524998748e+16,25690900000000.0,fail
119,1024 20,14 44,0,29,0.0,2.718468875828217e+16,32113400000000.0,fail
120,1024 24,14 40,0,29,0.0,2.7216935438222276e+16,38536000000000.0,fail
121,1024 28,14 36,0,29,0.0,2.7256348047037944e+16,44958600000000.0,fail
122,1024 32,14 32,0,29,0.0,2.7305613808057544e+16,51381200000000.0,fail
123,1024 36,14 28,0,29,0.0,2.736895550079702e+16,57803700000000.0,fail
124,1024 40,14 24,0,29,0.0,2.7453411091116336e+16,64226300000000.0,fail
125,1024 44,14 20,0,29,0.0,2.7571648917563388e+16,70648900000000.0,fail
126,1024 48,14 16,0,29,0.0,2.7749005657233924e+16,77071500000000.0,fail
127,1536 16,1 48,29,0,238547539915130.94,0.0,38512000000000.0,pass
128,1536 20,1 44,29,0,238547539915130.94,0.0,48139700000000.0,pass
129,1536 24,1 40,29,0,238547539915130.94,0.0,57767400000000.0,pass
130,1536 28,1 36,29,0,238547539915130.94,0.0,67395100000000.0,pass
131,1536 32,1 32,29,0,238547539915130.94,0.0,77022800000000.0,pass
132,1536 36,1 28,29,0,238547539915130.94,0.0,86650500000000.0,pass
133,1536 40,1 24,29,0,238547539915130.94,0.0,96278200000000.0,pass
134,1536 44,1 20,29,0,238547539915130.94,0.0,105906000000000.0,pass
135,1536 48,1 16,29,0,238547539915130.94,0.0,115534000000000.0,pass
136,1536 16,2 48,29,0,238547539915130.94,0.0,38512000000000.0,pass
137,1536 20,2 44,29,0,238547539915130.94,0.0,48139700000000.0,pass
138,1536 24,2 40,29,0,238547539915130.94,0.0,57767400000000.0,pass
139,1536 28,2 36,29,0,238547539915130.94,0.0,67395100000000.0,pass
140,1536 32,2 32,29,0,238547539915130.94,0.0,77022800000000.0,pass
141,1536 36,2 28,29,0,238547539915130.94,0.0,86650500000000.0,pass
142,1536 40,2 24,29,0,238547539915130.94,0.0,96278200000000.0,pass
143,1536 44,2 20,29,0,238547539915130.94,0.0,105906000000000.0,pass
144,1536 48,2 16,29,0,238547539915130.94,0.0,115534000000000.0,pass
145,1536 16,3 48,28,1,207407737726064.66,3105276904697.832,38512000000000.0,pass
146,1536 20,3 44,28,1,207407737726064.66,3105276904697.832,48139700000000.0,pass
147,1536 24,3 40,28,1,207407737726064.66,3105276904697.832,57767400000000.0,pass
148,1536 28,3 36,28,1,207407737726064.66,3105276904697.832,67395100000000.0,pass
149,1536 32,3 32,28,1,207407737726064.66,3105276904697.832,77022800000000.0,pass
150,1536 36,3 28,28,1,207407737726064.66,3105276904697.832,86650500000000.0,pass
151,1536 40,3 24,28,1,207407737726064.66,3105276904697.832,96278200000000.0,pass
152,1536 44,3 20,28,1,207407737726064.66,3105276904697.832,105906000000000.0,pass
153,1536 48,3 16,28,1,207407737726064.66,3105276904697.832,115534000000000.0,pass
154,1536 16,4 48,27,2,177175860075878.4,17794929264665.742,38512000000000.0,pass
155,1536 20,4 44,27,2,177175860075878.4,17794929264665.742,48139700000000.0,pass
156,1536 24,4 40,27,2,177175860075878.4,17794929264665.742,57767400000000.0,pass
157,1536 28,4 36,27,2,177175860075878.4,17794929264665.742,67395100000000.0,pass
158,1536 32,4 32,27,2,177175860075878.4,17794929264665.742,77022800000000.0,pass
159,1536 36,4 28,27,2,177175860075878.4,17794929264665.742,86650500000000.0,pass
160,1536 40,4 24,27,2,177175860075878.4,17794929264665.742,96278200000000.0,pass
161,1536 44,4 20,27,2,177175860075878.4,17794929264665.742,105906000000000.0,pass
162,1536 48,4 16,27,2,177175860075878.4,17794929264665.742,115534000000000.0,pass
163,1536 16,5 48,26,3,146459696762972.16,36023999487639.9,38512000000000.0,pass
164,1536 20,5 44,26,3,146459696762972.16,36023999487639.9,48139700000000.0,pass
165,1536 24,5 40,26,3,146459696762972.16,36023999487639.9,57767400000000.0,pass
166,1536 28,5 36,26,3,146459696762972.16,36023999487639.9,67395100000000.0,pass
167,1536 32,5 32,26,3,146459696762972.16,36023999487639.9,77022800000000.0,pass
168,1536 36,5 28,26,3,146459696762972.16,36023999487639.9,86650500000000.0,pass
169,1536 40,5 24,26,3,146459696762972.16,36023999487639.9,96278200000000.0,pass
170,1536 44,5 20,26,3,146459696762972.16,36023999487639.9,105906000000000.0,pass
171,1536 48,5 16,26,3,146459696762972.16,36023999487639.9,115534000000000.0,pass
172,1536 16,6 48,25,4,123753861933649.9,71179717058662.97,38512000000000.0,pass
173,1536 20,6 44,25,4,123753861933649.9,71179717058662.97,48139700000000.0,pass
174,1536 24,6 40,25,4,123753861933649.9,71179717058662.97,57767400000000.0,pass
175,1536 28,6 36,25,4,123753861933649.9,71179717058662.97,67395100000000.0,pass
176,1536 32,6 32,25,4,123753861933649.9,71179717058662.97,77022800000000.0,pass
177,1536 36,6 28,25,4,123753861933649.9,71179717058662.97,86650500000000.0,pass
178,1536 40,6 24,25,4,123753861933649.9,71179717058662.97,96278200000000.0,pass
179,1536 44,6 20,25,4,123753861933649.9,71179717058662.97,105906000000000.0,pass
180,1536 48,6 16,25,4,123753861933649.9,71179717058662.97,115534000000000.0,pass
181,1536 16,7 48,15,14,9257530669793.28,8748208500766926.0,38512000000000.0,pass
182,1536 20,7 44,15,14,9257530669793.28,8748701415617284.0,48139700000000.0,pass
183,1536 24,7 40,15,14,9257530669793.28,8749292913437721.0,57767400000000.0,pass
184,1536 28,7 36,15,14,9257530669793.28,8750015855218249.0,67395100000000.0,pass
185,1536 32,7 32,15,14,9257530669793.28,8750919532443911.0,77022800000000.0,pass
186,1536 36,7 28,15,14,9257530669793.28,8752081403162616.0,86650500000000.0,pass
187,1536 40,7 24,15,14,9257530669793.28,8753630564120895.0,96278200000000.0,pass
188,1536 44,7 20,15,14,9257530669793.28,8755799389462479.0,105906000000000.0,pass
189,1536 48,7 16,15,14,9257530669793.28,8759052627474864.0,115534000000000.0,pass
190,1536 16,8 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
191,1536 20,8 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
192,1536 24,8 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
193,1536 28,8 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
194,1536 32,8 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
195,1536 36,8 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
196,1536 40,8 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
197,1536 44,8 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
198,1536 48,8 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
199,1536 16,9 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
200,1536 20,9 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
201,1536 24,9 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
202,1536 28,9 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
203,1536 32,9 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
204,1536 36,9 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
205,1536 40,9 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
206,1536 44,9 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
207,1536 48,9 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
208,1536 16,10 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
209,1536 20,10 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
210,1536 24,10 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
211,1536 28,10 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
212,1536 32,10 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
213,1536 36,10 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
214,1536 40,10 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
215,1536 44,10 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
216,1536 48,10 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
217,1536 16,11 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
218,1536 20,11 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
219,1536 24,11 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
220,1536 28,11 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
221,1536 32,11 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
222,1536 36,11 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
223,1536 40,11 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
224,1536 44,11 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
225,1536 48,11 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
226,1536 16,12 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
227,1536 20,12 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
228,1536 24,12 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
229,1536 28,12 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
230,1536 32,12 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
231,1536 36,12 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
232,1536 40,12 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
233,1536 44,12 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
234,1536 48,12 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
235,1536 16,13 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
236,1536 20,13 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
237,1536 24,13 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
238,1536 28,13 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
239,1536 32,13 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
240,1536 36,13 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
241,1536 40,13 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
242,1536 44,13 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
243,1536 48,13 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
244,1536 16,14 48,0,29,0.0,2.7157816524998748e+16,38512000000000.0,fail
245,1536 20,14 44,0,29,0.0,2.718468875828217e+16,48139700000000.0,fail
246,1536 24,14 40,0,29,0.0,2.7216935438222276e+16,57767400000000.0,fail
247,1536 28,14 36,0,29,0.0,2.7256348047037944e+16,67395100000000.0,fail
248,1536 32,14 32,0,29,0.0,2.7305613808057544e+16,77022800000000.0,fail
249,1536 36,14 28,0,29,0.0,2.736895550079702e+16,86650500000000.0,fail
250,1536 40,14 24,0,29,0.0,2.7453411091116336e+16,96278200000000.0,fail
251,1536 44,14 20,0,29,0.0,2.7571648917563388e+16,105906000000000.0,fail
252,1536 48,14 16,0,29,0.0,2.7749005657233924e+16,115534000000000.0,fail
253,2048 16,1 48,29,0,238547539915130.94,0.0,51333400000000.0,pass
254,2048 20,1 44,29,0,238547539915130.94,0.0,64166200000000.0,pass
255,2048 24,1 40,29,0,238547539915130.94,0.0,76999100000000.0,pass
256,2048 28,1 36,29,0,238547539915130.94,0.0,89831900000000.0,pass
257,2048 32,1 32,29,0,238547539915130.94,0.0,102665000000000.0,pass
258,2048 36,1 28,29,0,238547539915130.94,0.0,115498000000000.0,pass
259,2048 40,1 24,29,0,238547539915130.94,0.0,128330000000000.0,pass
260,2048 44,1 20,29,0,238547539915130.94,0.0,141163000000000.0,pass
261,2048 48,1 16,29,0,238547539915130.94,0.0,153996000000000.0,pass
262,2048 16,2 48,29,0,238547539915130.94,0.0,51333400000000.0,pass
263,2048 20,2 44,29,0,238547539915130.94,0.0,64166200000000.0,pass
264,2048 24,2 40,29,0,238547539915130.94,0.0,76999100000000.0,pass
265,2048 28,2 36,29,0,238547539915130.94,0.0,89831900000000.0,pass
266,2048 32,2 32,29,0,238547539915130.94,0.0,102665000000000.0,pass
267,2048 36,2 28,29,0,238547539915130.94,0.0,115498000000000.0,pass
268,2048 40,2 24,29,0,238547539915130.94,0.0,128330000000000.0,pass
269,2048 44,2 20,29,0,238547539915130.94,0.0,141163000000000.0,pass
270,2048 48,2 16,29,0,238547539915130.94,0.0,153996000000000.0,pass
271,2048 16,3 48,28,1,207407737726064.66,3105276904697.832,51333400000000.0,pass
272,2048 20,3 44,28,1,207407737726064.66,3105276904697.832,64166200000000.0,pass
273,2048 24,3 40,28,1,207407737726064.66,3105276904697.832,76999100000000.0,pass
274,2048 28,3 36,28,1,207407737726064.66,3105276904697.832,89831900000000.0,pass
275,2048 32,3 32,28,1,207407737726064.66,3105276904697.832,102665000000000.0,pass
276,2048 36,3 28,28,1,207407737726064.66,3105276904697.832,115498000000000.0,pass
277,2048 40,3 24,28,1,207407737726064.66,3105276904697.832,128330000000000.0,pass
278,2048 44,3 20,28,1,207407737726064.66,3105276904697.832,141163000000000.0,pass
279,2048 48,3 16,28,1,207407737726064.66,3105276904697.832,153996000000000.0,pass
280,2048 16,4 48,27,2,177175860075878.4,17794929264665.742,51333400000000.0,pass
281,2048 20,4 44,27,2,177175860075878.4,17794929264665.742,64166200000000.0,pass
282,2048 24,4 40,27,2,177175860075878.4,17794929264665.742,76999100000000.0,pass
283,2048 28,4 36,27,2,177175860075878.4,17794929264665.742,89831900000000.0,pass
284,2048 32,4 32,27,2,177175860075878.4,17794929264665.742,102665000000000.0,pass
285,2048 36,4 28,27,2,177175860075878.4,17794929264665.742,115498000000000.0,pass
286,2048 40,4 24,27,2,177175860075878.4,17794929264665.742,128330000000000.0,pass
287,2048 44,4 20,27,2,177175860075878.4,17794929264665.742,141163000000000.0,pass
288,2048 48,4 16,27,2,177175860075878.4,17794929264665.742,153996000000000.0,pass
289,2048 16,5 48,26,3,146459696762972.16,36023999487639.9,51333400000000.0,pass
290,2048 20,5 44,26,3,146459696762972.16,36023999487639.9,64166200000000.0,pass
291,2048 24,5 40,26,3,146459696762972.16,36023999487639.9,76999100000000.0,pass
292,2048 28,5 36,26,3,146459696762972.16,36023999487639.9,89831900000000.0,pass
293,2048 32,5 32,26,3,146459696762972.16,36023999487639.9,102665000000000.0,pass
294,2048 36,5 28,26,3,146459696762972.16,36023999487639.9,115498000000000.0,pass
295,2048 40,5 24,26,3,146459696762972.16,36023999487639.9,128330000000000.0,pass
296,2048 44,5 20,26,3,146459696762972.16,36023999487639.9,141163000000000.0,pass
297,2048 48,5 16,26,3,146459696762972.16,36023999487639.9,153996000000000.0,pass
298,2048 16,6 48,25,4,123753861933649.9,71179717058662.97,51333400000000.0,pass
299,2048 20,6 44,25,4,123753861933649.9,71179717058662.97,64166200000000.0,pass
300,2048 24,6 40,25,4,123753861933649.9,71179717058662.97,76999100000000.0,pass
301,2048 28,6 36,25,4,123753861933649.9,71179717058662.97,89831900000000.0,pass
302,2048 32,6 32,25,4,123753861933649.9,71179717058662.97,102665000000000.0,pass
303,2048 36,6 28,25,4,123753861933649.9,71179717058662.97,115498000000000.0,pass
304,2048 40,6 24,25,4,123753861933649.9,71179717058662.97,128330000000000.0,pass
305,2048 44,6 20,25,4,123753861933649.9,71179717058662.97,141163000000000.0,pass
306,2048 48,6 16,25,4,123753861933649.9,71179717058662.97,153996000000000.0,pass
307,2048 16,7 48,15,14,9257530669793.28,8748208500766926.0,51333400000000.0,pass
308,2048 20,7 44,15,14,9257530669793.28,8748701415617284.0,64166200000000.0,pass
309,2048 24,7 40,15,14,9257530669793.28,8749292913437721.0,76999100000000.0,pass
310,2048 28,7 36,15,14,9257530669793.28,8750015855218249.0,89831900000000.0,pass
311,2048 32,7 32,15,14,9257530669793.28,8750919532443911.0,102665000000000.0,pass
312,2048 36,7 28,15,14,9257530669793.28,8752081403162616.0,115498000000000.0,pass
313,2048 40,7 24,15,14,9257530669793.28,8753630564120895.0,128330000000000.0,pass
314,2048 44,7 20,15,14,9257530669793.28,8755799389462479.0,141163000000000.0,pass
315,2048 48,7 16,15,14,9257530669793.28,8759052627474864.0,153996000000000.0,pass
316,2048 16,8 48,0,29,0.0,2.7157816524998748e+16,51333400000000.0,fail
317,2048 20,8 44,0,29,0.0,2.718468875828217e+16,64166200000000.0,fail
318,2048 24,8 40,0,29,0.0,2.7216935438222276e+16,76999100000000.0,fail
319,2048 28,8 36,0,29,0.0,2.7256348047037944e+16,89831900000000.0,fail
320,2048 32,8 32,0,29,0.0,2.7305613808057544e+16,102665000000000.0,fail
321,2048 36,8 28,0,29,0.0,2.736895550079702e+16,115498000000000.0,fail
322,2048 40,8 24,0,29,0.0,2.7453411091116336e+16,128330000000000.0,fail
323,2048 44,8 20,0,29,0.0,2.7571648917563388e+16,141163000000000.0,fail
324,2048 48,8 16,0,29,0.0,2.7749005657233924e+16,153996000000000.0,fail
325,2048 16,9 48,0,29,0.0,2.7157816524998748e+16,51333400000000.0,fail
326,2048 20,9 44,0,29,0.0,2.718468875828217e+16,64166200000000.0,fail
327,2048 24,9 40,0,29,0.0,2.7216935438222276e+16,76999100000000.0,fail
328,2048 28,9 36,0,29,0.0,2.7256348047037944e+16,89831900000000.0,fail
329,2048 32,9 32,0,29,0.0,2.7305613808057544e+16,102665000000000.0,fail
330,2048 36,9 28,0,29,0.0,2.736895550079702e+16,115498000000000.0,fail
331,2048 40,9 24,0,29,0.0,2.7453411091116336e+16,128330000000000.0,fail
332,2048 44,9 20,0,29,0.0,2.7571648917563388e+16,141163000000000.0,fail
333,2048 48,9 16,0,29,0.0,2.7749005657233924e+16,153996000000000.0,fail
334,2048 16,10 48,0,29,0.0,2.7157816524998748e+16,51333400000000.0,fail
335,2048 20,10 44,0,29,0.0,2.718468875828217e+16,64166200000000.0,fail
