DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
51,1024 36,6 28,16,13,397617061622.955,1.7039414214018382e+16,57803700000000.0,pass
52,1024 40,6 24,16,13,397617061622.955,1.7041184661706718e+16,64226300000000.0,pass
53,1024 44,6 20,16,13,397617061622.955,1.7043663288470372e+16,70648900000000.0,pass
54,1024 48,6 16,16,13,397617061622.955,1.704738122861587e+16,77071500000000.0,pass
55,1024 16,7 48,10,19,11996039062.635004,2.502182129871427e+16,25690900000000.0,fail
56,1024 20,7 44,10,19,11996039062.635004,2.502253920700099e+16,32113400000000.0,fail
57,1024 24,7 40,10,19,11996039062.635004,2.502340069694506e+16,38536000000000.0,fail
58,1024 28,7 36,10,19,11996039062.635004,2.5024453629098916e+16,44958600000000.0,fail
59,1024 32,7 32,10,19,11996039062.635004,2.5025769794291236e+16,51381200000000.0,fail
60,1024 36,7 28,10,19,11996039062.635004,2.5027462006681364e+16,57803700000000.0,fail
61,1024 40,7 24,10,19,11996039062.635004,2.50297182898682e+16,64226300000000.0,fail
62,1024 44,7 20,10,19,11996039062.635004,2.5032877086329764e+16,70648900000000.0,fail
63,1024 48,7 16,10,19,11996039062.635004,2.5037615281022124e+16,77071500000000.0,fail
64,1024 16,8 48,0,29,0.0,2.7104858083537096e+16,25690900000000.0,fail
65,1024 20,8 44,0,29,0.0,2.7126915913051268e+16,32113400000000.0,fail
66,1024 24,8 40,0,29,0.0,2.7153385308468292e+16,38536000000000.0,fail
67,1024 28,8 36,0,29,0.0,2.7185736791755744e+16,44958600000000.0,fail
68,1024 32,8 32,0,29,0.0,2.7226176145865064e+16,51381200000000.0,fail
69,1024 36,8 28,0,29,0.0,2.727816960114848e+16,57803700000000.0,fail
70,1024 40,8 24,0,29,0.0,2.734749420819303e+16,64226300000000.0,fail
71,1024 44,8 20,0,29,0.0,2.74445486580554e+16,70648900000000.0,fail
72,1024 48,8 16,0,29,0.0,2.759013033284897e+16,77071500000000.0,fail
73,1024 16,9 48,0,29,0.0,2.7104858083537096e+16,25690900000000.0,fail
74,1024 20,9 44,0,29,0.0,2.7126915913051268e+16,32113400000000.0,fail
75,1024 24,9 40,0,29,0.0,2.7153385308468292e+16,38536000000000.0,fail
76,1024 28,9 36,0,29,0.0,2.7185736791755744e+16,44958600000000.0,fail
77,1024 32,9 32,0,29,0.0,2.7226176145865064e+16,51381200000000.0,fail
78,1024 36,9 28,0,29,0.0,2.727816960114848e+16,57803700000000.0,fail
79,1024 40,9 24,0,29,0.0,2.734749420819303e+16,64226300000000.0,fail
80,1024 44,9 20,0,29,0.0,2.74445486580554e+16,70648900000000.0,fail
81,1024 48,9 16,0,29,0.0,2.759013033284897e+16,77071500000000.0,fail
82,1024 16,10 48,0,29,0.0,2.7104858083537096e+16,25690900000000.0,fail
83,1024 20,10 44,0,29,0.0,2.7126915913051268e+16,32113400000000.0,fail
84,1024 24,10 40,0,29,0.0,2.7153385308468292e+16,38536000000000.0,fail
85,1024 28,10 36,0,29,0.0,2.7185736791755744e+16,44958600000000.0,fail
86,1024 32,10 32,0,29,0.0,2.7226176145865064e+16,51381200000000.0,fail
87,1024 36,10 28,0,29,0.0,2.727816960114848e+16,57803700000000.0,fail
88,1024 40,10 24,0,29,0.0,2.734749420819303e+16,64226300000000.0,fail
89,1024 44,10 20,0,29,0.0,2.74445486580554e+16,70648900000000.0,fail
90,1024 48,10 16,0,29,0.0,2.759013033284897e+16,77071500000000.0,fail
91,1536 16,1 48,24,5,1641417372447.12,2834678172638206.0,38512000000000.0,pass
92,1536 20,1 44,24,5,1641417372447.12,2834808047365021.0,48139700000000.0,pass
93,1536 24,1 40,24,5,1641417372447.12,2834963897037200.5,57767400000000.0,pass
94,1536 28,1 36,24,5,1641417372447.12,2835154379969863.0,67395100000000.0,pass
95,1536 32,1 32,24,5,1641417372447.12,2835392483635692.0,77022800000000.0,pass
96,1536 36,1 28,24,5,1641417372447.12,2835698616920328.0,86650500000000.0,pass
97,1536 40,1 24,24,5,1641417372447.12,2836106794633177.5,96278200000000.0,pass
98,1536 44,1 20,24,5,1641417372447.12,2836678243431165.5,105906000000000.0,pass
99,1536 48,1 16,24,5,1641417372447.12,2837535416628149.5,115534000000000.0,pass
100,1536 16,2 48,21,8,890852134744.5299,9756271352231266.0,38512000000000.0,pass
101,1536 20,2 44,21,8,890852134744.5299,9756615621565066.0,48139700000000.0,pass
102,1536 24,2 40,21,8,890852134744.5299,9757028744765628.0,57767400000000.0,pass
103,1536 28,2 36,21,8,890852134744.5299,9757533673121870.0,67395100000000.0,pass
104,1536 32,2 32,21,8,890852134744.5299,9758164833567172.0,77022800000000.0,pass
105,1536 36,2 28,21,8,890852134744.5299,9758976325568272.0,86650500000000.0,pass
106,1536 40,2 24,21,8,890852134744.5299,9760058314903076.0,96278200000000.0,pass
107,1536 44,2 20,21,8,890852134744.5299,9761573099971798.0,105906000000000.0,pass
108,1536 48,2 16,21,8,890852134744.5299,9763845277574886.0,115534000000000.0,pass
109,1536 16,3 48,19,10,614313791197.575,1.2760085537849034e+16,38512000000000.0,pass
110,1536 20,3 44,19,10,614313791197.575,1.276051918281376e+16,48139700000000.0,pass
111,1536 24,3 40,19,10,614313791197.575,1.2761039556771438e+16,57767400000000.0,pass
112,1536 28,3 36,19,10,614313791197.575,1.2761675569386368e+16,67395100000000.0,pass
113,1536 32,3 32,19,10,614313791197.575,1.2762470585155036e+16,77022800000000.0,pass
114,1536 36,3 28,19,10,614313791197.575,1.276349274828618e+16,86650500000000.0,pass
115,1536 40,3 24,19,10,614313791197.575,1.2764855632461038e+16,96278200000000.0,pass
116,1536 44,3 20,19,10,614313791197.575,1.2766763670305838e+16,105906000000000.0,pass
117,1536 48,3 16,19,10,614313791197.575,1.276962572707304e+16,115534000000000.0,pass
118,1536 16,4 48,18,11,434699407681.035,1.4334797406896644e+16,38512000000000.0,pass
119,1536 20,4 44,18,11,434699407681.035,1.4335275739676832e+16,48139700000000.0,pass
120,1536 24,4 40,18,11,434699407681.035,1.4335849739013062e+16,57767400000000.0,pass
121,1536 28,4 36,18,11,434699407681.035,1.4336551293757344e+16,67395100000000.0,pass
122,1536 32,4 32,18,11,434699407681.035,1.4337428237187694e+16,77022800000000.0,pass
123,1536 36,4 28,18,11,434699407681.035,1.4338555735883852e+16,86650500000000.0,pass
124,1536 40,4 24,18,11,434699407681.035,1.4340059067478744e+16,96278200000000.0,pass
125,1536 44,4 20,18,11,434699407681.035,1.4342163731711576e+16,105906000000000.0,pass
126,1536 48,4 16,18,11,434699407681.035,1.4345320728060842e+16,115534000000000.0,pass
127,1536 16,5 48,17,12,332248037599.035,1.5679116337996012e+16,38512000000000.0,pass
128,1536 20,5 44,17,12,332248037599.035,1.567963716651834e+16,48139700000000.0,pass
129,1536 24,5 40,17,12,332248037599.035,1.568026216074514e+16,57767400000000.0,pass
130,1536 28,5 36,17,12,332248037599.035,1.5681026042577888e+16,67395100000000.0,pass
131,1536 32,5 32,17,12,332248037599.035,1.5681980894868826e+16,77022800000000.0,pass
132,1536 36,5 28,17,12,332248037599.035,1.568320856210003e+16,86650500000000.0,pass
133,1536 40,5 24,17,12,332248037599.035,1.5684845451741638e+16,96278200000000.0,pass
134,1536 44,5 20,17,12,332248037599.035,1.568713709723989e+16,105906000000000.0,pass
135,1536 48,5 16,17,12,332248037599.035,1.5690574565487264e+16,115534000000000.0,pass
136,1536 16,6 48,16,13,274823799860.53497,1.7034988094797564e+16,38512000000000.0,pass
137,1536 20,6 44,16,13,274823799860.53497,1.7035551419062032e+16,48139700000000.0,pass
138,1536 24,6 40,16,13,274823799860.53497,1.7036227408179394e+16,57767400000000.0,pass
139,1536 28,6 36,16,13,274823799860.53497,1.7037053617100616e+16,67395100000000.0,pass
140,1536 32,6 32,16,13,274823799860.53497,1.703808637825214e+16,77022800000000.0,pass
141,1536 36,6 28,16,13,274823799860.53497,1.7039414214018382e+16,86650500000000.0,pass
142,1536 40,6 24,16,13,274823799860.53497,1.7041184661706718e+16,96278200000000.0,pass
143,1536 44,6 20,16,13,274823799860.53497,1.7043663288470372e+16,105906000000000.0,pass
144,1536 48,6 16,16,13,274823799860.53497,1.704738122861587e+16,115534000000000.0,pass
145,1536 16,7 48,10,19,8671360146.142502,2.502182129871427e+16,38512000000000.0,fail
146,1536 20,7 44,10,19,8671360146.142502,2.502253920700099e+16,48139700000000.0,fail
147,1536 24,7 40,10,19,8671360146.142502,2.502340069694506e+16,57767400000000.0,fail
148,1536 28,7 36,10,19,8671360146.142502,2.5024453629098916e+16,67395100000000.0,fail
149,1536 32,7 32,10,19,8671360146.142502,2.5025769794291236e+16,77022800000000.0,fail
150,1536 36,7 28,10,19,8671360146.142502,2.5027462006681364e+16,86650500000000.0,fail
151,1536 40,7 24,10,19,8671360146.142502,2.50297182898682e+16,96278200000000.0,fail
152,1536 44,7 20,10,19,8671360146.142502,2.5032877086329764e+16,105906000000000.0,fail
153,1536 48,7 16,10,19,8671360146.142502,2.5037615281022124e+16,115534000000000.0,fail
154,1536 16,8 48,0,29,0.0,2.7104858083537096e+16,38512000000000.0,fail
155,1536 20,8 44,0,29,0.0,2.7126915913051268e+16,48139700000000.0,fail
156,1536 24,8 40,0,29,0.0,2.7153385308468292e+16,57767400000000.0,fail
157,1536 28,8 36,0,29,0.0,2.7185736791755744e+16,67395100000000.0,fail
158,1536 32,8 32,0,29,0.0,2.7226176145865064e+16,77022800000000.0,fail
159,1536 36,8 28,0,29,0.0,2.727816960114848e+16,86650500000000.0,fail
160,1536 40,8 24,0,29,0.0,2.734749420819303e+16,96278200000000.0,fail
161,1536 44,8 20,0,29,0.0,2.74445486580554e+16,105906000000000.0,fail
162,1536 48,8 16,0,29,0.0,2.759013033284897e+16,115534000000000.0,fail
163,1536 16,9 48,0,29,0.0,2.7104858083537096e+16,38512000000000.0,fail
164,1536 20,9 44,0,29,0.0,2.7126915913051268e+16,48139700000000.0,fail
165,1536 24,9 40,0,29,0.0,2.7153385308468292e+16,57767400000000.0,fail
166,1536 28,9 36,0,29,0.0,2.7185736791755744e+16,67395100000000.0,fail
167,1536 32,9 32,0,29,0.0,2.7226176145865064e+16,77022800000000.0,fail
168,1536 36,9 28,0,29,0.0,2.727816960114848e+16,86650500000000.0,fail
169,1536 40,9 24,0,29,0.0,2.734749420819303e+16,96278200000000.0,fail
170,1536 44,9 20,0,29,0.0,2.74445486580554e+16,105906000000000.0,fail
171,1536 48,9 16,0,29,0.0,2.759013033284897e+16,115534000000000.0,fail
172,1536 16,10 48,0,29,0.0,2.7104858083537096e+16,38512000000000.0,fail
173,1536 20,10 44,0,29,0.0,2.7126915913051268e+16,48139700000000.0,fail
174,1536 24,10 40,0,29,0.0,2.7153385308468292e+16,57767400000000.0,fail
175,1536 28,10 36,0,29,0.0,2.7185736791755744e+16,67395100000000.0,fail
176,1536 32,10 32,0,29,0.0,2.7226176145865064e+16,77022800000000.0,fail
177,1536 36,10 28,0,29,0.0,2.727816960114848e+16,86650500000000.0,fail
178,1536 40,10 24,0,29,0.0,2.734749420819303e+16,96278200000000.0,fail
179,1536 44,10 20,0,29,0.0,2.74445486580554e+16,105906000000000.0,fail
180,1536 48,10 16,0,29,0.0,2.759013033284897e+16,115534000000000.0,fail
181,2048 16,1 48,24,5,1130132554727.0625,2834678172638206.0,51333400000000.0,pass
182,2048 20,1 44,24,5,1130132554727.0625,2834808047365021.0,64166200000000.0,pass
183,2048 24,1 40,24,5,1130132554727.0625,2834963897037200.5,76999100000000.0,pass
184,2048 28,1 36,24,5,1130132554727.0625,2835154379969863.0,89831900000000.0,pass
185,2048 32,1 32,24,5,1130132554727.0625,2835392483635692.0,102665000000000.0,pass
186,2048 36,1 28,24,5,1130132554727.0625,2835698616920328.0,115498000000000.0,pass
187,2048 40,1 24,24,5,1130132554727.0625,2836106794633177.5,128330000000000.0,pass
188,2048 44,1 20,24,5,1130132554727.0625,2836678243431165.5,141163000000000.0,pass
189,2048 48,1 16,24,5,1130132554727.0625,2837535416628149.5,153996000000000.0,pass
190,2048 16,2 48,21,8,628887217265.5273,9756271352231266.0,51333400000000.0,pass
191,2048 20,2 44,21,8,628887217265.5273,9756615621565066.0,64166200000000.0,pass
192,2048 24,2 40,21,8,628887217265.5273,9757028744765628.0,76999100000000.0,pass
193,2048 28,2 36,21,8,628887217265.5273,9757533673121870.0,89831900000000.0,pass
194,2048 32,2 32,21,8,628887217265.5273,9758164833567172.0,102665000000000.0,pass
195,2048 36,2 28,21,8,628887217265.5273,9758976325568272.0,115498000000000.0,pass
196,2048 40,2 24,21,8,628887217265.5273,9760058314903076.0,128330000000000.0,pass
197,2048 44,2 20,21,8,628887217265.5273,9761573099971798.0,141163000000000.0,pass
198,2048 48,2 16,21,8,628887217265.5273,9763845277574886.0,153996000000000.0,pass
199,2048 16,3 48,19,10,433391581286.2125,1.2760085537849034e+16,51333400000000.0,pass
200,2048 20,3 44,19,10,433391581286.2125,1.276051918281376e+16,64166200000000.0,pass
201,2048 24,3 40,19,10,433391581286.2125,1.2761039556771438e+16,76999100000000.0,pass
202,2048 28,3 36,19,10,433391581286.2125,1.2761675569386368e+16,89831900000000.0,pass
203,2048 32,3 32,19,10,433391581286.2125,1.2762470585155036e+16,102665000000000.0,pass
204,2048 36,3 28,19,10,433391581286.2125,1.276349274828618e+16,115498000000000.0,pass
205,2048 40,3 24,19,10,433391581286.2125,1.2764855632461038e+16,128330000000000.0,pass
206,2048 44,3 20,19,10,433391581286.2125,1.2766763670305838e+16,141163000000000.0,pass
207,2048 48,3 16,19,10,433391581286.2125,1.276962572707304e+16,153996000000000.0,pass
208,2048 16,4 48,18,11,305637677116.4925,1.4334797406896644e+16,51333400000000.0,pass
209,2048 20,4 44,18,11,305637677116.4925,1.4335275739676832e+16,64166200000000.0,pass
210,2048 24,4 40,18,11,305637677116.4925,1.4335849739013062e+16,76999100000000.0,pass
211,2048 28,4 36,18,11,305637677116.4925,1.4336551293757344e+16,89831900000000.0,pass
212,2048 32,4 32,18,11,305637677116.4925,1.4337428237187694e+16,102665000000000.0,pass
213,2048 36,4 28,18,11,305637677116.4925,1.4338555735883852e+16,115498000000000.0,pass
214,2048 40,4 24,18,11,305637677116.4925,1.4340059067478744e+16,128330000000000.0,pass
215,2048 44,4 20,18,11,305637677116.4925,1.4342163731711576e+16,141163000000000.0,pass
216,2048 48,4 16,18,11,305637677116.4925,1.4345320728060842e+16,153996000000000.0,pass
217,2048 16,5 48,17,12,233023512515.2425,1.5679116337996012e+16,51333400000000.0,pass
218,2048 20,5 44,17,12,233023512515.2425,1.567963716651834e+16,64166200000000.0,pass
219,2048 24,5 40,17,12,233023512515.2425,1.568026216074514e+16,76999100000000.0,pass
220,2048 28,5 36,17,12,233023512515.2425,1.5681026042577888e+16,89831900000000.0,pass
221,2048 32,5 32,17,12,233023512515.2425,1.5681980894868826e+16,102665000000000.0,pass
222,2048 36,5 28,17,12,233023512515.2425,1.568320856210003e+16,115498000000000.0,pass
223,2048 40,5 24,17,12,233023512515.2425,1.5684845451741638e+16,128330000000000.0,pass
224,2048 44,5 20,17,12,233023512515.2425,1.568713709723989e+16,141163000000000.0,pass
225,2048 48,5 16,17,12,233023512515.2425,1.5690574565487264e+16,153996000000000.0,pass
226,2048 16,6 48,16,13,192637100458.8675,1.7034988094797564e+16,51333400000000.0,pass
227,2048 20,6 44,16,13,192637100458.8675,1.7035551419062032e+16,64166200000000.0,pass
228,2048 24,6 40,16,13,192637100458.8675,1.7036227408179394e+16,76999100000000.0,pass
229,2048 28,6 36,16,13,192637100458.8675,1.7037053617100616e+16,89831900000000.0,pass
230,2048 32,6 32,16,13,192637100458.8675,1.703808637825214e+16,102665000000000.0,pass
231,2048 36,6 28,16,13,192637100458.8675,1.7039414214018382e+16,115498000000000.0,pass
232,2048 40,6 24,16,13,192637100458.8675,1.7041184661706718e+16,128330000000000.0,pass
233,2048 44,6 20,16,13,192637100458.8675,1.7043663288470372e+16,141163000000000.0,pass
234,2048 48,6 16,16,13,192637100458.8675,1.704738122861587e+16,153996000000000.0,pass
235,2048 16,7 48,10,19,6747430490.595001,2.502182129871427e+16,51333400000000.0,fail
236,2048 20,7 44,10,19,6747430490.595001,2.502253920700099e+16,64166200000000.0,fail
237,2048 24,7 40,10,19,6747430490.595001,2.502340069694506e+16,76999100000000.0,fail
238,2048 28,7 36,10,19,6747430490.595001,2.5024453629098916e+16,89831900000000.0,fail
239,2048 32,7 32,10,19,6747430490.595001,2.5025769794291236e+16,102665000000000.0,fail
240,2048 36,7 28,10,19,6747430490.595001,2.5027462006681364e+16,115498000000000.0,fail
241,2048 40,7 24,10,19,6747430490.595001,2.50297182898682e+16,128330000000000.0,fail
242,2048 44,7 20,10,19,6747430490.595001,2.5032877086329764e+16,141163000000000.0,fail
243,2048 48,7 16,10,19,6747430490.595001,2.5037615281022124e+16,153996000000000.0,fail
244,2048 16,8 48,0,29,0.0,2.7104858083537096e+16,51333400000000.0,fail
245,2048 20,8 44,0,29,0.0,2.7126915913051268e+16,64166200000000.0,fail
246,2048 24,8 40,0,29,0.0,2.7153385308468292e+16,76999100000000.0,fail
247,2048 28,8 36,0,29,0.0,2.7185736791755744e+16,89831900000000.0,fail
248,2048 32,8 32,0,29,0.0,2.7226176145865064e+16,102665000000000.0,fail
249,2048 36,8 28,0,29,0.0,2.727816960114848e+16,115498000000000.0,fail
250,2048 40,8 24,0,29,0.0,2.734749420819303e+16,128330000000000.0,fail
251,2048 44,8 20,0,29,0.0,2.74445486580554e+16,141163000000000.0,fail
252,2048 48,8 16,0,29,0.0,2.759013033284897e+16,153996000000000.0,fail
253,2048 16,9 48,0,29,0.0,2.7104858083537096e+16,51333400000000.0,fail
254,2048 20,9 44,0,29,0.0,2.7126915913051268e+16,64166200000000.0,fail
255,2048 24,9 40,0,29,0.0,2.7153385308468292e+16,76999100000000.0,fail
256,2048 28,9 36,0,29,0.0,2.7185736791755744e+16,89831900000000.0,fail
257,2048 32,9 32,0,29,0.0,2.7226176145865064e+16,102665000000000.0,fail
258,2048 36,9 28,0,29,0.0,2.727816960114848e+16,115498000000000.0,fail
259,2048 40,9 24,0,29,0.0,2.734749420819303e+16,128330000000000.0,fail
260,2048 44,9 20,0,29,0.0,2.74445486580554e+16,141163000000000.0,fail
261,2048 48,9 16,0,29,0.0,2.759013033284897e+16,153996000000000.0,fail
262,2048 16,10 48,0,29,0.0,2.7104858083537096e+16,51333400000000.0,fail
263,2048 20,10 44,0,29,0.0,2.7126915913051268e+16,64166200000000.0,fail
264,2048 24,10 40,0,29,0.0,2.7153385308468292e+16,76999100000000.0,fail
265,2048 28,10 36,0,29,0.0,2.7185736791755744e+16,89831900000000.0,fail
266,2048 32,10 32,0,29,0.0,2.7226176145865064e+16,102665000000000.0,fail
267,2048 36,10 28,0,29,0.0,2.727816960114848e+16,115498000000000.0,fail
268,2048 40,10 24,0,29,0.0,2.734749420819303e+16,128330000000000.0,fail
269,2048 44,10 20,0,29,0.0,2.74445486580554e+16,141163000000000.0,fail
270,2048 48,10 16,0,29,0.0,2.759013033284897e+16,153996000000000.0,fail
271,2560 16,1 48,24,5,1022715403418.4076,2834678172638206.0,64155100000000.0,pass
272,2560 20,1 44,24,5,1022715403418.4076,2834808047365021.0,80193100000000.0,pass
273,2560 24,1 40,24,5,1022715403418.4076,2834963897037200.5,96231000000000.0,pass
274,2560 28,1 36,24,5,1022715403418.4076,2835154379969863.0,112269000000000.0,pass
275,2560 32,1 32,24,5,1022715403418.4076,2835392483635692.0,128307000000000.0,pass
276,2560 36,1 28,24,5,1022715403418.4076,2835698616920328.0,144345000000000.0,pass
277,2560 40,1 24,24,5,1022715403418.4076,2836106794633177.5,160383000000000.0,pass
278,2560 44,1 20,24,5,1022715403418.4076,2836678243431165.5,176421000000000.0,pass
279,2560 48,1 16,24,5,1022715403418.4076,2837535416628149.5,192459000000000.0,pass
280,2560 16,2 48,21,8,545568035148.0224,9756271352231266.0,64155100000000.0,pass
281,2560 20,2 44,21,8,545568035148.0224,9756615621565066.0,80193100000000.0,pass
282,2560 24,2 40,21,8,545568035148.0224,9757028744765628.0,96231000000000.0,pass
283,2560 28,2 36,21,8,545568035148.0224,9757533673121870.0,112269000000000.0,pass
284,2560 32,2 32,21,8,545568035148.0224,9758164833567172.0,128307000000000.0,pass
285,2560 36,2 28,21,8,545568035148.0224,9758976325568272.0,144345000000000.0,pass
286,2560 40,2 24,21,8,545568035148.0224,9760058314903076.0,160383000000000.0,pass
287,2560 44,2 20,21,8,545568035148.0224,9761573099971798.0,176421000000000.0,pass
288,2560 48,2 16,21,8,545568035148.0224,9763845277574886.0,192459000000000.0,pass
289,2560 16,3 48,19,10,376027089244.27496,1.2760085537849034e+16,64155100000000.0,pass
290,2560 20,3 44,19,10,376027089244.27496,1.276051918281376e+16,80193100000000.0,pass
291,2560 24,3 40,19,10,376027089244.27496,1.2761039556771438e+16,96231000000000.0,pass
292,2560 28,3 36,19,10,376027089244.27496,1.2761675569386368e+16,112269000000000.0,pass
293,2560 32,3 32,19,10,376027089244.27496,1.2762470585155036e+16,128307000000000.0,pass
294,2560 36,3 28,19,10,376027089244.27496,1.276349274828618e+16,144345000000000.0,pass
295,2560 40,3 24,19,10,376027089244.27496,1.2764855632461038e+16,160383000000000.0,pass
296,2560 44,3 20,19,10,376027089244.27496,1.2766763670305838e+16,176421000000000.0,pass
297,2560 48,3 16,19,10,376027089244.27496,1.276962572707304e+16,192459000000000.0,pass
298,2560 16,4 48,16,13,148975772210.94003,1.7058667464187996e+16,64155100000000.0,pass
299,2560 20,4 44,16,13,148975772210.94003,1.7059181138298916e+16,80193100000000.0,pass
300,2560 24,4 40,16,13,148975772210.94003,1.705979754723202e+16,96231000000000.0,pass
301,2560 28,4 36,16,13,148975772210.94003,1.7060550935928038e+16,112269000000000.0,pass
302,2560 32,4 32,16,13,148975772210.94003,1.706149267179806e+16,128307000000000.0,pass
303,2560 36,4 28,16,13,148975772210.94003,1.7062703475059516e+16,144345000000000.0,pass
304,2560 40,4 24,16,13,148975772210.94003,1.7064317879408122e+16,160383000000000.0,pass
305,2560 44,4 20,16,13,148975772210.94003,1.7066578045496174e+16,176421000000000.0,pass
306,2560 48,4 16,16,13,148975772210.94003,1.706996829462825e+16,192459000000000.0,pass
307,2560 16,5 48,15,14,104253689799.31502,1.8545513583755268e+16,64155100000000.0,pass
308,2560 20,5 44,15,14,104253689799.31502,1.854606975360833e+16,80193100000000.0,pass
309,2560 24,5 40,15,14,104253689799.31502,1.8546737157432004e+16,96231000000000.0,pass
310,2560 28,5 36,15,14,104253689799.31502,1.854755287321649e+16,112269000000000.0,pass
311,2560 32,5 32,15,14,104253689799.31502,1.8548572517947096e+16,128307000000000.0,pass
312,2560 36,5 28,15,14,104253689799.31502,1.8549883489743588e+16,144345000000000.0,pass
313,2560 40,5 24,15,14,104253689799.31502,1.8551631452138924e+16,160383000000000.0,pass
314,2560 44,5 20,15,14,104253689799.31502,1.855407859949238e+16,176421000000000.0,pass
315,2560 48,5 16,15,14,104253689799.31502,1.8557749320522576e+16,192459000000000.0,pass
