,DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area
kcp_ws,1558,3584 16,15 48,42,28,2244084.375,289419163.1457796,12610278.08,1776431637.7674348,89799300000000.0,5512755908.541108
yxp_os,118,1024 16,15 48,64,6,247904640.0,5603894.402553779,37344664.16,437125621.2714658,25690900000000.0,5355937906.766415
xp_ws,118,1024 16,15 48,64,6,1370136960.0,5603894.402553779,36280276.24,437125621.2714658,25690900000000.0,5355937906.766415
rs,694,2048 16,15 48,64,6,458657360.625,5603894.402553779,24318394.21,437125621.2714658,51333400000000.0,5355937906.766415
ykp_os,694,2048 16,15 48,64,6,86026080.0,5603894.402553779,27739653.26,437125621.2714658,51333400000000.0,5355937906.766415
