DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
76,1024 28,14 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
77,1024 32,14 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
78,1024 36,14 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
79,1024 40,14 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
80,1024 44,14 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
81,1024 48,14 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
82,1024 16,15 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
83,1024 20,15 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
84,1024 24,15 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
85,1024 28,15 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
86,1024 32,15 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
87,1024 36,15 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
88,1024 40,15 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
89,1024 44,15 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
90,1024 48,15 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
91,1024 16,16 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
92,1024 20,16 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
93,1024 24,16 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
94,1024 28,16 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
95,1024 32,16 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
96,1024 36,16 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
97,1024 40,16 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
98,1024 44,16 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
99,1024 48,16 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
100,1024 16,17 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
101,1024 20,17 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
102,1024 24,17 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
103,1024 28,17 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
104,1024 32,17 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
105,1024 36,17 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
106,1024 40,17 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
107,1024 44,17 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
108,1024 48,17 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
109,1024 16,18 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
110,1024 20,18 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
111,1024 24,18 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
112,1024 28,18 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
113,1024 32,18 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
114,1024 36,18 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
115,1024 40,18 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
116,1024 44,18 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
117,1024 48,18 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
118,1024 16,19 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
119,1024 20,19 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
120,1024 24,19 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
121,1024 28,19 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
122,1024 32,19 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
123,1024 36,19 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
124,1024 40,19 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
125,1024 44,19 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
126,1024 48,19 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
127,1024 16,20 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
128,1024 20,20 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
129,1024 24,20 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
130,1024 28,20 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
131,1024 32,20 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
132,1024 36,20 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
133,1024 40,20 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
134,1024 44,20 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
135,1024 48,20 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
136,1024 16,21 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
137,1024 20,21 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
138,1024 24,21 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
139,1024 28,21 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
140,1024 32,21 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
141,1024 36,21 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
142,1024 40,21 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
143,1024 44,21 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
144,1024 48,21 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
145,1024 16,22 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
146,1024 20,22 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
147,1024 24,22 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
148,1024 28,22 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
149,1024 32,22 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
150,1024 36,22 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
151,1024 40,22 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
152,1024 44,22 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
153,1024 48,22 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
154,1024 16,23 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
155,1024 20,23 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
156,1024 24,23 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
157,1024 28,23 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
158,1024 32,23 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
159,1024 36,23 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
160,1024 40,23 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
161,1024 44,23 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
162,1024 48,23 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
163,1024 16,24 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
164,1024 20,24 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
165,1024 24,24 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
166,1024 28,24 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
167,1024 32,24 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
168,1024 36,24 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
169,1024 40,24 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
170,1024 44,24 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
171,1024 48,24 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
172,1024 16,25 48,0,19,0.0,324679559662563.8,25690900000000.0,fail
173,1024 20,25 44,0,19,0.0,324821962024196.2,32113400000000.0,fail
174,1024 24,25 40,0,19,0.0,324992844858155.1,38536000000000.0,fail
175,1024 28,25 36,0,19,0.0,325201701655216.0,44958600000000.0,fail
176,1024 32,25 32,0,19,0.0,325462772651542.06,51381200000000.0,fail
177,1024 36,25 28,0,19,0.0,325798435361104.2,57803700000000.0,fail
178,1024 40,25 24,0,19,0.0,326245985640520.3,64226300000000.0,fail
179,1024 44,25 20,0,19,0.0,326872556031702.94,70648900000000.0,fail
180,1024 48,25 16,0,19,0.0,327812411618476.9,77071500000000.0,fail
181,1536 16,6 48,11,8,114193691216478.0,159291312944896.06,38512000000000.0,pass
182,1536 20,6 44,11,8,114193691216478.0,159312687665806.47,48139700000000.0,pass
183,1536 24,6 40,11,8,114193691216478.0,159338337330899.0,57767400000000.0,pass
184,1536 28,6 36,11,8,114193691216478.0,159369686921567.6,67395100000000.0,pass
185,1536 32,6 32,11,8,114193691216478.0,159408873909903.38,77022800000000.0,pass
186,1536 36,6 28,11,8,114193691216478.0,159459257180620.78,86650500000000.0,pass
187,1536 40,6 24,11,8,114193691216478.0,159526434874910.7,96278200000000.0,pass
188,1536 44,6 20,11,8,114193691216478.0,159620483646916.53,105906000000000.0,pass
189,1536 48,6 16,11,8,114193691216478.0,159761556804925.28,115534000000000.0,pass
190,1536 16,7 48,7,12,8880289266852.0,272116245619592.84,38512000000000.0,pass
191,1536 20,7 44,7,12,8880289266852.0,272150237639048.47,48139700000000.0,pass
192,1536 24,7 40,7,12,8880289266852.0,272191028062395.25,57767400000000.0,pass
193,1536 28,7 36,7,12,8880289266852.0,272240883024263.44,67395100000000.0,pass
194,1536 32,7 32,7,12,8880289266852.0,272303201726598.75,77022800000000.0,pass
195,1536 36,7 28,7,12,8880289266852.0,272383325772458.44,86650500000000.0,pass
196,1536 40,7 24,7,12,8880289266852.0,272490157833604.66,96278200000000.0,pass
197,1536 44,7 20,7,12,8880289266852.0,272639722719209.38,105906000000000.0,pass
198,1536 48,7 16,7,12,8880289266852.0,272864070047616.47,115534000000000.0,pass
199,1536 16,8 48,5,14,1769923404864.0,287217756121902.56,38512000000000.0,pass
200,1536 20,8 44,5,14,1769923404864.0,287253427146782.9,48139700000000.0,pass
201,1536 24,8 40,5,14,1769923404864.0,287296232376639.44,57767400000000.0,pass
202,1536 28,8 36,5,14,1769923404864.0,287348549879797.3,67395100000000.0,pass
203,1536 32,8 32,5,14,1769923404864.0,287413946758744.7,77022800000000.0,pass
204,1536 36,8 28,5,14,1769923404864.0,287498028460248.44,86650500000000.0,pass
205,1536 40,8 24,5,14,1769923404864.0,287610137395586.9,96278200000000.0,pass
206,1536 44,8 20,5,14,1769923404864.0,287767089905060.5,105906000000000.0,pass
207,1536 48,8 16,5,14,1769923404864.0,288002518669271.1,115534000000000.0,pass
208,1536 16,9 48,3,16,29904212376.0,302475590079272.25,38512000000000.0,pass
209,1536 20,9 44,3,16,29904212376.0,302512940109577.3,48139700000000.0,pass
210,1536 24,9 40,3,16,29904212376.0,302557760145943.56,57767400000000.0,pass
211,1536 28,9 36,3,16,29904212376.0,302612540190391.2,67395100000000.0,pass
212,1536 32,9 32,3,16,29904212376.0,302681015245950.6,77022800000000.0,pass
213,1536 36,9 28,3,16,29904212376.0,302769054603098.5,86650500000000.0,pass
214,1536 40,9 24,3,16,29904212376.0,302886440412629.0,96278200000000.0,pass
215,1536 44,9 20,3,16,29904212376.0,303050780545971.6,105906000000000.0,pass
216,1536 48,9 16,3,16,29904212376.0,303297290745985.75,115534000000000.0,pass
217,1536 16,10 48,3,16,29904212376.0,302475590079272.25,38512000000000.0,pass
218,1536 20,10 44,3,16,29904212376.0,302512940109577.3,48139700000000.0,pass
219,1536 24,10 40,3,16,29904212376.0,302557760145943.56,57767400000000.0,pass
220,1536 28,10 36,3,16,29904212376.0,302612540190391.2,67395100000000.0,pass
221,1536 32,10 32,3,16,29904212376.0,302681015245950.6,77022800000000.0,pass
222,1536 36,10 28,3,16,29904212376.0,302769054603098.5,86650500000000.0,pass
223,1536 40,10 24,3,16,29904212376.0,302886440412629.0,96278200000000.0,pass
224,1536 44,10 20,3,16,29904212376.0,303050780545971.6,105906000000000.0,pass
225,1536 48,10 16,3,16,29904212376.0,303297290745985.75,115534000000000.0,pass
226,1536 16,11 48,3,16,29904212376.0,302475590079272.25,38512000000000.0,pass
227,1536 20,11 44,3,16,29904212376.0,302512940109577.3,48139700000000.0,pass
228,1536 24,11 40,3,16,29904212376.0,302557760145943.56,57767400000000.0,pass
229,1536 28,11 36,3,16,29904212376.0,302612540190391.2,67395100000000.0,pass
230,1536 32,11 32,3,16,29904212376.0,302681015245950.6,77022800000000.0,pass
231,1536 36,11 28,3,16,29904212376.0,302769054603098.5,86650500000000.0,pass
232,1536 40,11 24,3,16,29904212376.0,302886440412629.0,96278200000000.0,pass
233,1536 44,11 20,3,16,29904212376.0,303050780545971.6,105906000000000.0,pass
234,1536 48,11 16,3,16,29904212376.0,303297290745985.75,115534000000000.0,pass
235,1536 16,12 48,3,16,29904212376.0,302475590079272.25,38512000000000.0,pass
236,1536 20,12 44,3,16,29904212376.0,302512940109577.3,48139700000000.0,pass
237,1536 24,12 40,3,16,29904212376.0,302557760145943.56,57767400000000.0,pass
238,1536 28,12 36,3,16,29904212376.0,302612540190391.2,67395100000000.0,pass
239,1536 32,12 32,3,16,29904212376.0,302681015245950.6,77022800000000.0,pass
240,1536 36,12 28,3,16,29904212376.0,302769054603098.5,86650500000000.0,pass
241,1536 40,12 24,3,16,29904212376.0,302886440412629.0,96278200000000.0,pass
242,1536 44,12 20,3,16,29904212376.0,303050780545971.6,105906000000000.0,pass
243,1536 48,12 16,3,16,29904212376.0,303297290745985.75,115534000000000.0,pass
244,1536 16,13 48,2,17,10263160440.0,314763301890421.5,38512000000000.0,pass
245,1536 20,13 44,2,17,10263160440.0,314844970906683.0,48139700000000.0,pass
246,1536 24,13 40,2,17,10263160440.0,314942973726196.9,57767400000000.0,pass
247,1536 28,13 36,2,17,10263160440.0,315062754950047.2,67395100000000.0,pass
248,1536 32,13 32,2,17,10263160440.0,315212481479860.06,77022800000000.0,pass
249,1536 36,13 28,2,17,10263160440.0,315404987018190.9,86650500000000.0,pass
250,1536 40,13 24,2,17,10263160440.0,315661661069298.6,96278200000000.0,pass
251,1536 44,13 20,2,17,10263160440.0,316021004740849.4,105906000000000.0,pass
252,1536 48,13 16,2,17,10263160440.0,316560020248175.7,115534000000000.0,pass
253,1536 16,14 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
254,1536 20,14 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
255,1536 24,14 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
256,1536 28,14 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
257,1536 32,14 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
258,1536 36,14 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
259,1536 40,14 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
260,1536 44,14 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
261,1536 48,14 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
262,1536 16,15 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
263,1536 20,15 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
264,1536 24,15 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
265,1536 28,15 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
266,1536 32,15 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
267,1536 36,15 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
268,1536 40,15 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
269,1536 44,15 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
270,1536 48,15 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
271,1536 16,16 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
272,1536 20,16 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
273,1536 24,16 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
274,1536 28,16 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
275,1536 32,16 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
276,1536 36,16 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
277,1536 40,16 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
278,1536 44,16 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
279,1536 48,16 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
280,1536 16,17 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
281,1536 20,17 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
282,1536 24,17 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
283,1536 28,17 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
284,1536 32,17 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
285,1536 36,17 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
286,1536 40,17 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
287,1536 44,17 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
288,1536 48,17 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
289,1536 16,18 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
290,1536 20,18 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
291,1536 24,18 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
292,1536 28,18 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
293,1536 32,18 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
294,1536 36,18 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
295,1536 40,18 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
296,1536 44,18 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
297,1536 48,18 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
298,1536 16,19 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
299,1536 20,19 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
300,1536 24,19 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
301,1536 28,19 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
302,1536 32,19 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
303,1536 36,19 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
304,1536 40,19 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
305,1536 44,19 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
306,1536 48,19 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
307,1536 16,20 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
308,1536 20,20 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
309,1536 24,20 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
310,1536 28,20 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
311,1536 32,20 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
312,1536 36,20 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
313,1536 40,20 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
314,1536 44,20 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
315,1536 48,20 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
316,1536 16,21 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
317,1536 20,21 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
318,1536 24,21 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
319,1536 28,21 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
320,1536 32,21 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
321,1536 36,21 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
322,1536 40,21 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
323,1536 44,21 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
324,1536 48,21 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
325,1536 16,22 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
326,1536 20,22 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
327,1536 24,22 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
328,1536 28,22 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
329,1536 32,22 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
330,1536 36,22 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
331,1536 40,22 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
332,1536 44,22 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
333,1536 48,22 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
334,1536 16,23 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
335,1536 20,23 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
336,1536 24,23 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
337,1536 28,23 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
338,1536 32,23 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
339,1536 36,23 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
340,1536 40,23 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
341,1536 44,23 20,0,19,0.0,326872556031702.94,105906000000000.0,fail
342,1536 48,23 16,0,19,0.0,327812411618476.9,115534000000000.0,fail
343,1536 16,24 48,0,19,0.0,324679559662563.8,38512000000000.0,fail
344,1536 20,24 44,0,19,0.0,324821962024196.2,48139700000000.0,fail
345,1536 24,24 40,0,19,0.0,324992844858155.1,57767400000000.0,fail
346,1536 28,24 36,0,19,0.0,325201701655216.0,67395100000000.0,fail
347,1536 32,24 32,0,19,0.0,325462772651542.06,77022800000000.0,fail
348,1536 36,24 28,0,19,0.0,325798435361104.2,86650500000000.0,fail
349,1536 40,24 24,0,19,0.0,326245985640520.3,96278200000000.0,fail
