DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,6 48,11,8,950655354344099.9,118411045200797.1,54701032,8040201,17379111,14727373,6459620000000,500488388,pass
2,256 20,6 44,11,8,950655354344099.9,118429039373237.39,54701032,8041423,17379111,14727373,8074520000000,500488388,pass
3,256 24,6 40,11,8,950655354344099.9,118450632380165.73,54701032,8042889,17379111,14727373,9689420000000,500488388,pass
4,256 28,6 36,11,8,950655354344099.9,118477023833078.16,54701032,8044681,17379111,14727373,11304300000000,500488388,pass
5,256 32,6 32,11,8,950655354344099.9,118510013149218.69,54701032,8046921,17379111,14727373,12919200000000,500488388,pass
6,256 36,6 28,11,8,950655354344099.9,118552427984256.5,54701032,8049801,17379111,14727373,14534100000000,500488388,pass
7,256 40,6 24,11,8,950655354344099.9,118608981097640.27,54701032,8053641,17379111,14727373,16149000000000,500488388,pass
8,256 44,6 20,11,8,950655354344099.9,118688155456377.56,54701032,8059017,17379111,14727373,17763900000000,500488388,pass
9,256 48,6 16,11,8,950655354344099.9,118806916994483.44,54701032,8067081,17379111,14727373,19378800000000,500488388,pass
10,256 52,6 12,11,8,950655354344099.9,119004852891326.61,54701032,8080521,17379111,14727373,20993700000000,500488388,pass
11,256 56,6 8,11,8,950655354344099.9,119400724685012.95,54701032,8107401,17379111,14727373,22608600000000,500488388,pass
12,256 16,7 48,8,11,141844711457433.75,233262489900404.94,20934042,11359600,6775791,20534392,6459620000000,604485975,pass
13,256 20,7 44,8,11,141844711457433.75,233296181237875.94,20934042,11361241,6775791,20534392,8074520000000,604485975,pass
14,256 24,7 40,8,11,141844711457433.75,233336610842841.16,20934042,11363209,6775791,20534392,9689420000000,604485975,pass
15,256 28,7 36,8,11,141844711457433.75,233386024804465.38,20934042,11365616,6775791,20534392,11304300000000,604485975,pass
16,256 32,7 32,8,11,141844711457433.75,233447792256495.6,20934042,11368624,6775791,20534392,12919200000000,604485975,pass
17,256 36,7 28,8,11,141844711457433.75,233527207551963.06,20934042,11372491,6775791,20534392,14534100000000,604485975,pass
18,256 40,7 24,8,11,141844711457433.75,233633094612586.25,20934042,11377648,6775791,20534392,16149000000000,604485975,pass
19,256 44,7 20,8,11,141844711457433.75,233781336497458.75,20934042,11384867,6775791,20534392,17763900000000,604485975,pass
20,256 48,7 16,8,11,141844711457433.75,234003699324767.53,20934042,11395696,6775791,20534392,19378800000000,604485975,pass
21,256 52,7 12,8,11,141844711457433.75,234374304036948.84,20934042,11413744,6775791,20534392,20993700000000,604485975,pass
22,256 56,7 8,8,11,141844711457433.75,235115513461311.47,20934042,11449840,6775791,20534392,22608600000000,604485975,pass
23,256 16,8 48,6,13,37633829426254.36,246533683873380.2,12920121,11435980,2912807,21557722,6459620000000,851480244,pass
24,256 20,8 44,6,13,37633829426254.36,246569054216275.97,12920121,11437620,2912807,21557722,8074520000000,851480244,pass
25,256 24,8 40,6,13,37633829426254.36,246611498627751.0,12920121,11439589,2912807,21557722,9689420000000,851480244,pass
26,256 28,8 36,6,13,37633829426254.36,246663375130664.78,12920121,11441996,2912807,21557722,11304300000000,851480244,pass
27,256 32,8 32,6,13,37633829426254.36,246728220759307.06,12920121,11445004,2912807,21557722,12919200000000,851480244,pass
28,256 36,8 28,6,13,37633829426254.36,246811593710418.62,12920121,11448871,2912807,21557722,14534100000000,851480244,pass
29,256 40,8 24,6,13,37633829426254.36,246922757645233.97,12920121,11454028,2912807,21557722,16149000000000,851480244,pass
30,256 44,8 20,6,13,37633829426254.36,247078387153975.53,12920121,11461247,2912807,21557722,17763900000000,851480244,pass
31,256 48,8 16,6,13,37633829426254.36,247311831417087.75,12920121,11472076,2912807,21557722,19378800000000,851480244,pass
32,256 52,8 12,6,13,37633829426254.36,247700905188941.53,12920121,11490124,2912807,21557722,20993700000000,851480244,pass
33,256 56,8 8,6,13,37633829426254.36,248479052732649.06,12920121,11526220,2912807,21557722,22608600000000,851480244,pass
34,256 16,9 48,4,15,5183301252579.741,259961201301415.6,4906200,11512359,1056479,22581052,6459620000000,1098474514,pass
35,256 20,9 44,4,15,5183301252579.741,259998250649736.16,4906200,11514000,1056479,22581052,8074520000000,1098474514,pass
36,256 24,9 40,4,15,5183301252579.741,260042709867720.9,4906200,11515969,1056479,22581052,9689420000000,1098474514,pass
37,256 28,9 36,4,15,5183301252579.741,260097048911924.34,4906200,11518375,1056479,22581052,11304300000000,1098474514,pass
38,256 32,9 32,4,15,5183301252579.741,260164972717178.72,4906200,11521383,1056479,22581052,12919200000000,1098474514,pass
39,256 36,9 28,4,15,5183301252579.741,260252303323934.38,4906200,11525251,1056479,22581052,14534100000000,1098474514,pass
40,256 40,9 24,4,15,5183301252579.741,260368744132941.84,4906200,11530407,1056479,22581052,16149000000000,1098474514,pass
41,256 44,9 20,4,15,5183301252579.741,260531761265552.38,4906200,11537627,1056479,22581052,17763900000000,1098474514,pass
42,256 48,9 16,4,15,5183301252579.741,260776286964468.1,4906200,11548455,1056479,22581052,19378800000000,1098474514,pass
43,256 52,9 12,4,15,5183301252579.741,261183829795994.34,4906200,11566503,1056479,22581052,20993700000000,1098474514,pass
44,256 56,9 8,4,15,5183301252579.741,261998915459046.84,4906200,11602599,1056479,22581052,22608600000000,1098474514,pass
45,256 16,10 48,3,16,4191343848537.233,262884147915684.44,4321852,11531147,969802,22797744,6459620000000,1306469688,pass
46,256 20,10 44,3,16,4191343848537.233,262934286372596.03,4321852,11533346,969802,22797744,8074520000000,1306469688,pass
47,256 24,10 40,3,16,4191343848537.233,262994452520889.94,4321852,11535985,969802,22797744,9689420000000,1306469688,pass
48,256 28,10 36,3,16,4191343848537.233,263067988924360.3,4321852,11539211,969802,22797744,11304300000000,1306469688,pass
49,256 32,10 32,3,16,4191343848537.233,263159909428698.25,4321852,11543243,969802,22797744,12919200000000,1306469688,pass
50,256 36,10 28,3,16,4191343848537.233,263278092934275.6,4321852,11548427,969802,22797744,14534100000000,1306469688,pass
51,256 40,10 24,3,16,4191343848537.233,263435670941712.06,4321852,11555339,969802,22797744,16149000000000,1306469688,pass
52,256 44,10 20,3,16,4191343848537.233,263656280152123.06,4321852,11565016,969802,22797744,17763900000000,1306469688,pass
53,256 48,10 16,3,16,4191343848537.233,263987193967739.66,4321852,11579531,969802,22797744,19378800000000,1306469688,pass
54,256 52,10 12,3,16,4191343848537.233,264538716993767.28,4321852,11603723,969802,22797744,20993700000000,1306469688,pass
55,256 56,10 8,3,16,4191343848537.233,265641763045822.5,4321852,11652107,969802,22797744,22608600000000,1306469688,pass
56,256 16,11 48,3,16,1496089034521.0237,265709819701284.84,3718952,11545354,402287,23014435,6459620000000,1514464863,pass
57,256 20,11 44,3,16,1496089034521.0237,265790161005084.03,3718952,11548845,402287,23014435,8074520000000,1514464863,pass
58,256 24,11 40,3,16,1496089034521.0237,265886570569643.2,3718952,11553034,402287,23014435,9689420000000,1514464863,pass
