latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
228430371.53024,54882764.0,102762000000000.0,807605000.0,0,19,1024 64,pass
155517255.72223997,22086037.0,6459620000000.0,50766475.0,1,12,256 16,pass
155517255.72223997,22086037.0,8074520000000.0,63457975.0,2,12,256 20,pass
155517255.72223997,22086037.0,9689420000000.0,76149500.0,3,12,256 24,pass
155517255.72223997,22086037.0,11304300000000.0,88841000.0,4,12,256 28,pass
155517255.72223997,22086037.0,12919200000000.0,101532750.0,5,12,256 32,pass
155517255.72223997,22086037.0,14534100000000.0,114224000.0,6,12,256 36,pass
155517255.72223997,22086037.0,16149000000000.0,126916000.0,7,12,256 40,pass
155517255.72223997,22086037.0,17763900000000.0,139607000.0,8,12,256 44,pass
155517255.72223997,22086037.0,19378800000000.0,152299000.0,9,12,256 48,pass
155517255.72223997,22086037.0,20993700000000.0,164990000.0,10,12,256 52,pass
155517255.72223997,22086037.0,22608600000000.0,177682000.0,11,12,256 56,pass
109771123.3856,7113617.0,6459620000000.0,50766462.5,12,8,256 16,pass
109771123.3856,7113617.0,8074520000000.0,63457962.5,13,8,256 20,pass
109771123.3856,7113617.0,9689420000000.0,76149500.0,14,8,256 24,pass
109771123.3856,7113617.0,11304300000000.0,88841000.0,15,8,256 28,pass
109771123.3856,7113617.0,12919200000000.0,101532625.0,16,8,256 32,pass
109771123.3856,7113617.0,14534100000000.0,114224000.0,17,8,256 36,pass
109771123.3856,7113617.0,16149000000000.0,126916000.0,18,8,256 40,pass
109771123.3856,7113617.0,17763900000000.0,139607000.0,19,8,256 44,pass
109771123.3856,7113617.0,19378800000000.0,152299000.0,20,8,256 48,pass
109771123.3856,7113617.0,20993700000000.0,164990000.0,21,8,256 52,pass
109771123.3856,7113617.0,22608600000000.0,177682000.0,22,8,256 56,pass
157557837.45663998,28749002.0,6459620000000.0,50766483.333333336,23,12,256 16,pass
157557837.45663998,28749002.0,8074520000000.0,63457983.333333336,24,12,256 20,pass
157557837.45663998,28749002.0,9689420000000.0,76149500.0,25,12,256 24,pass
157557837.45663998,28749002.0,11304300000000.0,88841000.0,26,12,256 28,pass
157557837.45663998,28749002.0,12919200000000.0,101532833.33333331,27,12,256 32,pass
157557837.45663998,28749002.0,14534100000000.0,114224000.0,28,12,256 36,pass
157557837.45663998,28749002.0,16149000000000.0,126916000.0,29,12,256 40,pass
157557837.45663998,28749002.0,17763900000000.0,139607000.0,30,12,256 44,pass
157557837.45663998,28749002.0,19378800000000.0,152299000.0,31,12,256 48,pass
157557837.45663998,28749002.0,20993700000000.0,164990000.0,32,12,256 52,pass
157557837.45663998,28749002.0,22608600000000.0,177682000.0,33,12,256 56,pass
153254065.07136,29874874.0,6459620000000.0,50766483.333333336,34,12,256 16,pass
153254065.07136,29874874.0,8074520000000.0,63457983.333333336,35,12,256 20,pass
153254065.07136,29874874.0,9689420000000.0,76149500.0,36,12,256 24,pass
153254065.07136,29874874.0,11304300000000.0,88841000.0,37,12,256 28,pass
153254065.07136,29874874.0,12919200000000.0,101532833.33333331,38,12,256 32,pass
153254065.07136,29874874.0,14534100000000.0,114224000.0,39,12,256 36,pass
153254065.07136,29874874.0,16149000000000.0,126916000.0,40,12,256 40,pass
153254065.07136,29874874.0,17763900000000.0,139607000.0,41,12,256 44,pass
153254065.07136,29874874.0,19378800000000.0,152299000.0,42,12,256 48,pass
153254065.07136,29874874.0,20993700000000.0,164990000.0,43,12,256 52,pass
153254065.07136,29874874.0,22608600000000.0,177682000.0,44,12,256 56,pass
110513153.10719998,19762214.0,6459620000000.0,50766480.0,45,10,256 16,pass
110513153.10719998,19762214.0,8074520000000.0,63457980.0,46,10,256 20,pass
110513153.10719998,19762214.0,9689420000000.0,76149500.0,47,10,256 24,pass
110513153.10719998,19762214.0,11304300000000.0,88841000.0,48,10,256 28,pass
110513153.10719998,19762214.0,12919200000000.0,101532800.0,49,10,256 32,pass
110513153.10719998,19762214.0,14534100000000.0,114224000.0,50,10,256 36,pass
110513153.10719998,19762214.0,16149000000000.0,126916000.0,51,10,256 40,pass
110513153.10719998,19762214.0,17763900000000.0,139607000.0,52,10,256 44,pass
110513153.10719998,19762214.0,19378800000000.0,152299000.0,53,10,256 48,pass
110513153.10719998,19762214.0,20993700000000.0,164990000.0,54,10,256 52,pass
110513153.10719998,19762214.0,22608600000000.0,177682000.0,55,10,256 56,pass
61093973.648639984,4103474.0,6459620000000.0,50766466.66666666,56,6,256 16,pass
61093973.648639984,4103474.0,8074520000000.0,63457966.66666666,57,6,256 20,pass
61093973.648639984,4103474.0,9689420000000.0,76149500.0,58,6,256 24,pass
61093973.648639984,4103474.0,11304300000000.0,88841000.0,59,6,256 28,pass
61093973.648639984,4103474.0,12919200000000.0,101532666.66666669,60,6,256 32,pass
61093973.648639984,4103474.0,14534100000000.0,114224000.0,61,6,256 36,pass
61093973.648639984,4103474.0,16149000000000.0,126916000.0,62,6,256 40,pass
61093973.648639984,4103474.0,17763900000000.0,139607000.0,63,6,256 44,pass
61093973.648639984,4103474.0,19378800000000.0,152299000.0,64,6,256 48,pass
61093973.648639984,4103474.0,20993700000000.0,164990000.0,65,6,256 52,pass
61093973.648639984,4103474.0,22608600000000.0,177682000.0,66,6,256 56,pass
52783240.76671999,6185129.0,6459620000000.0,50766483.333333336,67,6,256 16,pass
52783240.76671999,6185129.0,8074520000000.0,63457983.333333336,68,6,256 20,pass
52783240.76671999,6185129.0,9689420000000.0,76149500.0,69,6,256 24,pass
52783240.76671999,6185129.0,11304300000000.0,88841000.0,70,6,256 28,pass
52783240.76671999,6185129.0,12919200000000.0,101532833.33333331,71,6,256 32,pass
52783240.76671999,6185129.0,14534100000000.0,114224000.0,72,6,256 36,pass
52783240.76671999,6185129.0,16149000000000.0,126916000.0,73,6,256 40,pass
52783240.76671999,6185129.0,17763900000000.0,139607000.0,74,6,256 44,pass
52783240.76671999,6185129.0,19378800000000.0,152299000.0,75,6,256 48,pass
52783240.76671999,6185129.0,20993700000000.0,164990000.0,76,6,256 52,pass
52783240.76671999,6185129.0,22608600000000.0,177682000.0,77,6,256 56,pass
20727556.7936,1335539.0,6459620000000.0,50766466.66666666,78,3,256 16,pass
20727556.7936,1335539.0,8074520000000.0,63457966.66666666,79,3,256 20,pass
20727556.7936,1335539.0,9689420000000.0,76149500.0,80,3,256 24,pass
20727556.7936,1335539.0,11304300000000.0,88841000.0,81,3,256 28,pass
20727556.7936,1335539.0,12919200000000.0,101532666.66666669,82,3,256 32,pass
20727556.7936,1335539.0,14534100000000.0,114224000.0,83,3,256 36,pass
20727556.7936,1335539.0,16149000000000.0,126916000.0,84,3,256 40,pass
20727556.7936,1335539.0,17763900000000.0,139607000.0,85,3,256 44,pass
20727556.7936,1335539.0,19378800000000.0,152299000.0,86,3,256 48,pass
20727556.7936,1335539.0,20993700000000.0,164990000.0,87,3,256 52,pass
20727556.7936,1335539.0,22608600000000.0,177682000.0,88,3,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,89,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,90,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,91,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,92,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,93,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,94,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,95,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,96,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,97,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,98,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,99,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,100,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,101,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,102,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,103,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,104,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,105,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,106,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,107,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,108,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,109,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,110,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,111,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,112,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,113,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,114,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,115,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,116,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,117,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,118,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,119,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,120,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,121,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,122,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,123,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,124,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,125,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,126,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,127,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,128,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,129,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,130,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,131,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,132,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,133,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,134,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,135,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,136,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,137,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,138,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,139,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,140,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,141,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,142,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,143,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,144,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,145,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,146,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,147,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,148,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,149,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,150,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,151,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,152,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,153,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,154,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,155,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,156,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,157,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,158,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,159,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,160,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,161,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,162,1,256 44,pass
766957.2825599998,153433.0,19378800000000.0,152299000.0,163,1,256 48,pass
766957.2825599998,153433.0,20993700000000.0,164990000.0,164,1,256 52,pass
766957.2825599998,153433.0,22608600000000.0,177682000.0,165,1,256 56,pass
766957.2825599998,153433.0,6459620000000.0,50766500.0,166,1,256 16,pass
766957.2825599998,153433.0,8074520000000.0,63458000.0,167,1,256 20,pass
766957.2825599998,153433.0,9689420000000.0,76149500.0,168,1,256 24,pass
766957.2825599998,153433.0,11304300000000.0,88841000.0,169,1,256 28,pass
766957.2825599998,153433.0,12919200000000.0,101533000.0,170,1,256 32,pass
766957.2825599998,153433.0,14534100000000.0,114224000.0,171,1,256 36,pass
766957.2825599998,153433.0,16149000000000.0,126916000.0,172,1,256 40,pass
766957.2825599998,153433.0,17763900000000.0,139607000.0,173,1,256 44,pass
