DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,6 48,16,3,7686290219626441.0,3018526565802.8345,261025200,492166,29446544,6133138,6459620000000,376991253,pass
2,256 20,6 44,16,3,7686290219626441.0,3020025281762.2954,261025200,492411,29446544,6133138,8074520000000,376991253,pass
3,256 24,6 40,16,3,7686290219626441.0,3021823740913.65,261025200,492704,29446544,6133138,9689420000000,376991253,pass
4,256 28,6 36,16,3,7686290219626441.0,3024021857654.1934,261025200,493062,29446544,6133138,11304300000000,376991253,pass
5,256 32,6 32,16,3,7686290219626441.0,3026769503579.873,261025200,493510,29446544,6133138,12919200000000,376991253,pass
6,256 36,6 28,16,3,7686290219626441.0,3030302191198.6035,261025200,494086,29446544,6133138,14534100000000,376991253,pass
7,256 40,6 24,16,3,7686290219626441.0,3035012441356.9116,261025200,494854,29446544,6133138,16149000000000,376991253,pass
8,256 44,6 20,16,3,7686290219626441.0,3041606791578.5425,261025200,495929,29446544,6133138,17763900000000,376991253,pass
9,256 48,6 16,16,3,7686290219626441.0,3051498316910.989,261025200,497542,29446544,6133138,19378800000000,376991253,pass
10,256 16,7 48,16,3,7686290219626441.0,3018526565802.8345,261025200,492166,29446544,6133138,6459620000000,376991253,pass
11,256 20,7 44,16,3,7686290219626441.0,3020025281762.2954,261025200,492411,29446544,6133138,8074520000000,376991253,pass
12,256 24,7 40,16,3,7686290219626441.0,3021823740913.65,261025200,492704,29446544,6133138,9689420000000,376991253,pass
13,256 28,7 36,16,3,7686290219626441.0,3024021857654.1934,261025200,493062,29446544,6133138,11304300000000,376991253,pass
14,256 32,7 32,16,3,7686290219626441.0,3026769503579.873,261025200,493510,29446544,6133138,12919200000000,376991253,pass
15,256 36,7 28,16,3,7686290219626441.0,3030302191198.6035,261025200,494086,29446544,6133138,14534100000000,376991253,pass
16,256 40,7 24,16,3,7686290219626441.0,3035012441356.9116,261025200,494854,29446544,6133138,16149000000000,376991253,pass
17,256 44,7 20,16,3,7686290219626441.0,3041606791578.5425,261025200,495929,29446544,6133138,17763900000000,376991253,pass
18,256 48,7 16,16,3,7686290219626441.0,3051498316910.989,261025200,497542,29446544,6133138,19378800000000,376991253,pass
19,256 16,8 48,16,3,7686290219626441.0,3018526565802.8345,261025200,492166,29446544,6133138,6459620000000,376991253,pass
20,256 20,8 44,16,3,7686290219626441.0,3020025281762.2954,261025200,492411,29446544,6133138,8074520000000,376991253,pass
21,256 24,8 40,16,3,7686290219626441.0,3021823740913.65,261025200,492704,29446544,6133138,9689420000000,376991253,pass
22,256 28,8 36,16,3,7686290219626441.0,3024021857654.1934,261025200,493062,29446544,6133138,11304300000000,376991253,pass
23,256 32,8 32,16,3,7686290219626441.0,3026769503579.873,261025200,493510,29446544,6133138,12919200000000,376991253,pass
24,256 36,8 28,16,3,7686290219626441.0,3030302191198.6035,261025200,494086,29446544,6133138,14534100000000,376991253,pass
25,256 40,8 24,16,3,7686290219626441.0,3035012441356.9116,261025200,494854,29446544,6133138,16149000000000,376991253,pass
26,256 44,8 20,16,3,7686290219626441.0,3041606791578.5425,261025200,495929,29446544,6133138,17763900000000,376991253,pass
27,256 48,8 16,16,3,7686290219626441.0,3051498316910.989,261025200,497542,29446544,6133138,19378800000000,376991253,pass
28,256 16,9 48,16,3,7686290219626441.0,3018526565802.8345,261025200,492166,29446544,6133138,6459620000000,376991253,pass
29,256 20,9 44,16,3,7686290219626441.0,3020025281762.2954,261025200,492411,29446544,6133138,8074520000000,376991253,pass
30,256 24,9 40,16,3,7686290219626441.0,3021823740913.65,261025200,492704,29446544,6133138,9689420000000,376991253,pass
31,256 28,9 36,16,3,7686290219626441.0,3024021857654.1934,261025200,493062,29446544,6133138,11304300000000,376991253,pass
32,256 32,9 32,16,3,7686290219626441.0,3026769503579.873,261025200,493510,29446544,6133138,12919200000000,376991253,pass
33,256 36,9 28,16,3,7686290219626441.0,3030302191198.6035,261025200,494086,29446544,6133138,14534100000000,376991253,pass
34,256 40,9 24,16,3,7686290219626441.0,3035012441356.9116,261025200,494854,29446544,6133138,16149000000000,376991253,pass
35,256 44,9 20,16,3,7686290219626441.0,3041606791578.5425,261025200,495929,29446544,6133138,17763900000000,376991253,pass
36,256 48,9 16,16,3,7686290219626441.0,3051498316910.989,261025200,497542,29446544,6133138,19378800000000,376991253,pass
37,256 16,10 48,12,7,3522604284664920.0,63379520097379.36,169479600,4299260,20784827,14741960,6459620000000,1293469990,pass
38,256 20,10 44,12,7,3522604284664920.0,63416058715870.11,169479600,4301738,20784827,14741960,8074520000000,1293469990,pass
39,256 24,10 40,12,7,3522604284664920.0,63459905058059.0,169479600,4304712,20784827,14741960,9689420000000,1293469990,pass
