latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
14944942.3616,3389505.058,102762000000000.0,807605034.4827586,0,29,1024 64,pass
14408130.234879998,2237033.2190000005,6459620000000.0,50766493.333333336,1,15,256 16,pass
14408130.234879998,2237033.2190000005,8074520000000.0,63457993.333333336,2,15,256 20,pass
14408130.234879998,2237033.2190000005,9689420000000.0,76149500.0,3,15,256 24,pass
14408130.234879998,2237033.2190000005,11304300000000.0,88841000.0,4,15,256 28,pass
14408130.234879998,2237033.2190000005,12919200000000.0,101532933.33333331,5,15,256 32,pass
14408130.234879998,2237033.2190000005,14534100000000.0,114224000.0,6,15,256 36,pass
14408130.234879998,2237033.2190000005,16149000000000.0,126916000.0,7,15,256 40,pass
14408130.234879998,2237033.2190000005,17763900000000.0,139607000.0,8,15,256 44,pass
14408130.234879998,2237033.2190000005,19378800000000.0,152299000.0,9,15,256 48,pass
14408130.234879998,2237033.2190000005,20993700000000.0,164990000.0,10,15,256 52,pass
14408130.234879998,2237033.2190000005,22608600000000.0,177682000.0,11,15,256 56,pass
13398274.16064,2151459.6,6459620000000.0,50766500.0,12,13,256 16,pass
13398274.16064,2151459.6,8074520000000.0,63458000.0,13,13,256 20,pass
13398274.16064,2151459.6,9689420000000.0,76149500.0,14,13,256 24,pass
13398274.16064,2151459.6,11304300000000.0,88841000.0,15,13,256 28,pass
13398274.16064,2151459.6,12919200000000.0,101533000.0,16,13,256 32,pass
13398274.16064,2151459.6,14534100000000.0,114224000.0,17,13,256 36,pass
13398274.16064,2151459.6,16149000000000.0,126916000.0,18,13,256 40,pass
13398274.16064,2151459.6,17763900000000.0,139607000.0,19,13,256 44,pass
13398274.16064,2151459.6,19378800000000.0,152299000.0,20,13,256 48,pass
13398274.16064,2151459.6,20993700000000.0,164990000.0,21,13,256 52,pass
13398274.16064,2151459.6,22608600000000.0,177682000.0,22,13,256 56,pass
9433052.83584,1368934.7000000002,6459620000000.0,50766500.0,23,9,256 16,pass
9433052.83584,1368934.7000000002,8074520000000.0,63458000.0,24,9,256 20,pass
9433052.83584,1368934.7000000002,9689420000000.0,76149500.0,25,9,256 24,pass
9433052.83584,1368934.7000000002,11304300000000.0,88841000.0,26,9,256 28,pass
9433052.83584,1368934.7000000002,12919200000000.0,101533000.0,27,9,256 32,pass
9433052.83584,1368934.7000000002,14534100000000.0,114224000.0,28,9,256 36,pass
9433052.83584,1368934.7000000002,16149000000000.0,126916000.0,29,9,256 40,pass
9433052.83584,1368934.7000000002,17763900000000.0,139607000.0,30,9,256 44,pass
