DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,2 48,12,17,5748234826596.402,1.2564906626915286e+16,5456930,113236249,1053382,110961875,6459620000000,168980195,pass
2,256 20,2 44,12,17,5748234826596.402,1.2575606902521742e+16,5456930,113332681,1053382,110961875,8074520000000,168980195,pass
3,256 24,2 40,12,17,5748234826596.402,1.2588447233249496e+16,5456930,113448399,1053382,110961875,9689420000000,168980195,pass
4,256 28,2 36,12,17,5748234826596.402,1.2604140970805632e+16,5456930,113589833,1053382,110961875,11304300000000,168980195,pass
5,256 32,2 32,12,17,5748234826596.402,1.2623758142750804e+16,5456930,113766625,1053382,110961875,12919200000000,168980195,pass
6,256 36,2 28,12,17,5748234826596.402,1.2648980220966026e+16,5456930,113993929,1053382,110961875,14534100000000,168980195,pass
7,256 40,2 24,12,17,5748234826596.402,1.2682609658586322e+16,5456930,114297001,1053382,110961875,16149000000000,168980195,pass
8,256 44,2 20,12,17,5748234826596.402,1.2729690871254736e+16,5456930,114721302,1053382,110961875,17763900000000,168980195,pass
9,256 48,2 16,12,17,5748234826596.402,1.2800312690257358e+16,5456930,115357753,1053382,110961875,19378800000000,168980195,pass
10,256 52,2 12,12,17,5748234826596.402,1.2918015721928396e+16,5456930,116418505,1053382,110961875,20993700000000,168980195,pass
11,256 56,2 8,12,17,5748234826596.402,1.3153421785270468e+16,5456930,118540009,1053382,110961875,22608600000000,168980195,pass
12,256 16,3 48,10,19,3521914765285.07,1.6032568784534504e+16,3954320,116951978,890649,137086767,6459620000000,289609427,pass
13,256 20,3 44,10,19,3521914765285.07,1.60457883357377e+16,3954320,117048410,890649,137086767,8074520000000,289609427,pass
14,256 24,3 40,10,19,3521914765285.07,1.6061651797181552e+16,3954320,117164129,890649,137086767,9689420000000,289609427,pass
15,256 28,3 36,10,19,3521914765285.07,1.6081040472279578e+16,3954320,117305562,890649,137086767,11304300000000,289609427,pass
16,256 32,3 32,10,19,3521914765285.07,1.6105276316152116e+16,3954320,117482354,890649,137086767,12919200000000,289609427,pass
17,256 36,3 28,10,19,3521914765285.07,1.6136436686845378e+16,3954320,117709658,890649,137086767,14534100000000,289609427,pass
18,256 40,3 24,10,19,3521914765285.07,1.6177983847769728e+16,3954320,118012730,890649,137086767,16149000000000,289609427,pass
19,256 44,3 20,10,19,3521914765285.07,1.6236149873063816e+16,3954320,118437031,890649,137086767,17763900000000,289609427,pass
20,256 48,3 16,10,19,3521914765285.07,1.6323398911004954e+16,3954320,119073482,890649,137086767,19378800000000,289609427,pass
21,256 52,3 12,10,19,3521914765285.07,1.6468813974240178e+16,3954320,120134234,890649,137086767,20993700000000,289609427,pass
22,256 56,3 8,10,19,3521914765285.07,1.675964410071063e+16,3954320,122255738,890649,137086767,22608600000000,289609427,pass
23,256 16,4 48,10,19,4710271104841.547,1.4478857385797826e+16,4659098,110288995,1010983,131281070,6459620000000,458490352,pass
24,256 20,4 44,10,19,4710271104841.547,1.4492223421931138e+16,4659098,110390807,1010983,131281070,8074520000000,458490352,pass
25,256 24,4 40,10,19,4710271104841.547,1.450826266529113e+16,4659098,110512982,1010983,131281070,9689420000000,458490352,pass
26,256 28,4 36,10,19,4710271104841.547,1.4527866184953328e+16,4659098,110662307,1010983,131281070,11304300000000,458490352,pass
27,256 32,4 32,10,19,4710271104841.547,1.455237058453108e+16,4659098,110848963,1010983,131281070,12919200000000,458490352,pass
28,256 36,4 28,10,19,4710271104841.547,1.4583876241131046e+16,4659098,111088949,1010983,131281070,14534100000000,458490352,pass
29,256 40,4 24,10,19,4710271104841.547,1.4625883783264332e+16,4659098,111408931,1010983,131281070,16149000000000,458490352,pass
30,256 44,4 20,10,19,4710271104841.547,1.4684694342250932e+16,4659098,111856905,1010983,131281070,17763900000000,458490352,pass
31,256 48,4 16,10,19,4710271104841.547,1.477291018073084e+16,4659098,112528867,1010983,131281070,19378800000000,458490352,pass
32,256 52,4 12,10,19,4710271104841.547,1.4919936578197346e+16,4659098,113648803,1010983,131281070,20993700000000,458490352,pass
33,256 56,4 8,10,19,4710271104841.547,1.5213989373130358e+16,4659098,115888675,1010983,131281070,22608600000000,458490352,pass
34,256 16,5 48,9,20,3976213587881.85,1.5915659011038236e+16,4137359,110754021,961051,143702764,6459620000000,687685893,pass
35,256 20,5 44,9,20,3976213587881.85,1.5930289729130202e+16,4137359,110855833,961051,143702764,8074520000000,687685893,pass
36,256 24,5 40,9,20,3976213587881.85,1.594784659084057e+16,4137359,110978008,961051,143702764,9689420000000,687685893,pass
37,256 28,5 36,9,20,3976213587881.85,1.5969304977375454e+16,4137359,111127333,961051,143702764,11304300000000,687685893,pass
38,256 32,5 32,9,20,3976213587881.85,1.5996127960544064e+16,4137359,111313989,961051,143702764,12919200000000,687685893,pass
39,256 36,5 28,9,20,3976213587881.85,1.603061465318942e+16,4137359,111553975,961051,143702764,14534100000000,687685893,pass
40,256 40,5 24,9,20,3976213587881.85,1.607659691004989e+16,4137359,111873957,961051,143702764,16149000000000,687685893,pass
41,256 44,5 20,9,20,3976213587881.85,1.614097206965455e+16,4137359,112321931,961051,143702764,17763900000000,687685893,pass
42,256 48,5 16,9,20,3976213587881.85,1.6237534809061546e+16,4137359,112993893,961051,143702764,19378800000000,687685893,pass
43,256 52,5 12,9,20,3976213587881.85,1.6398472708073202e+16,4137359,114113829,961051,143702764,20993700000000,687685893,pass
44,256 56,5 8,9,20,3976213587881.85,1.6720348506096512e+16,4137359,116353701,961051,143702764,22608600000000,687685893,pass
45,256 16,6 48,8,21,2952016313219.741,1.736401346198082e+16,3615619,111219047,816462,156124457,6459620000000,916881434,pass
46,256 20,6 44,8,21,2952016313219.741,1.737990886203143e+16,3615619,111320859,816462,156124457,8074520000000,916881434,pass
47,256 24,6 40,8,21,2952016313219.741,1.7398983342092184e+16,3615619,111443034,816462,156124457,9689420000000,916881434,pass
48,256 28,6 36,8,21,2952016313219.741,1.7422296595499754e+16,3615619,111592359,816462,156124457,11304300000000,916881434,pass
49,256 32,6 32,8,21,2952016313219.741,1.7451438162259222e+16,3615619,111779015,816462,156124457,12919200000000,916881434,pass
50,256 36,6 28,8,21,2952016313219.741,1.7488905890949968e+16,3615619,112019001,816462,156124457,14534100000000,916881434,pass
51,256 40,6 24,8,21,2952016313219.741,1.7538862862537624e+16,3615619,112338983,816462,156124457,16149000000000,916881434,pass
52,256 44,6 20,8,21,2952016313219.741,1.7608802622760342e+16,3615619,112786957,816462,156124457,17763900000000,916881434,pass
53,256 48,6 16,8,21,2952016313219.741,1.7713712263094428e+16,3615619,113458919,816462,156124457,19378800000000,916881434,pass
