latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
124913559.75030166,1411461286.169231,729.0837730776018,216503309.21986085,0,31,11 64,pass
61764139.24171376,144854348.75825447,62.997813142542014,69863181.71689609,1,8,2 48,pass
61821442.514441006,144854348.75825447,62.997813142542014,69863181.71689609,2,8,2 44,pass
61890206.44171378,144854348.75825447,62.997813142542014,69863181.71689609,3,8,2 40,pass
61974251.24171376,144854348.75825447,62.997813142542014,69863181.71689609,4,8,2 36,pass
62079307.24171376,144854348.75825447,62.997813142542014,69863181.71689609,5,8,2 32,pass
62214379.24171376,144854348.75825447,62.997813142542014,69863181.71689609,6,8,2 28,pass
62394475.24171376,144854348.75825447,62.997813142542014,69863181.71689609,7,8,2 24,pass
62646609.64171375,144854348.75825447,62.997813142542014,69863181.71689609,8,8,2 20,pass
63024811.24171376,144854348.75825447,62.997813142542014,69863181.71689609,9,8,2 16,pass
63655147.24171376,144854348.75825447,62.997813142542014,69863181.71689609,10,8,2 12,pass
64915819.24171376,144854348.75825447,62.997813142542014,69863181.71689609,11,8,2 8,pass
75800739.25022626,277546504.10607105,131.39959743794142,103635145.72951904,12,10,3 48,pass
75845213.43204442,277546504.10607105,131.39959743794142,103635145.72951904,13,10,3 44,pass
75898582.45022628,277546504.10607105,131.39959743794142,103635145.72951904,14,10,3 40,pass
75963811.25022626,277546504.10607105,131.39959743794142,103635145.72951904,15,10,3 36,pass
76045347.25022626,277546504.10607105,131.39959743794142,103635145.72951904,16,10,3 32,pass
76150179.25022626,277546504.10607105,131.39959743794142,103635145.72951904,17,10,3 28,pass
76289955.25022626,277546504.10607105,131.39959743794142,103635145.72951904,18,10,3 24,pass
76485641.65022625,277546504.10607105,131.39959743794142,103635145.72951904,19,10,3 20,pass
76779171.25022626,277546504.10607105,131.39959743794142,103635145.72951904,20,10,3 16,pass
77268387.25022626,277546504.10607105,131.39959743794142,103635145.72951904,21,10,3 12,pass
78246819.25022626,277546504.10607105,131.39959743794142,103635145.72951904,22,10,3 8,pass
76255396.64958782,446427429.0942013,223.24346048255327,102994393.00390984,23,13,4 48,pass
76337930.46776962,446427429.0942013,223.24346048255327,102994393.00390984,24,13,4 44,pass
76436971.04958785,446427429.0942013,223.24346048255327,102994393.00390984,25,13,4 40,pass
76558020.64958782,446427429.0942013,223.24346048255327,102994393.00390984,26,13,4 36,pass
76709332.64958782,446427429.0942013,223.24346048255327,102994393.00390984,27,13,4 32,pass
76903876.64958782,446427429.0942013,223.24346048255327,102994393.00390984,28,13,4 28,pass
77163268.64958782,446427429.0942013,223.24346048255327,102994393.00390984,29,13,4 24,pass
77526417.44958782,446427429.0942013,223.24346048255327,102994393.00390984,30,13,4 20,pass
78071140.64958782,446427429.0942013,223.24346048255327,102994393.00390984,31,13,4 16,pass
78979012.64958782,446427429.0942013,223.24346048255327,102994393.00390984,32,13,4 12,pass
80794756.64958782,446427429.0942013,223.24346048255327,102994393.00390984,33,13,4 8,pass
55230492.03618065,651497123.7226453,342.290653230316,100121942.54861028,34,14,5 48,pass
55326924.03618062,651497123.7226453,342.290653230316,100121942.54861028,35,14,5 44,pass
55442642.436180666,651497123.7226453,342.290653230316,100121942.54861028,36,14,5 40,pass
55584076.03618065,651497123.7226453,342.290653230316,100121942.54861028,37,14,5 36,pass
55760868.03618065,651497123.7226453,342.290653230316,100121942.54861028,38,14,5 32,pass
