latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
235047189.68831995,4923699.675999999,102762000000000.0,807605034.4827586,0,29,1024 64,pass
194034975.0912,3583807.106,6459620000000.0,50766471.42857143,1,21,256 16,pass
194034975.0912,3583807.106,8074520000000.0,63457971.42857143,2,21,256 20,pass
194034975.0912,3583807.106,9689420000000.0,76149500.0,3,21,256 24,pass
194034975.0912,3583807.106,11304300000000.0,88841000.0,4,21,256 28,pass
194034975.0912,3583807.106,12919200000000.0,101532714.28571428,5,21,256 32,pass
194034975.0912,3583807.106,14534100000000.0,114224000.0,6,21,256 36,pass
194034975.0912,3583807.106,16149000000000.0,126916000.0,7,21,256 40,pass
194034975.0912,3583807.106,17763900000000.0,139607000.0,8,21,256 44,pass
194034975.0912,3583807.106,19378800000000.0,152299000.0,9,21,256 48,pass
194034975.0912,3583807.106,20993700000000.0,164990000.0,10,21,256 52,pass
194034975.0912,3583807.106,22608600000000.0,177682000.0,11,21,256 56,pass
157479576.50944,2842436.0160000003,6459620000000.0,50766463.15789474,12,19,256 16,pass
157479576.50944,2842436.0160000003,8074520000000.0,63457963.15789474,13,19,256 20,pass
157479576.50944,2842436.0160000003,9689420000000.0,76149500.0,14,19,256 24,pass
157479576.50944,2842436.0160000003,11304300000000.0,88841000.0,15,19,256 28,pass
157479576.50944,2842436.0160000003,12919200000000.0,101532631.57894737,16,19,256 32,pass
157479576.50944,2842436.0160000003,14534100000000.0,114224000.0,17,19,256 36,pass
157479576.50944,2842436.0160000003,16149000000000.0,126916000.0,18,19,256 40,pass
157479576.50944,2842436.0160000003,17763900000000.0,139607000.0,19,19,256 44,pass
157479576.50944,2842436.0160000003,19378800000000.0,152299000.0,20,19,256 48,pass
157479576.50944,2842436.0160000003,20993700000000.0,164990000.0,21,19,256 52,pass
157479576.50944,2842436.0160000003,22608600000000.0,177682000.0,22,19,256 56,pass
146770000.66815996,2879784.381,6459620000000.0,50766475.0,23,16,256 16,pass
146770000.66815996,2879784.381,8074520000000.0,63457975.0,24,16,256 20,pass
146770000.66815996,2879784.381,9689420000000.0,76149500.0,25,16,256 24,pass
146770000.66815996,2879784.381,11304300000000.0,88841000.0,26,16,256 28,pass
146770000.66815996,2879784.381,12919200000000.0,101532750.0,27,16,256 32,pass
146770000.66815996,2879784.381,14534100000000.0,114224000.0,28,16,256 36,pass
146770000.66815996,2879784.381,16149000000000.0,126916000.0,29,16,256 40,pass
146770000.66815996,2879784.381,17763900000000.0,139607000.0,30,16,256 44,pass
146770000.66815996,2879784.381,19378800000000.0,152299000.0,31,16,256 48,pass
146770000.66815996,2879784.381,20993700000000.0,164990000.0,32,16,256 52,pass
146770000.66815996,2879784.381,22608600000000.0,177682000.0,33,16,256 56,pass
