latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
55067880.71423999,5231746.268000001,102762000000000.0,807605034.4827586,0,29,1024 64,pass
43240622.6048,3509310.159,6459620000000.0,50766487.5,1,16,256 16,pass
43240622.6048,3509310.159,8074520000000.0,63457987.5,2,16,256 20,pass
43240622.6048,3509310.159,9689420000000.0,76149500.0,3,16,256 24,pass
43240622.6048,3509310.159,11304300000000.0,88841000.0,4,16,256 28,pass
43240622.6048,3509310.159,12919200000000.0,101532875.0,5,16,256 32,pass
43240622.6048,3509310.159,14534100000000.0,114224000.0,6,16,256 36,pass
43240622.6048,3509310.159,16149000000000.0,126916000.0,7,16,256 40,pass
43240622.6048,3509310.159,17763900000000.0,139607000.0,8,16,256 44,pass
43240622.6048,3509310.159,19378800000000.0,152299000.0,9,16,256 48,pass
43240622.6048,3509310.159,20993700000000.0,164990000.0,10,16,256 52,pass
43240622.6048,3509310.159,22608600000000.0,177682000.0,11,16,256 56,pass
35568730.93631999,2541315.978,6459620000000.0,50766478.571428575,12,14,256 16,pass
35568730.93631999,2541315.978,8074520000000.0,63457978.571428575,13,14,256 20,pass
35568730.93631999,2541315.978,9689420000000.0,76149500.0,14,14,256 24,pass
35568730.93631999,2541315.978,11304300000000.0,88841000.0,15,14,256 28,pass
35568730.93631999,2541315.978,12919200000000.0,101532785.71428572,16,14,256 32,pass
35568730.93631999,2541315.978,14534100000000.0,114224000.0,17,14,256 36,pass
35568730.93631999,2541315.978,16149000000000.0,126916000.0,18,14,256 40,pass
35568730.93631999,2541315.978,17763900000000.0,139607000.0,19,14,256 44,pass
35568730.93631999,2541315.978,19378800000000.0,152299000.0,20,14,256 48,pass
35568730.93631999,2541315.978,20993700000000.0,164990000.0,21,14,256 52,pass
35568730.93631999,2541315.978,22608600000000.0,177682000.0,22,14,256 56,pass
37564095.23455999,3730540.159,6459620000000.0,50766487.5,23,16,256 16,pass
37564095.23455999,3730540.159,8074520000000.0,63457987.5,24,16,256 20,pass
37564095.23455999,3730540.159,9689420000000.0,76149500.0,25,16,256 24,pass
37564095.23455999,3730540.159,11304300000000.0,88841000.0,26,16,256 28,pass
37564095.23455999,3730540.159,12919200000000.0,101532875.0,27,16,256 32,pass
37564095.23455999,3730540.159,14534100000000.0,114224000.0,28,16,256 36,pass
37564095.23455999,3730540.159,16149000000000.0,126916000.0,29,16,256 40,pass
37564095.23455999,3730540.159,17763900000000.0,139607000.0,30,16,256 44,pass
37564095.23455999,3730540.159,19378800000000.0,152299000.0,31,16,256 48,pass
37564095.23455999,3730540.159,20993700000000.0,164990000.0,32,16,256 52,pass
37564095.23455999,3730540.159,22608600000000.0,177682000.0,33,16,256 56,pass
24565821.47072,2516080.668,6459620000000.0,50766466.66666666,34,15,256 16,pass
24565821.47072,2516080.668,8074520000000.0,63457966.66666666,35,15,256 20,pass
24565821.47072,2516080.668,9689420000000.0,76149500.0,36,15,256 24,pass
24565821.47072,2516080.668,11304300000000.0,88841000.0,37,15,256 28,pass
24565821.47072,2516080.668,12919200000000.0,101532666.66666669,38,15,256 32,pass
24565821.47072,2516080.668,14534100000000.0,114224000.0,39,15,256 36,pass
24565821.47072,2516080.668,16149000000000.0,126916000.0,40,15,256 40,pass
24565821.47072,2516080.668,17763900000000.0,139607000.0,41,15,256 44,pass
24565821.47072,2516080.668,19378800000000.0,152299000.0,42,15,256 48,pass
24565821.47072,2516080.668,20993700000000.0,164990000.0,43,15,256 52,pass
24565821.47072,2516080.668,22608600000000.0,177682000.0,44,15,256 56,pass
18213351.400959995,2537810.4230000004,6459620000000.0,50766469.23076923,45,13,256 16,pass
18213351.400959995,2537810.4230000004,8074520000000.0,63457969.23076923,46,13,256 20,pass
18213351.400959995,2537810.4230000004,9689420000000.0,76149500.0,47,13,256 24,pass
18213351.400959995,2537810.4230000004,11304300000000.0,88841000.0,48,13,256 28,pass
18213351.400959995,2537810.4230000004,12919200000000.0,101532692.3076923,49,13,256 32,pass
18213351.400959995,2537810.4230000004,14534100000000.0,114224000.0,50,13,256 36,pass
18213351.400959995,2537810.4230000004,16149000000000.0,126916000.0,51,13,256 40,pass
18213351.400959995,2537810.4230000004,17763900000000.0,139607000.0,52,13,256 44,pass
18213351.400959995,2537810.4230000004,19378800000000.0,152299000.0,53,13,256 48,pass
18213351.400959995,2537810.4230000004,20993700000000.0,164990000.0,54,13,256 52,pass
18213351.400959995,2537810.4230000004,22608600000000.0,177682000.0,55,13,256 56,pass
6176238.010879999,1035733.259,6459620000000.0,50766466.66666666,56,6,256 16,pass
6176238.010879999,1035733.259,8074520000000.0,63457966.66666666,57,6,256 20,pass
6176238.010879999,1035733.259,9689420000000.0,76149500.0,58,6,256 24,pass
6176238.010879999,1035733.259,11304300000000.0,88841000.0,59,6,256 28,pass
6176238.010879999,1035733.259,12919200000000.0,101532666.66666669,60,6,256 32,pass
6176238.010879999,1035733.259,14534100000000.0,114224000.0,61,6,256 36,pass
6176238.010879999,1035733.259,16149000000000.0,126916000.0,62,6,256 40,pass
6176238.010879999,1035733.259,17763900000000.0,139607000.0,63,6,256 44,pass
6176238.010879999,1035733.259,19378800000000.0,152299000.0,64,6,256 48,pass
6176238.010879999,1035733.259,20993700000000.0,164990000.0,65,6,256 52,pass
6176238.010879999,1035733.259,22608600000000.0,177682000.0,66,6,256 56,pass
8115.95008,372.819,6459620000000.0,50766400.0,67,1,256 16,fail
8115.95008,372.819,8074520000000.0,63457900.0,68,1,256 20,fail
8115.95008,372.819,9689420000000.0,76149500.0,69,1,256 24,fail
8115.95008,372.819,11304300000000.0,88841000.0,70,1,256 28,fail
8115.95008,372.819,12919200000000.0,101532000.0,71,1,256 32,fail
8115.95008,372.819,14534100000000.0,114224000.0,72,1,256 36,fail
8115.95008,372.819,16149000000000.0,126916000.0,73,1,256 40,fail
8115.95008,372.819,17763900000000.0,139607000.0,74,1,256 44,fail
8115.95008,372.819,19378800000000.0,152299000.0,75,1,256 48,fail
8115.95008,372.819,20993700000000.0,164990000.0,76,1,256 52,fail
8115.95008,372.819,22608600000000.0,177682000.0,77,1,256 56,fail
8115.95008,372.819,6459620000000.0,50766400.0,78,1,256 16,fail
8115.95008,372.819,8074520000000.0,63457900.0,79,1,256 20,fail
8115.95008,372.819,9689420000000.0,76149500.0,80,1,256 24,fail
8115.95008,372.819,11304300000000.0,88841000.0,81,1,256 28,fail
8115.95008,372.819,12919200000000.0,101532000.0,82,1,256 32,fail
8115.95008,372.819,14534100000000.0,114224000.0,83,1,256 36,fail
