latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
124913559.75030166,1411461286.169231,729.0837730776018,216503309.21986085,0,31,11 64,pass
50503431.635755,132791425.54481658,56.43753721078402,36000570.79242974,1,11,2 48,pass
50599863.63575497,132791425.54481658,56.43753721078402,36000570.79242974,2,11,2 44,pass
50715582.035755016,132791425.54481658,56.43753721078402,36000570.79242974,3,11,2 40,pass
50857015.635755,132791425.54481658,56.43753721078402,36000570.79242974,4,11,2 36,pass
51033807.635755,132791425.54481658,56.43753721078402,36000570.79242974,5,11,2 32,pass
51261111.635755,132791425.54481658,56.43753721078402,36000570.79242974,6,11,2 28,pass
51564183.635755,132791425.54481658,56.43753721078402,36000570.79242974,7,11,2 24,pass
51988484.435755,132791425.54481658,56.43753721078402,36000570.79242974,8,11,2 20,pass
52624935.635755,132791425.54481658,56.43753721078402,36000570.79242974,9,11,2 16,pass
53685687.635755,132791425.54481658,56.43753721078402,36000570.79242974,10,11,2 12,pass
55807191.635755,132791425.54481658,56.43753721078402,36000570.79242974,11,11,2 8,pass
65048357.64426753,265483580.8926332,124.83932150618344,69772534.80505271,12,13,3 48,pass
65139016.553358406,265483580.8926332,124.83932150618344,69772534.80505271,13,13,3 44,pass
65247807.24426755,265483580.8926332,124.83932150618344,69772534.80505271,14,13,3 40,pass
65380773.64426753,265483580.8926332,124.83932150618344,69772534.80505271,15,13,3 36,pass
65546981.64426753,265483580.8926332,124.83932150618344,69772534.80505271,16,13,3 32,pass
65760677.64426753,265483580.8926332,124.83932150618344,69772534.80505271,17,13,3 28,pass
66045605.64426753,265483580.8926332,124.83932150618344,69772534.80505271,18,13,3 24,pass
66444504.844267525,265483580.8926332,124.83932150618344,69772534.80505271,19,13,3 20,pass
67042853.64426753,265483580.8926332,124.83932150618344,69772534.80505271,20,13,3 16,pass
68040101.64426753,265483580.8926332,124.83932150618344,69772534.80505271,21,13,3 12,pass
70034597.64426751,265483580.8926332,124.83932150618344,69772534.80505271,22,13,3 8,pass
64134147.04362907,446427429.0942013,216.6919474958929,69132051.45771317,23,15,4 48,pass
64235959.4072654,446427429.0942013,216.6919474958929,69132051.45771317,24,15,4 44,pass
64358134.24362909,446427429.0942013,216.6919474958929,69132051.45771317,25,15,4 40,pass
64507459.04362907,446427429.0942013,216.6919474958929,69132051.45771317,26,15,4 36,pass
64694115.04362907,446427429.0942013,216.6919474958929,69132051.45771317,27,15,4 32,pass
64934101.32934336,446427429.0942013,216.6919474958929,69132051.45771317,28,15,4 28,pass
65254083.04362907,446427429.0942013,216.6919474958929,69132051.45771317,29,15,4 24,pass
65702057.44362906,446427429.0942013,216.6919474958929,69132051.45771317,30,15,4 20,pass
66374019.04362907,446427429.0942013,216.6919474958929,69132051.45771317,31,15,4 16,pass
67493955.04362908,446427429.0942013,216.6919474958929,69132051.45771317,32,15,4 12,pass
69733827.04362908,446427429.0942013,216.6919474958929,69132051.45771317,33,15,4 8,pass
42530552.430221885,651497123.7226452,335.7391402436557,66259601.0024136,34,14,5 48,pass
42632364.793858215,651497123.7226452,335.7391402436557,66259601.0024136,35,14,5 44,pass
42754539.63022191,651497123.7226452,335.7391402436557,66259601.0024136,36,14,5 40,pass
42903864.430221885,651497123.7226452,335.7391402436557,66259601.0024136,37,14,5 36,pass
43090520.430221885,651497123.7226452,335.7391402436557,66259601.0024136,38,14,5 32,pass
43330506.71593618,651497123.7226452,335.7391402436557,66259601.0024136,39,14,5 28,pass
43650488.430221885,651497123.7226452,335.7391402436557,66259601.0024136,40,14,5 24,pass
44098462.83022189,651497123.7226452,335.7391402436557,66259601.0024136,41,14,5 20,pass
44770424.430221885,651497123.7226452,335.7391402436557,66259601.0024136,42,14,5 16,pass
45890360.430221885,651497123.7226452,335.7391402436557,66259601.0024136,43,14,5 12,pass
48130232.430221885,651497123.7226452,335.7391402436557,66259601.0024136,44,14,5 8,pass
19015372.20659723,892755587.9914026,485.4839125100912,97341915.38623051,45,12,6 48,pass
19094484.93386994,892755587.9914026,485.4839125100912,97341915.38623051,46,12,6 44,pass
19189420.20659724,892755587.9914026,485.4839125100912,97341915.38623051,47,12,6 40,pass
19305452.20659723,892755587.9914026,485.4839125100912,97341915.38623051,48,12,6 36,pass
19450492.20659723,892755587.9914026,485.4839125100912,97341915.38623051,49,12,6 32,pass
19636972.206597246,892755587.9914026,485.4839125100912,97341915.38623051,50,12,6 28,pass
19885612.20659723,892755587.9914026,485.4839125100912,97341915.38623051,51,12,6 24,pass
20233708.20659725,892755587.9914026,485.4839125100912,97341915.38623051,52,12,6 20,pass
20755852.20659723,892755587.9914026,485.4839125100912,97341915.38623051,53,12,6 16,pass
21626092.20659723,892755587.9914026,485.4839125100912,97341915.38623051,54,12,6 12,pass
