latency,area,power,energy,DSE index,layers,"HW (tiles, bw)",restraint
124913559.75030166,1411461286.169231,729.0837730776018,216503309.21986085,0,31,11 64,pass
58006058.83916004,144854348.75825447,61.84356228252072,54427360.78311548,1,13,2 48,pass
58102490.83916001,144854348.75825447,61.84356228252072,54427360.78311548,2,13,2 44,pass
58218209.23916005,144854348.75825447,61.84356228252072,54427360.78311548,3,13,2 40,pass
58359642.83916004,144854348.75825447,61.84356228252072,54427360.78311548,4,13,2 36,pass
58536434.83916004,144854348.75825447,61.84356228252072,54427360.78311548,5,13,2 32,pass
58763738.83916004,144854348.75825447,61.84356228252072,54427360.78311548,6,13,2 28,pass
59066810.83916003,144854348.75825447,61.84356228252072,54427360.78311548,7,13,2 24,pass
59491111.63916003,144854348.75825447,61.84356228252072,54427360.78311548,8,13,2 20,pass
60127562.83916003,144854348.75825447,61.84356228252072,54427360.78311548,9,13,2 16,pass
61188314.83916003,144854348.75825447,61.84356228252072,54427360.78311548,10,13,2 12,pass
63309818.83916003,144854348.75825447,61.84356228252072,54427360.78311548,11,13,2 8,pass
80340011.85299285,289609427.31950897,133.04437155573964,76322210.24940592,12,15,3 48,pass
80430670.76208372,289609427.31950897,133.04437155573964,76322210.24940592,13,15,3 44,pass
80539461.45299286,289609427.31950897,133.04437155573964,76322210.24940592,14,15,3 40,pass
80672427.85299285,289609427.31950897,133.04437155573964,76322210.24940592,15,15,3 36,pass
80838635.85299285,289609427.31950897,133.04437155573964,76322210.24940592,16,15,3 32,pass
81052331.85299285,289609427.31950897,133.04437155573964,76322210.24940592,17,15,3 28,pass
81337259.85299285,289609427.31950897,133.04437155573964,76322210.24940592,18,15,3 24,pass
81736159.05299284,289609427.31950897,133.04437155573964,76322210.24940592,19,15,3 20,pass
82334507.85299285,289609427.31950897,133.04437155573964,76322210.24940592,20,15,3 16,pass
83331755.85299285,289609427.31950897,133.04437155573964,76322210.24940592,21,15,3 12,pass
85326251.85299285,289609427.31950897,133.04437155573964,76322210.24940592,22,15,3 8,pass
55124698.438734375,434364505.8807635,217.98668459775388,47125737.3660543,23,13,4 48,pass
55221130.43873435,434364505.8807635,217.98668459775388,47125737.3660543,24,13,4 44,pass
55336848.8387344,434364505.8807635,217.98668459775388,47125737.3660543,25,13,4 40,pass
55478282.438734375,434364505.8807635,217.98668459775388,47125737.3660543,26,13,4 36,pass
55655074.438734375,434364505.8807635,217.98668459775388,47125737.3660543,27,13,4 32,pass
55882378.438734375,434364505.8807635,217.98668459775388,47125737.3660543,28,13,4 28,pass
56185450.438734375,434364505.8807635,217.98668459775388,47125737.3660543,29,13,4 24,pass
56609751.23873438,434364505.8807635,217.98668459775388,47125737.3660543,30,13,4 20,pass
57246202.438734375,434364505.8807635,217.98668459775388,47125737.3660543,31,13,4 16,pass
58306954.438734375,434364505.8807635,217.98668459775388,47125737.3660543,32,13,4 12,pass
60428458.438734375,434364505.8807635,217.98668459775388,47125737.3660543,33,13,4 8,pass
60308168.24064975,675622970.1495209,350.49570327987226,93112911.5307064,34,14,5 48,pass
60381721.69519516,675622970.1495209,350.49570327987226,93112911.5307064,35,14,5 44,pass
60469985.84064976,675622970.1495209,350.49570327987226,93112911.5307064,36,14,5 40,pass
60577864.24064975,675622970.1495209,350.49570327987226,93112911.5307064,37,14,5 36,pass
60712712.24064975,675622970.1495209,350.49570327987226,93112911.5307064,38,14,5 32,pass
60886088.24064975,675622970.1495209,350.49570327987226,93112911.5307064,39,14,5 28,pass
61117256.24064974,675622970.1495209,350.49570327987226,93112911.5307064,40,14,5 24,pass
61440891.44064973,675622970.1495209,350.49570327987226,93112911.5307064,41,14,5 20,pass
61926344.24064974,675622970.1495209,350.49570327987226,93112911.5307064,42,14,5 16,pass
62735432.24064974,675622970.1495209,350.49570327987226,93112911.5307064,43,14,5 12,pass
64353608.24064974,675622970.1495209,350.49570327987226,93112911.5307064,44,14,5 8,pass
61077715.241713785,941007280.845154,493.5182737315895,100189411.98758394,45,16,6 48,pass
61160249.05989557,941007280.845154,493.5182737315895,100189411.98758394,46,16,6 44,pass
61259289.641713805,941007280.845154,493.5182737315895,100189411.98758394,47,16,6 40,pass
61380339.241713785,941007280.845154,493.5182737315895,100189411.98758394,48,16,6 36,pass
61531651.241713785,941007280.845154,493.5182737315895,100189411.98758394,49,16,6 32,pass
61726195.241713785,941007280.845154,493.5182737315895,100189411.98758394,50,16,6 28,pass
61985587.241713785,941007280.845154,493.5182737315895,100189411.98758394,51,16,6 24,pass
62348736.04171378,941007280.845154,493.5182737315895,100189411.98758394,52,16,6 20,pass
62893459.241713785,941007280.845154,493.5182737315895,100189411.98758394,53,16,6 16,pass
63801331.241713785,941007280.845154,493.5182737315895,100189411.98758394,54,16,6 12,pass
65617075.241713785,941007280.845154,493.5182737315895,100189411.98758394,55,16,6 8,pass
87984245.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,56,23,7 48,pass
88080677.05639786,1278769130.8214145,670.9869979598949,159375334.10473394,57,23,7 44,pass
88196395.45639789,1278769130.8214145,670.9869979598949,159375334.10473394,58,23,7 40,pass
88337829.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,59,23,7 36,pass
88514621.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,60,23,7 32,pass
88741925.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,61,23,7 28,pass
89044997.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,62,23,7 24,pass
89469297.85639787,1278769130.8214145,670.9869979598949,159375334.10473394,63,23,7 20,pass
90105749.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,64,23,7 16,pass
91166501.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,65,23,7 12,pass
93288005.05639789,1278769130.8214145,670.9869979598949,159375334.10473394,66,23,7 8,pass
124920221.75030166,1399398362.9557931,729.0750101325042,216503039.8415912,67,28,8 48,fail
125016723.56848344,1399398362.9557931,729.0750101325042,216503039.8415912,68,28,8 44,fail
125132525.75030167,1399398362.9557931,729.0750101325042,216503039.8415912,69,28,8 40,fail
125274061.75030166,1399398362.9557931,729.0750101325042,216503039.8415912,70,28,8 36,fail
125450981.75030166,1399398362.9557931,729.0750101325042,216503039.8415912,71,28,8 32,fail
