latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
10375558.29979,1887101.012,102762000000000.0,807605034.4827586,0,29,1024 64,pass
5456930.232109999,1053382.503,6459620000000.0,50766483.333333336,1,12,256 16,pass
5456930.232109999,1053382.503,8074520000000.0,63457983.333333336,2,12,256 20,pass
5456930.232109999,1053382.503,9689420000000.0,76149500.0,3,12,256 24,pass
5456930.232109999,1053382.503,11304300000000.0,88841000.0,4,12,256 28,pass
5456930.232109999,1053382.503,12919200000000.0,101532833.33333331,5,12,256 32,pass
5456930.232109999,1053382.503,14534100000000.0,114224000.0,6,12,256 36,pass
5456930.232109999,1053382.503,16149000000000.0,126916000.0,7,12,256 40,pass
5456930.232109999,1053382.503,17763900000000.0,139607000.0,8,12,256 44,pass
5456930.232109999,1053382.503,19378800000000.0,152299000.0,9,12,256 48,pass
5456930.232109999,1053382.503,20993700000000.0,164990000.0,10,12,256 52,pass
5456930.232109999,1053382.503,22608600000000.0,177682000.0,11,12,256 56,pass
3954320.045869999,890649.9029999999,6459620000000.0,50766480.0,12,10,256 16,pass
3954320.045869999,890649.9029999999,8074520000000.0,63457980.0,13,10,256 20,pass
3954320.045869999,890649.9029999999,9689420000000.0,76149500.0,14,10,256 24,pass
3954320.045869999,890649.9029999999,11304300000000.0,88841000.0,15,10,256 28,pass
3954320.045869999,890649.9029999999,12919200000000.0,101532800.0,16,10,256 32,pass
3954320.045869999,890649.9029999999,14534100000000.0,114224000.0,17,10,256 36,pass
3954320.045869999,890649.9029999999,16149000000000.0,126916000.0,18,10,256 40,pass
3954320.045869999,890649.9029999999,17763900000000.0,139607000.0,19,10,256 44,pass
3954320.045869999,890649.9029999999,19378800000000.0,152299000.0,20,10,256 48,pass
3954320.045869999,890649.9029999999,20993700000000.0,164990000.0,21,10,256 52,pass
3954320.045869999,890649.9029999999,22608600000000.0,177682000.0,22,10,256 56,pass
4659098.82472,1010983.3,6459620000000.0,50766490.0,23,10,256 16,pass
4659098.82472,1010983.3,8074520000000.0,63457990.0,24,10,256 20,pass
4659098.82472,1010983.3,9689420000000.0,76149500.0,25,10,256 24,pass
4659098.82472,1010983.3,11304300000000.0,88841000.0,26,10,256 28,pass
4659098.82472,1010983.3,12919200000000.0,101532900.0,27,10,256 32,pass
4659098.82472,1010983.3,14534100000000.0,114224000.0,28,10,256 36,pass
4659098.82472,1010983.3,16149000000000.0,126916000.0,29,10,256 40,pass
4659098.82472,1010983.3,17763900000000.0,139607000.0,30,10,256 44,pass
4659098.82472,1010983.3,19378800000000.0,152299000.0,31,10,256 48,pass
4659098.82472,1010983.3,20993700000000.0,164990000.0,32,10,256 52,pass
4659098.82472,1010983.3,22608600000000.0,177682000.0,33,10,256 56,pass
4137359.17672,961051.1,6459620000000.0,50766488.88888889,34,9,256 16,pass
4137359.17672,961051.1,8074520000000.0,63457988.88888889,35,9,256 20,pass
4137359.17672,961051.1,9689420000000.0,76149500.0,36,9,256 24,pass
4137359.17672,961051.1,11304300000000.0,88841000.0,37,9,256 28,pass
4137359.17672,961051.1,12919200000000.0,101532888.8888889,38,9,256 32,pass
4137359.17672,961051.1,14534100000000.0,114224000.0,39,9,256 36,pass
