DSE index,layers,latency,energy,area,power,"HW (pes, bw)",restraint
0,70,2069078400.0,47890880.24,410461000000000.0,3225770142.857143,4096 64,pass
1,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
2,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
3,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
4,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
5,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
6,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
7,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
8,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
9,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
10,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
11,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
12,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
13,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
14,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
15,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
16,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
17,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
18,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
19,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
20,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
21,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
22,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
23,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
24,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
25,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
26,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
27,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
28,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
29,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
30,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
31,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
32,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
33,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
34,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
35,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
36,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
37,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
38,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
39,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
40,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
41,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
42,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
43,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
44,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
45,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
46,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
47,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
48,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
49,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
50,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
51,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
52,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
53,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
54,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
55,70,2069078400.0,47890880.24,25690900000000.0,201903014.2857143,1024 16,pass
56,70,2069078400.0,47890880.24,32113400000000.0,252378014.2857143,1024 20,pass
57,70,2069078400.0,47890880.24,38536000000000.0,302853014.28571427,1024 24,pass
58,70,2069078400.0,47890880.24,44958600000000.0,353328028.5714286,1024 28,pass
59,70,2069078400.0,47890880.24,51381200000000.0,403803771.4285714,1024 32,pass
60,70,2069078400.0,47890880.24,57803700000000.0,454279014.2857143,1024 36,pass
61,70,2069078400.0,47890880.24,64226300000000.0,504754014.2857143,1024 40,pass
62,70,2069078400.0,47890880.24,70648900000000.0,555229014.2857143,1024 44,pass
63,70,2069078400.0,47890880.24,77071500000000.0,605704028.5714285,1024 48,pass
64,69,1856741760.0,44297710.24,25690900000000.0,201903014.4927536,1024 16,pass
65,69,1856741760.0,44297710.24,32113400000000.0,252378014.4927536,1024 20,pass
66,69,1856741760.0,44297710.24,38536000000000.0,302853014.4927536,1024 24,pass
67,69,1856741760.0,44297710.24,44958600000000.0,353328028.98550725,1024 28,pass
68,69,1856741760.0,44297710.24,51381200000000.0,403803768.115942,1024 32,pass
69,69,1856741760.0,44297710.24,57803700000000.0,454279014.4927536,1024 36,pass
70,69,1856741760.0,44297710.24,64226300000000.0,504754014.4927536,1024 40,pass
71,69,1856741760.0,44297710.24,70648900000000.0,555229014.4927536,1024 44,pass
72,69,1856741760.0,44297710.24,77071500000000.0,605704028.9855072,1024 48,pass
73,68,1741726080.0,40442610.24,25690900000000.0,201903014.7058824,1024 16,pass
74,68,1741726080.0,40442610.24,32113400000000.0,252378014.7058824,1024 20,pass
75,68,1741726080.0,40442610.24,38536000000000.0,302853014.7058824,1024 24,pass
76,68,1741726080.0,40442610.24,44958600000000.0,353328029.4117647,1024 28,pass
77,68,1741726080.0,40442610.24,51381200000000.0,403803764.7058824,1024 32,pass
78,68,1741726080.0,40442610.24,57803700000000.0,454279014.7058824,1024 36,pass
79,68,1741726080.0,40442610.24,64226300000000.0,504754014.7058824,1024 40,pass
80,68,1741726080.0,40442610.24,70648900000000.0,555229014.7058823,1024 44,pass
81,68,1741726080.0,40442610.24,77071500000000.0,605704029.4117647,1024 48,pass
82,67,1635557760.0,38580980.24,25690900000000.0,201903014.9253732,1024 16,pass
83,67,1635557760.0,38580980.24,32113400000000.0,252378014.9253732,1024 20,pass
84,67,1635557760.0,38580980.24,38536000000000.0,302853014.92537314,1024 24,pass
85,67,1635557760.0,38580980.24,44958600000000.0,353328029.8507463,1024 28,pass
86,67,1635557760.0,38580980.24,51381200000000.0,403803761.19402987,1024 32,pass
87,67,1635557760.0,38580980.24,57803700000000.0,454279014.92537314,1024 36,pass
88,67,1635557760.0,38580980.24,64226300000000.0,504754014.92537314,1024 40,pass
89,67,1635557760.0,38580980.24,70648900000000.0,555229014.9253731,1024 44,pass
90,67,1635557760.0,38580980.24,77071500000000.0,605704029.8507463,1024 48,pass
91,67,1635557760.0,38580980.24,25690900000000.0,201903014.9253732,1024 16,pass
92,67,1635557760.0,38580980.24,32113400000000.0,252378014.9253732,1024 20,pass
93,67,1635557760.0,38580980.24,38536000000000.0,302853014.92537314,1024 24,pass
94,67,1635557760.0,38580980.24,44958600000000.0,353328029.8507463,1024 28,pass
95,67,1635557760.0,38580980.24,51381200000000.0,403803761.19402987,1024 32,pass
96,67,1635557760.0,38580980.24,57803700000000.0,454279014.92537314,1024 36,pass
97,67,1635557760.0,38580980.24,64226300000000.0,504754014.92537314,1024 40,pass
98,67,1635557760.0,38580980.24,70648900000000.0,555229014.9253731,1024 44,pass
99,67,1635557760.0,38580980.24,77071500000000.0,605704029.8507463,1024 48,pass
100,66,1547084160.0,37814229.24,25690900000000.0,201903015.1515152,1024 16,pass
101,66,1547084160.0,37814229.24,32113400000000.0,252378015.1515152,1024 20,pass
102,66,1547084160.0,37814229.24,38536000000000.0,302853015.1515151,1024 24,pass
103,66,1547084160.0,37814229.24,44958600000000.0,353328030.3030303,1024 28,pass
104,66,1547084160.0,37814229.24,51381200000000.0,403803757.5757576,1024 32,pass
105,66,1547084160.0,37814229.24,57803700000000.0,454279015.1515151,1024 36,pass
106,66,1547084160.0,37814229.24,64226300000000.0,504754015.1515151,1024 40,pass
107,66,1547084160.0,37814229.24,70648900000000.0,555229015.1515151,1024 44,pass
108,66,1547084160.0,37814229.24,77071500000000.0,605704030.3030303,1024 48,pass
109,65,1458610560.0,37047027.24,25690900000000.0,201903015.3846154,1024 16,pass
110,65,1458610560.0,37047027.24,32113400000000.0,252378015.3846154,1024 20,pass
111,65,1458610560.0,37047027.24,38536000000000.0,302853015.38461536,1024 24,pass
112,65,1458610560.0,37047027.24,44958600000000.0,353328030.7692308,1024 28,pass
113,65,1458610560.0,37047027.24,51381200000000.0,403803753.84615386,1024 32,pass
114,65,1458610560.0,37047027.24,57803700000000.0,454279015.38461536,1024 36,pass
115,65,1458610560.0,37047027.24,64226300000000.0,504754015.38461536,1024 40,pass
116,65,1458610560.0,37047027.24,70648900000000.0,555229015.3846154,1024 44,pass
117,65,1458610560.0,37047027.24,77071500000000.0,605704030.7692307,1024 48,pass
118,64,1370136960.0,36280276.24,25690900000000.0,201903015.625,1024 16,pass
119,64,1370136960.0,36280276.24,32113400000000.0,252378015.625,1024 20,pass
120,64,1370136960.0,36280276.24,38536000000000.0,302853015.625,1024 24,pass
121,64,1370136960.0,36280276.24,44958600000000.0,353328031.25,1024 28,pass
122,64,1370136960.0,36280276.24,51381200000000.0,403803750.0,1024 32,pass
123,64,1370136960.0,36280276.24,57803700000000.0,454279015.625,1024 36,pass
124,64,1370136960.0,36280276.24,64226300000000.0,504754015.625,1024 40,pass
125,64,1370136960.0,36280276.24,70648900000000.0,555229015.625,1024 44,pass
126,64,1370136960.0,36280276.24,77071500000000.0,605704031.25,1024 48,pass
127,64,1370136960.0,36280276.24,25690900000000.0,201903015.625,1024 16,pass
128,64,1370136960.0,36280276.24,32113400000000.0,252378015.625,1024 20,pass
