latency,energy,area,power,DSE index,layers,"HW (pes, bw)",restraint
153628075.85904497,5302694.894,102762000000000.0,807605698.1132076,0,53,1024 64,pass
127722975.43295,4258566.564,6459620000000.0,50766573.52941176,1,34,256 16,pass
127722975.43295,4258566.564,8074520000000.0,63458073.52941176,2,34,256 20,pass
127722975.43295,4258566.564,9689420000000.0,76149585.29411764,3,34,256 24,pass
127722975.43295,4258566.564,11304300000000.0,88841097.05882353,4,34,256 28,pass
127722975.43295,4258566.564,12919200000000.0,101532882.35294116,5,34,256 32,pass
127722975.43295,4258566.564,14534100000000.0,114224000.0,6,34,256 36,pass
127722975.43295,4258566.564,16149000000000.0,126916000.0,7,34,256 40,pass
127722975.43295,4258566.564,17763900000000.0,139607000.0,8,34,256 44,pass
127722975.43295,4258566.564,19378800000000.0,152299000.0,9,34,256 48,pass
127722975.43295,4258566.564,20993700000000.0,164990000.0,10,34,256 52,pass
127722975.43295,4258566.564,22608600000000.0,177682000.0,11,34,256 56,pass
121823173.38469996,4708205.826,6459620000000.0,50766584.84848485,12,33,256 16,pass
121823173.38469996,4708205.826,8074520000000.0,63458084.84848485,13,33,256 20,pass
121823173.38469996,4708205.826,9689420000000.0,76149590.9090909,14,33,256 24,pass
121823173.38469996,4708205.826,11304300000000.0,88841109.0909091,15,33,256 28,pass
121823173.38469996,4708205.826,12919200000000.0,101532939.3939394,16,33,256 32,pass
121823173.38469996,4708205.826,14534100000000.0,114224000.0,17,33,256 36,pass
121823173.38469996,4708205.826,16149000000000.0,126916000.0,18,33,256 40,pass
121823173.38469996,4708205.826,17763900000000.0,139607000.0,19,33,256 44,pass
121823173.38469996,4708205.826,19378800000000.0,152299000.0,20,33,256 48,pass
121823173.38469996,4708205.826,20993700000000.0,164990000.0,21,33,256 52,pass
121823173.38469996,4708205.826,22608600000000.0,177682000.0,22,33,256 56,pass
109123437.05469,4283745.439,6459620000000.0,50766558.974358976,23,39,256 16,pass
109123437.05469,4283745.439,8074520000000.0,63458058.974358976,24,39,256 20,pass
109123437.05469,4283745.439,9689420000000.0,76149582.05128205,25,39,256 24,pass
109123437.05469,4283745.439,11304300000000.0,88841100.0,26,39,256 28,pass
109123437.05469,4283745.439,12919200000000.0,101532769.23076925,27,39,256 32,pass
109123437.05469,4283745.439,14534100000000.0,114224000.0,28,39,256 36,pass
109123437.05469,4283745.439,16149000000000.0,126916000.0,29,39,256 40,pass
109123437.05469,4283745.439,17763900000000.0,139607025.64102563,30,39,256 44,pass
109123437.05469,4283745.439,19378800000000.0,152299000.0,31,39,256 48,pass
109123437.05469,4283745.439,20993700000000.0,164990025.64102563,32,39,256 52,pass
109123437.05469,4283745.439,22608600000000.0,177682000.0,33,39,256 56,pass
101400358.74122998,4023013.834,6459620000000.0,50766561.76470588,34,34,256 16,pass
101400358.74122998,4023013.834,8074520000000.0,63458061.76470588,35,34,256 20,pass
101400358.74122998,4023013.834,9689420000000.0,76149579.41176471,36,34,256 24,pass
101400358.74122998,4023013.834,11304300000000.0,88841094.11764705,37,34,256 28,pass
101400358.74122998,4023013.834,12919200000000.0,101532823.52941176,38,34,256 32,pass
101400358.74122998,4023013.834,14534100000000.0,114224000.0,39,34,256 36,pass
101400358.74122998,4023013.834,16149000000000.0,126916000.0,40,34,256 40,pass
101400358.74122998,4023013.834,17763900000000.0,139607000.0,41,34,256 44,pass
101400358.74122998,4023013.834,19378800000000.0,152299000.0,42,34,256 48,pass
101400358.74122998,4023013.834,20993700000000.0,164990000.0,43,34,256 52,pass
101400358.74122998,4023013.834,22608600000000.0,177682000.0,44,34,256 56,pass
69790780.28311,3236258.304000001,6459620000000.0,50766545.161290325,45,31,256 16,pass
69790780.28311,3236258.304000001,8074520000000.0,63458045.161290325,46,31,256 20,pass
69790780.28311,3236258.304000001,9689420000000.0,76149570.96774194,47,31,256 24,pass
69790780.28311,3236258.304000001,11304300000000.0,88841087.09677419,48,31,256 28,pass
69790780.28311,3236258.304000001,12919200000000.0,101532741.93548387,49,31,256 32,pass
69790780.28311,3236258.304000001,14534100000000.0,114224000.0,50,31,256 36,pass
69790780.28311,3236258.304000001,16149000000000.0,126916000.0,51,31,256 40,pass
69790780.28311,3236258.304000001,17763900000000.0,139607000.0,52,31,256 44,pass
69790780.28311,3236258.304000001,19378800000000.0,152299000.0,53,31,256 48,pass
69790780.28311,3236258.304000001,20993700000000.0,164990000.0,54,31,256 52,pass
69790780.28311,3236258.304000001,22608600000000.0,177682000.0,55,31,256 56,pass
35785049.08568999,2092808.529,6459620000000.0,50766561.11111111,56,18,256 16,pass
35785049.08568999,2092808.529,8074520000000.0,63458061.11111111,57,18,256 20,pass
35785049.08568999,2092808.529,9689420000000.0,76149577.77777778,58,18,256 24,pass
35785049.08568999,2092808.529,11304300000000.0,88841100.0,59,18,256 28,pass
35785049.08568999,2092808.529,12919200000000.0,101532833.33333331,60,18,256 32,pass
35785049.08568999,2092808.529,14534100000000.0,114224000.0,61,18,256 36,pass
35785049.08568999,2092808.529,16149000000000.0,126916000.0,62,18,256 40,pass
35785049.08568999,2092808.529,17763900000000.0,139607000.0,63,18,256 44,pass
35785049.08568999,2092808.529,19378800000000.0,152299000.0,64,18,256 48,pass
35785049.08568999,2092808.529,20993700000000.0,164990000.0,65,18,256 52,pass
35785049.08568999,2092808.529,22608600000000.0,177682000.0,66,18,256 56,pass
221.92051,375.203,6459620000000.0,50766400.0,67,1,256 16,fail
221.92051,375.203,8074520000000.0,63457900.0,68,1,256 20,fail
221.92051,375.203,9689420000000.0,76149500.0,69,1,256 24,fail
221.92051,375.203,11304300000000.0,88841000.0,70,1,256 28,fail
221.92051,375.203,12919200000000.0,101532000.0,71,1,256 32,fail
221.92051,375.203,14534100000000.0,114224000.0,72,1,256 36,fail
221.92051,375.203,16149000000000.0,126916000.0,73,1,256 40,fail
221.92051,375.203,17763900000000.0,139607000.0,74,1,256 44,fail
221.92051,375.203,19378800000000.0,152299000.0,75,1,256 48,fail
221.92051,375.203,20993700000000.0,164990000.0,76,1,256 52,fail
221.92051,375.203,22608600000000.0,177682000.0,77,1,256 56,fail
221.92051,375.203,6459620000000.0,50766400.0,78,1,256 16,fail
221.92051,375.203,8074520000000.0,63457900.0,79,1,256 20,fail
221.92051,375.203,9689420000000.0,76149500.0,80,1,256 24,fail
221.92051,375.203,11304300000000.0,88841000.0,81,1,256 28,fail
221.92051,375.203,12919200000000.0,101532000.0,82,1,256 32,fail
221.92051,375.203,14534100000000.0,114224000.0,83,1,256 36,fail
221.92051,375.203,16149000000000.0,126916000.0,84,1,256 40,fail
221.92051,375.203,17763900000000.0,139607000.0,85,1,256 44,fail
221.92051,375.203,19378800000000.0,152299000.0,86,1,256 48,fail
221.92051,375.203,20993700000000.0,164990000.0,87,1,256 52,fail
