DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,4 48,34,19,543916792633354.4,4683946401081139.0,127722975,67753879,4258566,69131782,6459620000000,434429078,pass
2,256 20,4 44,34,19,543916792633354.4,4696126465808002.0,127722975,67930065,4258566,69131782,8074520000000,434429078,pass
3,256 24,4 40,34,19,543916792633354.4,4710742543480241.0,127722975,68141488,4258566,69131782,9689420000000,434429078,pass
4,256 28,4 36,34,19,543916792633354.4,4728606638412973.0,127722975,68399895,4258566,69131782,11304300000000,434429078,pass
5,256 32,4 32,34,19,543916792633354.4,4750936757078890.0,127722975,68722903,4258566,69131782,12919200000000,434429078,pass
6,256 36,4 28,34,19,543916792633354.4,4779646909649352.0,127722975,69138199,4258566,69131782,14534100000000,434429078,pass
7,256 40,4 24,34,19,543916792633354.4,4817927113076641.0,127722975,69691927,4258566,69131782,16149000000000,434429078,pass
8,256 44,4 20,34,19,543916792633354.4,4871519397874842.0,127722975,70467146,4258566,69131782,17763900000000,434429078,pass
9,256 48,4 16,34,19,543916792633354.4,4951907825072142.0,127722975,71629975,4258566,69131782,19378800000000,434429078,pass
10,256 52,4 12,34,19,543916792633354.4,5085888537067643.0,127722975,73568023,4258566,69131782,20993700000000,434429078,pass
11,256 56,4 8,34,19,543916792633354.4,5353849961058646.0,127722975,77444119,4258566,69131782,22608600000000,434429078,pass
12,256 16,5 48,33,20,573568574671652.5,3102308449199434.0,121823173,46820702,4708205,66259331,6459620000000,639498772,pass
13,256 20,5 44,33,20,573568574671652.5,3115455842629017.5,121823173,47019125,4708205,66259331,8074520000000,639498772,pass
14,256 24,5 40,33,20,573568574671652.5,3131232714744520.0,121823173,47257233,4708205,66259331,9689420000000,639498772,pass
15,256 28,5 36,33,20,573568574671652.5,3150515558441243.0,121823173,47548254,4708205,66259331,11304300000000,639498772,pass
16,256 32,5 32,33,20,573568574671652.5,3174619113062147.5,121823173,47912030,4708205,66259331,12919200000000,639498772,pass
17,256 36,5 28,33,20,573568574671652.5,3205609397574737.5,121823173,48379742,4708205,66259331,14534100000000,639498772,pass
18,256 40,5 24,33,20,573568574671652.5,3246929776924861.5,121823173,49003358,4708205,66259331,16149000000000,639498772,pass
19,256 44,5 20,33,20,573568574671652.5,3304778308015033.0,121823173,49876420,4708205,66259331,17763900000000,639498772,pass
20,256 48,5 16,33,20,573568574671652.5,3391551104650288.5,121823173,51186014,4708205,66259331,19378800000000,639498772,pass
21,256 52,5 12,33,20,573568574671652.5,3536172432375716.0,121823173,53368670,4708205,66259331,20993700000000,639498772,pass
22,256 56,5 8,33,20,573568574671652.5,3825415087826571.0,121823173,57733982,4708205,66259331,22608600000000,639498772,pass
23,256 16,6 48,39,14,467457025771031.94,2109513411255018.0,109123437,21671172,4283745,97341915,6459620000000,892820160,pass
24,256 20,6 44,39,14,467457025771031.94,2122834032927072.8,109123437,21808015,4283745,97341915,8074520000000,892820160,pass
25,256 24,6 40,39,14,467457025771031.94,2138818778933536.5,109123437,21972228,4283745,97341915,9689420000000,892820160,pass
26,256 28,6 36,39,14,467457025771031.94,2158355690719213.0,109123437,22172932,4283745,97341915,11304300000000,892820160,pass
27,256 32,6 32,39,14,467457025771031.94,2182776830451310.8,109123437,22423812,4283745,97341915,12919200000000,892820160,pass
28,256 36,6 28,39,14,467457025771031.94,2214175438678291.2,109123437,22746372,4283745,97341915,14534100000000,892820160,pass
29,256 40,6 24,39,14,467457025771031.94,2256040249647603.0,109123437,23176452,4283745,97341915,16149000000000,892820160,pass
30,256 44,6 20,39,14,467457025771031.94,2314650985004640.0,109123437,23778564,4283745,97341915,17763900000000,892820160,pass
31,256 48,6 16,39,14,467457025771031.94,2402567088040188.0,109123437,24681732,4283745,97341915,19378800000000,892820160,pass
32,256 52,6 12,39,14,467457025771031.94,2549093926432773.0,109123437,26187012,4283745,97341915,20993700000000,892820160,pass
33,256 56,6 8,39,14,467457025771031.94,2842147603217943.0,109123437,29197572,4283745,97341915,22608600000000,892820160,pass
