DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA latency,RRAM latency,DLA energy,RRAM energy,DLA area,RRAM area,restraint
1,256 16,4 48,36,17,558039216980166.25,2761220630887650.5,77332250,58592624,7216125,47125737,6459620000000,434429078,pass
2,256 20,4 44,36,17,558039216980166.25,2768918954250715.5,77332250,58755981,7216125,47125737,8074520000000,434429078,pass
3,256 24,4 40,36,17,558039216980166.25,2778156942286394.0,77332250,58952010,7216125,47125737,9689420000000,434429078,pass
4,256 28,4 36,36,17,558039216980166.25,2789447816552220.5,77332250,59191600,7216125,47125737,11304300000000,434429078,pass
5,256 32,4 32,36,17,558039216980166.25,2803561409384505.5,77332250,59491088,7216125,47125737,12919200000000,434429078,pass
6,256 36,4 28,36,17,558039216980166.25,2821707457311727.5,77332250,59876144,7216125,47125737,14534100000000,434429078,pass
7,256 40,4 24,36,17,558039216980166.25,2845902187881360.0,77332250,60389552,7216125,47125737,16149000000000,434429078,pass
8,256 44,4 20,36,17,558039216980166.25,2879774810678844.5,77332250,61108323,7216125,47125737,17763900000000,434429078,pass
9,256 48,4 16,36,17,558039216980166.25,2930583744875069.0,77332250,62186480,7216125,47125737,19378800000000,434429078,pass
10,256 52,4 12,36,17,558039216980166.25,3015265301868778.5,77332250,63983408,7216125,47125737,20993700000000,434429078,pass
11,256 56,4 8,36,17,558039216980166.25,3184628415856197.0,77332250,67577264,7216125,47125737,22608600000000,434429078,pass
12,256 16,5 48,38,15,386519612648087.56,5755046133258400.0,64358324,61807176,6005743,93112911,6459620000000,675687542,pass
13,256 20,5 44,38,15,386519612648087.56,5764761839180679.0,64358324,61911519,6005743,93112911,8074520000000,675687542,pass
14,256 24,5 40,38,15,386519612648087.56,5776420686287416.0,64358324,62036731,6005743,93112911,9689420000000,675687542,pass
15,256 28,5 36,38,15,386519612648087.56,5790670388306756.0,64358324,62189768,6005743,93112911,11304300000000,675687542,pass
